0.401600,238.982010,216.679993,276.929993,394.970001,20.444502,20.180359,20.428726,20.293161
0.169000,267.829987,162.169998,133.550003,403.833984,23.177576,21.360937,20.286369,19.864166
0.600000,2343.050049,1622.030029,171.323990,4522.029785,21.895741,20.863310,18.077629,17.849209
0.080000,232.873993,125.400002,109.000000,142.889999,22.758308,20.358932,20.631237,20.265451
0.157000,133.800003,131.199997,122.699997,367.415985,22.652294,21.788153,21.050184,20.810833
0.425000,41.860001,45.000000,148.216003,67.029999,22.813232,23.428801,22.796387,21.070057
0.150000,211.850006,221.679993,179.828003,361.450012,22.342657,20.882872,20.232882,19.771549
0.317000,555.380005,389.019989,171.324005,2233.350098,20.413147,19.381790,18.929670,18.574390
0.112000,148.559998,143.880005,82.320000,332.570007,21.239145,21.171717,20.920750,19.616590
0.389200,309.812012,569.909973,209.123993,1831.709961,21.192877,18.737452,18.274195,17.954397
0.237000,382.760010,260.450012,372.570007,730.380005,19.647266,19.135923,20.438187,19.887510
0.113000,118.190002,90.010002,169.869995,311.623993,22.100309,21.079323,20.535957,20.245268
0.194000,109.639999,130.968002,126.753990,270.762024,25.423796,21.988468,22.099997,21.487717
0.220000,160.100006,118.660004,153.169998,120.959999,22.658485,21.728006,21.191813,20.681599
0.075000,123.779999,107.029999,51.860001,141.699997,22.065882,21.287687,20.905870,19.794430
0.097000,219.236008,122.680000,101.410004,489.589996,21.059250,20.200916,19.789190,19.540331
0.614000,822.830017,155.727997,127.635986,4922.180176,20.820021,19.841167,18.430166,18.214792
0.244000,199.440002,191.259995,166.320007,665.160034,21.199774,20.222433,19.909603,19.637596
0.093000,141.809998,138.334000,97.790001,299.450012,21.626373,20.530804,20.030460,19.699499
0.279600,192.190002,158.300003,167.020004,304.369995,22.205442,20.623545,20.889797,19.794401
0.166000,220.169998,164.690002,177.101990,148.039993,21.831488,21.064690,19.977581,19.663385
1.237000,162.020004,134.936005,127.438004,48.200001,22.389624,20.587351,20.200319,19.826473
0.374000,159.500000,116.779999,133.240005,99.739998,24.016771,22.713562,21.752123,21.224514
0.177000,118.120003,131.350006,166.468002,320.750000,21.396502,20.349539,19.952511,19.694752
0.684000,355.559998,163.937988,244.729996,892.179993,20.458479,20.544121,18.851059,18.544086
0.202000,143.649994,181.979996,253.050003,538.916016,22.028067,20.671202,20.122124,19.841440
11.618000,213.770004,130.839996,118.809998,58.750000,23.634890,21.696365,20.536024,20.079090
0.396200,47.279999,57.560001,56.810001,182.100006,22.726763,21.275095,21.720993,20.943165
0.660200,229.889999,191.539993,149.880005,438.214020,21.654995,20.789303,20.326775,19.984610
0.185000,220.865997,127.309998,78.050003,369.829987,22.734400,21.443987,20.877148,20.423832
0.185400,229.130005,140.830002,134.460007,268.865997,23.532782,21.833620,20.672646,20.958672
1.005000,421.549988,321.959991,194.320007,146.679993,20.302378,18.954712,20.281626,19.933340
0.086000,132.949997,136.194000,99.239998,642.849976,21.653591,20.893850,20.877535,20.167164
0.165200,528.219971,380.989990,157.542007,803.270020,21.443333,18.307919,17.848986,17.621374
0.364600,157.580002,153.072006,218.550003,541.171997,21.384525,21.057491,20.547100,20.293631
0.208000,113.120003,130.630005,90.889999,538.916016,21.985693,20.952539,20.514315,20.079533
0.131000,161.679993,150.053986,91.160004,92.139999,21.672382,20.116274,19.557253,19.219084
0.269200,74.610001,117.067978,51.930000,227.000000,21.242933,21.451124,20.226065,19.927179
0.729600,266.239990,241.160004,199.500000,567.554016,21.313900,20.255924,19.027824,18.841164
0.278200,50.090000,108.069992,57.599998,102.089996,21.810890,21.167400,21.533339,20.507124
0.270000,213.781982,77.489998,92.320000,154.270004,22.428793,20.725971,20.454929,20.578529
0.106000,158.880005,142.473999,136.458008,296.899994,20.917526,19.951370,19.567822,19.246017
0.166400,872.739990,657.059998,505.000000,730.380005,19.609957,18.574648,18.106424,17.773890
0.375200,121.269997,128.858002,80.690002,338.766022,22.363325,21.206758,20.521286,20.259731
0.206000,279.373993,279.600006,230.699997,1376.359985,22.329620,19.460348,18.977276,18.703381
0.177200,182.309998,176.570007,128.460007,730.380005,20.962255,20.151196,19.714748,19.494511
0.182600,105.269997,71.389999,89.919998,89.410004,23.986378,22.457613,21.735666,21.342466
0.187000,251.240005,164.169998,184.860001,414.071960,22.009380,20.852011,20.184128,19.828367
0.109000,223.371994,143.199997,119.250000,307.739990,21.271130,20.444489,20.120436,19.835632
0.316000,233.944016,229.800003,166.410004,972.070007,21.763187,20.514156,19.663464,19.429504
0.165000,238.982010,223.729996,419.790009,644.909973,19.563080,19.502438,20.428726,19.208443
0.389200,490.619995,384.500000,243.889999,470.869995,20.367245,19.173630,18.726118,18.347439
0.136800,153.201996,154.411987,97.559998,428.235992,21.838671,21.043970,20.682489,20.452934
0.160600,89.339996,65.160004,65.800003,59.730000,24.375854,23.071959,22.038713,21.238474
0.172600,158.863998,85.070000,69.510002,197.199997,22.569056,21.304802,20.785734,20.349102
0.469000,424.600006,362.850006,303.250000,1591.959961,20.785164,19.370079,18.861988,19.504725
0.248000,665.222046,1495.010010,2405.810059,3663.729980,22.029072,20.162157,18.013573,17.905636
0.125000,187.589996,171.580002,131.602005,683.998047,21.346115,20.223833,19.951315,19.380136
0.209800,100.852005,91.334000,80.089996,96.269997,24.579617,23.199579,22.048904,21.052410
0.165200,97.760002,83.860001,155.445999,80.040001,22.829311,23.393139,22.558737,21.960676
0.174400,160.320007,117.989998,128.520004,123.610001,22.738810,21.024467,20.563465,21.117655
0.213000,142.979996,106.430000,132.880005,137.529999,23.226658,21.573771,21.426195,20.846508
0.093000,85.220001,58.630001,61.259998,281.390015,20.706163,20.218950,20.009111,19.799023
23.584000,386.640015,138.707993,206.199997,128.949997,21.156033,19.461069,21.548323,20.486500
0.185400,117.050003,75.809998,61.049999,268.865997,23.467035,21.666773,20.774385,20.333223
0.284400,354.545990,1005.520020,1179.819946,3431.649902,18.561369,17.664984,20.003433,19.931364
0.476000,277.450012,265.880005,346.500000,2296.489990,21.913729,20.120342,18.519133,18.390572
0.369000,229.024002,191.660004,278.709991,899.080017,20.870203,19.840780,19.520063,19.269125
0.141000,109.750000,109.440002,57.930000,730.380005,21.034184,20.198620,20.438187,19.887510
0.176000,63.810001,131.199997,63.779999,378.029999,23.160252,21.835398,21.316729,20.858978
1.659000,249.419998,205.960007,155.199997,94.959999,21.418335,19.790129,19.232960,18.914022
0.174000,88.440002,61.720001,56.299999,50.299999,24.319450,22.227722,21.184137,20.891115
0.215000,249.860016,243.039993,203.669998,847.229980,20.086174,19.274065,18.880934,18.709873
0.113000,144.410004,126.459999,83.900002,90.830002,23.471251,22.097879,21.256710,19.414793
0.171800,133.223999,103.980003,130.380005,151.432007,23.747696,22.374424,21.378012,20.868862
0.690000,413.809998,192.253998,232.520004,481.021973,21.206129,20.157883,19.631943,19.298466
0.079000,115.150002,95.650002,89.180000,403.833984,22.282019,21.163887,21.008230,20.197638
0.183800,125.059998,113.430000,71.730003,91.837997,24.824865,23.644209,22.549809,21.337185
0.357400,166.860001,154.636002,129.309998,385.533997,22.120844,20.924473,20.288006,19.847033
0.260200,241.732010,200.429993,140.089996,1022.520020,21.147892,20.165726,19.938269,19.361181
0.319600,250.949997,231.199997,190.479996,406.339996,21.722433,19.707684,19.298004,19.019949
0.149000,254.386017,222.729996,165.119995,503.809998,20.481785,20.157001,19.803852,18.754444
0.619000,297.217987,234.324005,589.530029,4077.409912,18.800234,19.482462,20.074429,19.820934
0.085000,103.680000,90.059998,107.099998,344.778015,21.956423,21.504791,21.222204,20.735292
0.168000,886.619995,615.219971,376.010010,329.179993,19.447536,18.347094,17.945030,17.655029
0.103000,115.019997,111.080002,80.959999,267.130005,21.182718,20.126162,19.832254,19.511816
0.255000,63.459999,125.087990,45.650002,43.669998,23.068247,21.290392,21.198217,20.235172
0.114000,122.209999,124.542007,79.260002,554.349976,23.345791,20.845324,20.303371,20.003298
0.177200,404.190002,278.109985,352.859985,730.380005,19.305063,18.695990,18.393688,18.206440
0.217000,261.829987,161.578003,194.199997,446.239990,22.211872,19.775049,20.232388,19.636240
0.355000,313.399994,151.886002,177.119995,114.089996,21.254393,19.520105,18.974270,18.624262
0.433000,251.649994,155.727997,127.636002,1386.380005,20.538231,19.283907,18.941946,18.813602
0.204000,118.430000,132.130005,153.380005,200.729996,21.956480,21.035320,20.925449,20.971853
0.314000,128.559998,108.881996,122.769997,202.000000,23.065741,22.448917,21.820765,21.394794
0.234000,78.419998,56.540001,182.858002,894.623901,23.118059,22.495922,22.569221,22.034483
0.125000,228.128006,294.329987,215.800003,721.789978,20.445103,19.326309,20.491570,18.572098
0.115000,222.956009,101.320000,85.349998,479.540009,21.062063,20.306461,20.207462,19.715157
0.378400,159.169998,103.599998,117.628006,48.980000,23.495199,22.049368,20.997974,21.027225
0.165200,95.089996,65.000000,120.208008,65.040001,23.269548,22.102041,21.452703,21.153481
0.087000,69.330002,76.839996,164.488007,227.070007,21.410009,20.686634,20.360197,20.148211
0.161000,132.160004,150.690002,112.949997,514.919983,21.433180,20.456390,19.986843,20.373325
0.089000,368.879974,242.554001,75.110001,235.929993,19.998026,19.482462,19.566854,19.346518
0.312000,301.230011,209.275970,245.779999,1767.880005,22.383442,19.170664,18.758528,18.568562
0.143000,383.418030,288.083984,207.529999,163.330002,20.459047,19.163570,18.697605,18.318146
1.043000,476.500000,468.619995,351.390015,1346.660034,22.030788,20.318668,19.703035,19.634426
3.062000,40.450001,115.274002,62.169998,92.129997,22.761333,21.167398,21.533340,22.036455
0.780000,233.944016,196.539993,161.660004,85.669998,21.763187,20.123028,19.534410,19.161823
0.721000,436.730011,236.194000,183.481995,895.251953,20.571476,19.389593,19.099236,18.968019
0.207000,120.809998,106.500000,101.064003,143.880005,23.089306,22.256680,21.703136,21.183437
0.157400,61.009998,121.530006,64.040001,78.120003,23.178371,22.962200,22.336685,20.977512
0.260000,61.740002,45.660000,47.860001,60.700001,24.514919,23.081810,22.101242,21.707075
0.359600,145.680008,127.262001,115.785995,422.059998,22.374947,21.018438,20.361204,20.091576
0.203000,279.374023,367.299988,280.559998,1051.489990,19.641109,20.412720,18.317339,18.058142
0.267800,233.944016,291.920013,168.660004,160.990005,20.055286,18.889275,18.440775,18.120148
0.096000,169.178009,161.884003,48.029999,154.919998,20.579880,20.235157,20.018961,19.525978
0.714000,278.944000,223.960007,329.510010,469.149994,20.280649,20.557716,20.023596,19.588131
1.348000,368.879974,257.332001,1344.060059,9066.639648,18.904690,18.098028,17.611452,19.115446
0.150000,152.405991,114.092003,107.467995,249.729996,22.514730,21.009754,20.585529,20.320513
0.383600,284.170013,350.070007,235.779999,196.320007,22.569056,19.744776,20.053467,18.765242
0.104000,133.970001,135.119995,92.360001,368.970001,22.851358,21.620584,19.784626,20.295925
0.299200,363.649994,197.436005,388.179993,1704.319946,22.376163,18.893522,18.657572,19.324909
0.173000,214.000000,185.199997,145.759995,960.239990,20.828257,19.896940,19.458433,20.320759
0.109000,1056.229980,646.030029,534.929993,607.140015,21.450087,20.791002,17.145063,16.905659
0.134000,110.510002,124.160004,172.779999,260.679993,21.218319,20.323000,20.113634,19.806622
0.408000,309.812012,593.280029,206.324005,1923.859985,18.654242,17.805651,17.472717,19.315083
3.359000,178.669998,120.050003,104.449997,57.630001,23.048670,21.156239,20.277496,19.863035
0.099000,160.735992,158.520004,139.358002,197.240005,21.417429,20.935324,20.906607,20.582409
0.200000,220.865997,151.130005,91.489998,245.100006,22.555662,19.913736,20.518648,19.214756
0.566800,131.509995,150.682007,117.370003,224.429993,22.130455,20.821278,20.342615,19.984423
0.102000,85.510002,72.610001,120.208008,133.839996,24.287785,21.424797,21.842802,21.257139
0.123000,164.589996,167.429993,112.970001,628.566040,21.543537,20.153219,19.661827,19.652981
0.102000,157.750000,108.389999,102.400002,439.215973,22.328669,21.122219,20.451286,19.965721
0.303200,169.177994,162.757996,148.399994,1105.729980,21.213497,20.068752,19.731297,19.502085
0.160000,217.779999,213.660004,171.324005,874.809998,21.190094,20.828388,19.599392,19.317368
0.166000,197.699997,178.899994,134.289993,521.590027,22.365078,21.003405,20.284040,19.831942
0.128000,123.370003,129.300003,93.870003,397.459991,21.222782,21.435589,19.865057,19.503502
0.305000,113.010002,90.080002,113.250000,236.779999,23.736990,21.467472,21.407810,20.917931
0.141000,371.026001,127.150002,140.080002,1721.582031,20.208241,19.681890,19.386030,19.249784
0.138000,122.257996,100.969994,47.980000,52.669998,23.965485,22.497980,21.450169,21.167625
0.106000,130.779999,119.309998,61.590000,71.570000,24.403273,23.363737,22.520061,21.593039
0.396000,2246.879883,1585.719971,3149.379883,13738.309570,22.411627,20.511467,16.927752,16.612785
0.194000,454.410004,239.055984,292.309998,287.019989,19.591442,18.586727,20.616070,19.773533
0.172000,142.699997,97.919998,101.307999,132.558014,23.613850,20.490816,21.414038,19.862238
0.375000,152.360001,134.428009,162.873993,739.650024,20.726103,20.101976,19.770464,19.606380
0.258600,236.931976,220.710007,175.149994,886.320007,20.520548,19.858082,19.552361,19.189520
0.468000,229.024002,196.080002,201.089996,323.540009,21.556793,20.325909,19.780567,19.447990
0.095000,59.480000,42.080002,50.130001,74.050003,23.718002,22.581707,22.016216,21.124180
0.109000,83.709999,64.180000,120.208008,92.269997,22.667725,21.654526,21.180910,20.451969
0.260000,100.410004,101.379997,158.160004,196.669998,25.502981,23.101866,21.310837,21.399893
0.121000,233.944000,202.789993,157.630005,654.640015,21.488958,20.267832,20.474558,19.361055
0.401600,258.502014,215.910004,331.040009,561.099976,22.108332,21.079311,20.335121,20.127806
0.148000,276.195984,211.117996,220.821991,1207.050049,19.977768,19.366024,19.062420,18.854963
0.321000,191.550003,157.710007,120.839996,695.171997,21.497494,20.225445,19.655546,19.285284
0.944000,927.900024,689.320007,1054.189941,7105.089844,19.392050,18.530376,18.157021,19.312460
43.497002,53.570000,87.064003,79.980003,116.870003,23.354544,21.365488,21.681644,21.439796
0.172000,184.675995,198.270004,142.080002,403.089996,22.608240,20.631298,20.359783,19.700802
0.156000,90.444008,103.032005,63.889999,108.952003,24.405195,22.715105,21.977194,21.258535
