FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,23,0:00:01.981568,0.11443560420796949,kNN,3,Regression,42.97994269340974,-1.277494286432769
MICE,,0:13:01.843521,0.04863678729663935,kNN,3,Regression,14.040114613180515,0.46727139181549926
GAIN,,0:00:01.318644,0.38180405053020094,kNN,3,Regression,63.89684813753582,-0.957863165624733
Mean,,0:00:00,0.13959820744286652,kNN,3,Regression,45.845272206303726,-1.1648573976548025
Median,,0:00:00,0.13895608261172368,kNN,3,Regression,41.83381088825215,-1.1106111463879946
Min,,0:00:00,0.3266987750734527,kNN,3,Regression,58.739255014326645,-2.7058472490579657
Max,,0:00:00,0.7497835634820479,kNN,3,Regression,68.48137535816619,-1.2315768275645165
Full,,,,kNN,3,Regression,8.882521489971346,0.6084262113614096
kNN,23,0:00:01.981568,0.11443560420796949,kNN,5,Classification,36.38968481375358,0.2349570200573066
MICE,,0:13:01.843521,0.04863678729663935,kNN,5,Classification,16.332378223495702,0.3209169054441261
GAIN,,0:00:01.318644,0.38180405053020094,kNN,5,Classification,58.16618911174785,0.10601719197707736
Mean,,0:00:00,0.13959820744286652,kNN,5,Classification,39.541547277936964,0.20630372492836677
Median,,0:00:00,0.13895608261172368,kNN,5,Classification,40.97421203438395,0.21203438395415472
Min,,0:00:00,0.3266987750734527,kNN,5,Classification,45.55873925501432,0.1977077363896848
Max,,0:00:00,0.7497835634820479,kNN,5,Classification,61.891117478510026,0.10888252148997135
Full,,,,kNN,5,Classification,6.876790830945558,0.49283667621776506
kNN,23,0:00:01.981568,0.11443560420796949,RandomForest,39,Regression,25.214899713467048,0.2425962122822245
MICE,,0:13:01.843521,0.04863678729663935,RandomForest,39,Regression,11.461318051575931,0.5199359251803406
GAIN,,0:00:01.318644,0.38180405053020094,RandomForest,39,Regression,41.54727793696275,0.013104426029626026
Mean,,0:00:00,0.13959820744286652,RandomForest,39,Regression,29.512893982808023,0.010394930435069338
Median,,0:00:00,0.13895608261172368,RandomForest,39,Regression,25.787965616045845,0.01661151490784707
Min,,0:00:00,0.3266987750734527,RandomForest,39,Regression,41.260744985673355,-0.7431285857142074
Max,,0:00:00,0.7497835634820479,RandomForest,39,Regression,50.429799426934096,-1.3011699746274203
Full,,,,RandomForest,39,Regression,9.169054441260744,0.5951618859795382
kNN,23,0:00:01.981568,0.11443560420796949,RandomForest,42,Classification,17.191977077363898,0.27507163323782235
MICE,,0:13:01.843521,0.04863678729663935,RandomForest,42,Classification,13.180515759312321,0.3123209169054441
GAIN,,0:00:01.318644,0.38180405053020094,RandomForest,42,Classification,24.64183381088825,0.22063037249283668
Mean,,0:00:00,0.13959820744286652,RandomForest,42,Classification,20.630372492836678,0.2521489971346705
Median,,0:00:00,0.13895608261172368,RandomForest,42,Classification,18.624641833810887,0.2922636103151863
Min,,0:00:00,0.3266987750734527,RandomForest,42,Classification,25.501432664756447,0.27507163323782235
Max,,0:00:00,0.7497835634820479,RandomForest,42,Classification,38.39541547277937,0.20630372492836677
Full,,,,RandomForest,42,Classification,9.742120343839542,0.4040114613180516
