FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:03.062808,0.07169912984159976,kNN,13,Regression,17.191977077363898,0.5038176515628714
MICE,,0 days 00:26:57.392219,0.03453911277858413,kNN,13,Regression,8.595988538681949,0.665880899889131
GAIN,,0 days 00:11:24.662623,0.06059064329995964,kNN,13,Regression,14.326647564469914,0.5987212203764489
Mean,,0 days 00:00:00.000637,0.11804089384826354,kNN,13,Regression,21.20343839541547,0.4140095280163243
Median,,0 days 00:00:00.005223,0.11998701389571471,kNN,13,Regression,20.34383954154728,0.40304496520490374
Min,,0 days 00:00:00.000142,0.333942214559176,kNN,13,Regression,25.214899713467048,0.14569101919810457
Max,,0 days 00:00:00.000179,0.8093114923793799,kNN,13,Regression,33.2378223495702,-0.062473323821527815
kNN,5,0 days 00:00:03.062808,0.07169912984159976,kNN,9,Classification,15.472779369627506,0.4154727793696275
MICE,,0 days 00:26:57.392219,0.03453911277858413,kNN,9,Classification,8.595988538681949,0.4355300859598854
GAIN,,0 days 00:11:24.662623,0.06059064329995964,kNN,9,Classification,14.613180515759312,0.4183381088825215
Mean,,0 days 00:00:00.000637,0.11804089384826354,kNN,9,Classification,19.770773638968482,0.3753581661891118
Median,,0 days 00:00:00.005223,0.11998701389571471,kNN,9,Classification,21.20343839541547,0.38968481375358166
Min,,0 days 00:00:00.000142,0.333942214559176,kNN,9,Classification,26.074498567335244,0.38108882521489973
Max,,0 days 00:00:00.000179,0.8093114923793799,kNN,9,Classification,33.5243553008596,0.3209169054441261
kNN,5,0 days 00:00:03.062808,0.07169912984159976,RandomForest,9,Regression,14.040114613180515,0.5147423254819776
MICE,,0 days 00:26:57.392219,0.03453911277858413,RandomForest,9,Regression,14.326647564469914,0.4205369804336234
GAIN,,0 days 00:11:24.662623,0.06059064329995964,RandomForest,9,Regression,14.326647564469914,0.5044134868796339
Mean,,0 days 00:00:00.000637,0.11804089384826354,RandomForest,9,Regression,15.472779369627506,0.46781467462341475
Median,,0 days 00:00:00.005223,0.11998701389571471,RandomForest,9,Regression,17.191977077363898,0.4726065600082292
Min,,0 days 00:00:00.000142,0.333942214559176,RandomForest,9,Regression,23.20916905444126,0.1058734893819987
Max,,0 days 00:00:00.000179,0.8093114923793799,RandomForest,9,Regression,23.49570200573066,0.23838549643658224
kNN,5,0 days 00:00:03.062808,0.07169912984159976,RandomForest,31,Classification,10.888252148997134,0.3524355300859599
MICE,,0 days 00:26:57.392219,0.03453911277858413,RandomForest,31,Classification,11.174785100286533,0.3495702005730659
GAIN,,0 days 00:11:24.662623,0.06059064329995964,RandomForest,31,Classification,11.461318051575931,0.34097421203438394
Mean,,0 days 00:00:00.000637,0.11804089384826354,RandomForest,31,Classification,12.607449856733524,0.3151862464183381
Median,,0 days 00:00:00.005223,0.11998701389571471,RandomForest,31,Classification,12.034383954154729,0.332378223495702
Min,,0 days 00:00:00.000142,0.333942214559176,RandomForest,31,Classification,14.040114613180515,0.3237822349570201
Max,,0 days 00:00:00.000179,0.8093114923793799,RandomForest,31,Classification,17.478510028653297,0.32664756446991405
