FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:02.703853,0.10943042714382105,kNN,16,Regression,42.97994269340974,-0.13676617950763048
MICE,,0:11:16.160709,0.06666089640148998,kNN,16,Regression,12.034383954154729,0.5059964373092163
GAIN,,0:00:01.187787,0.3018100566559923,kNN,16,Regression,55.01432664756447,-0.6797728279085977
Mean,,0:00:00.001001,0.1319361624720005,kNN,16,Regression,46.99140401146132,-0.29314755614967747
Median,,0:00:00.001000,0.1328557962500261,kNN,16,Regression,45.55873925501432,-0.23065284119404206
Min,,0:00:00,0.3323247706736263,kNN,16,Regression,65.32951289398281,-1.0744434626051884
Max,,0:00:00,0.6696057400181222,kNN,16,Regression,60.458452722063036,-0.9699003421255348
Full,,,,kNN,16,Regression,6.876790830945558,0.7237840866690978
kNN,7,0:00:02.703853,0.10943042714382105,kNN,7,Classification,36.10315186246418,0.20916905444126074
MICE,,0:11:16.160709,0.06666089640148998,kNN,7,Classification,16.045845272206304,0.2607449856733524
GAIN,,0:00:01.187787,0.3018100566559923,kNN,7,Classification,60.458452722063036,0.08595988538681948
Mean,,0:00:00.001001,0.1319361624720005,kNN,7,Classification,45.55873925501432,0.18051575931232092
Median,,0:00:00.001000,0.1328557962500261,kNN,7,Classification,43.55300859598854,0.2034383954154728
Min,,0:00:00,0.3323247706736263,kNN,7,Classification,64.46991404011462,0.1318051575931232
Max,,0:00:00,0.6696057400181222,kNN,7,Classification,67.3352435530086,0.0659025787965616
Full,,,,kNN,7,Classification,5.444126074498567,0.45558739255014324
kNN,7,0:00:02.703853,0.10943042714382105,RandomForest,35,Regression,26.64756446991404,0.224863442463615
MICE,,0:11:16.160709,0.06666089640148998,RandomForest,35,Regression,11.74785100286533,0.5271795405290276
GAIN,,0:00:01.187787,0.3018100566559923,RandomForest,35,Regression,47.277936962750715,-0.5296755292314743
Mean,,0:00:00.001001,0.1319361624720005,RandomForest,35,Regression,28.36676217765043,0.16941948501403614
Median,,0:00:00.001000,0.1328557962500261,RandomForest,35,Regression,28.939828080229226,0.17832227911615306
Min,,0:00:00,0.3323247706736263,RandomForest,35,Regression,51.862464183381086,-1.20806943879307
Max,,0:00:00,0.6696057400181222,RandomForest,35,Regression,46.41833810888252,-1.0382122878234217
Full,,,,RandomForest,35,Regression,7.4498567335243555,0.5975068220201971
kNN,7,0:00:02.703853,0.10943042714382105,RandomForest,39,Classification,18.911174785100286,0.2693409742120344
MICE,,0:11:16.160709,0.06666089640148998,RandomForest,39,Classification,13.180515759312321,0.32664756446991405
GAIN,,0:00:01.187787,0.3018100566559923,RandomForest,39,Classification,24.355300859598852,0.25787965616045844
Mean,,0:00:00.001001,0.1319361624720005,RandomForest,39,Classification,20.05730659025788,0.27507163323782235
Median,,0:00:00.001000,0.1328557962500261,RandomForest,39,Classification,20.630372492836678,0.28653295128939826
Min,,0:00:00,0.3323247706736263,RandomForest,39,Classification,27.507163323782233,0.2636103151862464
Max,,0:00:00,0.6696057400181222,RandomForest,39,Classification,38.108882521489974,0.22922636103151864
Full,,,,RandomForest,39,Classification,10.02865329512894,0.3954154727793696
