FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,25,0:00:02.341951,0.11863563481235795,kNN,4,Regression,41.83381088825215,-0.12565891250030403
MICE,,0:07:38.252361,0.06204986959583862,kNN,4,Regression,18.911174785100286,0.3576213720029391
GAIN,,0:00:01.370581,0.29264866406218243,kNN,4,Regression,57.02005730659026,-0.37454500684815906
Mean,,0:00:00,0.14353535861903885,kNN,4,Regression,47.85100286532951,-0.3002243431459637
Median,,0:00:00.008066,0.14573386619918663,kNN,4,Regression,45.845272206303726,-0.2832566359927775
Min,,0:00:00,0.3359065152169666,kNN,4,Regression,55.587392550143264,-0.4512934087227869
Max,,0:00:00,0.7391688483649569,kNN,4,Regression,65.61604584527221,-0.7806038201324532
Full,,,,kNN,4,Regression,8.882521489971346,0.5065301667344231
kNN,25,0:00:02.341951,0.11863563481235795,kNN,9,Classification,44.126074498567334,0.17478510028653296
MICE,,0:07:38.252361,0.06204986959583862,kNN,9,Classification,18.05157593123209,0.24068767908309455
GAIN,,0:00:01.370581,0.29264866406218243,kNN,9,Classification,56.44699140401146,0.1318051575931232
Mean,,0:00:00,0.14353535861903885,kNN,9,Classification,46.41833810888252,0.17478510028653296
Median,,0:00:00.008066,0.14573386619918663,kNN,9,Classification,45.55873925501432,0.1833810888252149
Min,,0:00:00,0.3359065152169666,kNN,9,Classification,60.458452722063036,0.14613180515759314
Max,,0:00:00,0.7391688483649569,kNN,9,Classification,67.621776504298,0.10028653295128939
Full,,,,kNN,9,Classification,6.303724928366762,0.4355300859598854
kNN,25,0:00:02.341951,0.11863563481235795,RandomForest,36,Regression,25.787965616045845,0.19393604404864595
MICE,,0:07:38.252361,0.06204986959583862,RandomForest,36,Regression,12.893982808022923,0.27662530767401805
GAIN,,0:00:01.370581,0.29264866406218243,RandomForest,36,Regression,41.83381088825215,0.030378816329771796
Mean,,0:00:00,0.14353535861903885,RandomForest,36,Regression,26.93409742120344,0.1255655385654747
Median,,0:00:00.008066,0.14573386619918663,RandomForest,36,Regression,26.361031518624642,0.11798110773508119
Min,,0:00:00,0.3359065152169666,RandomForest,36,Regression,47.56446991404012,-0.7299492307816717
Max,,0:00:00,0.7391688483649569,RandomForest,36,Regression,59.31232091690544,-0.8105302860579948
Full,,,,RandomForest,36,Regression,10.02865329512894,0.3108315464923761
kNN,25,0:00:02.341951,0.11863563481235795,RandomForest,27,Classification,16.9054441260745,0.24068767908309455
MICE,,0:07:38.252361,0.06204986959583862,RandomForest,27,Classification,11.74785100286533,0.2722063037249284
GAIN,,0:00:01.370581,0.29264866406218243,RandomForest,27,Classification,19.770773638968482,0.22636103151862463
Mean,,0:00:00,0.14353535861903885,RandomForest,27,Classification,18.05157593123209,0.22063037249283668
Median,,0:00:00.008066,0.14573386619918663,RandomForest,27,Classification,18.911174785100286,0.1833810888252149
Min,,0:00:00,0.3359065152169666,RandomForest,27,Classification,25.787965616045845,0.2148997134670487
Max,,0:00:00,0.7391688483649569,RandomForest,27,Classification,39.25501432664756,0.23209169054441262
Full,,,,RandomForest,27,Classification,8.882521489971346,0.30659025787965616
