FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,25,0:00:04.486343,0.11915707212773503,kNN,5,Regression,38.96848137535817,0.03421778443989976
MICE,,0:14:54.420707,0.07501475289287568,kNN,5,Regression,18.624641833810887,0.35930741401281674
GAIN,,0:00:17.098876,0.32227956690420134,kNN,5,Regression,60.458452722063036,-0.71982050859
Mean,,0:00:00.001858,0.14349796200355386,kNN,5,Regression,46.70487106017192,-0.1603111833921269
Median,,0:00:00.005355,0.14496827363270212,kNN,5,Regression,47.277936962750715,-0.13499846623844536
Min,,0:00:00.000765,0.31971025956356897,kNN,5,Regression,60.17191977077364,-0.5335128336951482
Max,,0:00:00.000937,0.7455824490287013,kNN,5,Regression,58.739255014326645,-0.8085449758753032
Full,,,,kNN,5,Regression,8.30945558739255,0.5182081935057424
kNN,25,0:00:04.486343,0.11915707212773503,kNN,5,Classification,39.541547277936964,0.19197707736389685
MICE,,0:14:54.420707,0.07501475289287568,kNN,5,Classification,16.045845272206304,0.3209169054441261
GAIN,,0:00:17.098876,0.32227956690420134,kNN,5,Classification,57.59312320916906,0.10888252148997135
Mean,,0:00:00.001858,0.14349796200355386,kNN,5,Classification,44.126074498567334,0.16045845272206305
Median,,0:00:00.005355,0.14496827363270212,kNN,5,Classification,43.55300859598854,0.14326647564469913
Min,,0:00:00.000765,0.31971025956356897,kNN,5,Classification,52.43553008595988,0.14040114613180515
Max,,0:00:00.000937,0.7455824490287013,kNN,5,Classification,62.46418338108882,0.07449856733524356
Full,,,,kNN,5,Classification,6.876790830945558,0.5071633237822349
kNN,25,0:00:04.486343,0.11915707212773503,RandomForest,55,Regression,26.074498567335244,0.3198815741135561
MICE,,0:14:54.420707,0.07501475289287568,RandomForest,55,Regression,17.191977077363898,0.328876147662302
GAIN,,0:00:17.098876,0.32227956690420134,RandomForest,55,Regression,55.30085959885387,-0.11465059576765646
Mean,,0:00:00.001858,0.14349796200355386,RandomForest,55,Regression,35.24355300859599,0.16767956687131857
Median,,0:00:00.005355,0.14496827363270212,RandomForest,55,Regression,34.383954154727796,0.17498284559853194
Min,,0:00:00.000765,0.31971025956356897,RandomForest,55,Regression,50.7163323782235,-0.38389872783244905
Max,,0:00:00.000937,0.7455824490287013,RandomForest,55,Regression,55.30085959885387,-0.5680913294999284
Full,,,,RandomForest,55,Regression,11.461318051575931,0.45715110636066825
kNN,25,0:00:04.486343,0.11915707212773503,RandomForest,28,Classification,16.9054441260745,0.25787965616045844
MICE,,0:14:54.420707,0.07501475289287568,RandomForest,28,Classification,15.18624641833811,0.31805157593123207
GAIN,,0:00:17.098876,0.32227956690420134,RandomForest,28,Classification,33.5243553008596,0.24068767908309455
Mean,,0:00:00.001858,0.14349796200355386,RandomForest,28,Classification,21.20343839541547,0.24641833810888253
Median,,0:00:00.005355,0.14496827363270212,RandomForest,28,Classification,20.630372492836678,0.25787965616045844
Min,,0:00:00.000765,0.31971025956356897,RandomForest,28,Classification,28.653295128939828,0.19484240687679083
Max,,0:00:00.000937,0.7455824490287013,RandomForest,28,Classification,44.69914040114613,0.20057306590257878
Full,,,,RandomForest,28,Classification,9.455587392550143,0.38968481375358166
