FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:01.734236,0.06581710418392417,kNN,4,Regression,10.02865329512894,0.5338065999769441
MICE,,0 days 00:13:41.034115,0.027254787225789303,kNN,4,Regression,6.876790830945558,0.6271777290257792
GAIN,,0 days 00:10:59.224923,0.06838865658461642,kNN,4,Regression,7.163323782234957,0.5865522146068372
Mean,,0 days 00:00:00.000333,0.13272230160179924,kNN,4,Regression,12.893982808022923,0.4940492549887753
Median,,0 days 00:00:00.004444,0.1294927754799654,kNN,4,Regression,12.034383954154729,0.46413421900702867
Min,,0 days 00:00:00.000174,0.30106886103950903,kNN,4,Regression,12.320916905444125,0.4016147645931297
Max,,0 days 00:00:00.000172,0.8258935690724739,kNN,4,Regression,16.9054441260745,0.3551322743562292
kNN,5,0 days 00:00:01.734236,0.06581710418392417,kNN,7,Classification,8.30945558739255,0.4297994269340974
MICE,,0 days 00:13:41.034115,0.027254787225789303,kNN,7,Classification,6.017191977077364,0.46418338108882523
GAIN,,0 days 00:10:59.224923,0.06838865658461642,kNN,7,Classification,8.022922636103152,0.4326647564469914
Mean,,0 days 00:00:00.000333,0.13272230160179924,kNN,7,Classification,12.034383954154729,0.42120343839541546
Median,,0 days 00:00:00.004444,0.1294927754799654,kNN,7,Classification,10.601719197707736,0.4297994269340974
Min,,0 days 00:00:00.000174,0.30106886103950903,kNN,7,Classification,12.607449856733524,0.40974212034383956
Max,,0 days 00:00:00.000172,0.8258935690724739,kNN,7,Classification,17.191977077363898,0.3839541547277937
kNN,5,0 days 00:00:01.734236,0.06581710418392417,RandomForest,27,Regression,8.882521489971346,0.4828700000117495
MICE,,0 days 00:13:41.034115,0.027254787225789303,RandomForest,27,Regression,8.30945558739255,0.4908922799331803
GAIN,,0 days 00:10:59.224923,0.06838865658461642,RandomForest,27,Regression,8.595988538681949,0.47889873916841674
Mean,,0 days 00:00:00.000333,0.13272230160179924,RandomForest,27,Regression,9.169054441260744,0.46592309388651443
Median,,0 days 00:00:00.004444,0.1294927754799654,RandomForest,27,Regression,8.882521489971346,0.46245654767663047
Min,,0 days 00:00:00.000174,0.30106886103950903,RandomForest,27,Regression,10.601719197707736,0.43937899518188006
Max,,0 days 00:00:00.000172,0.8258935690724739,RandomForest,27,Regression,10.315186246418339,0.45479434716789646
kNN,5,0 days 00:00:01.734236,0.06581710418392417,RandomForest,35,Classification,7.736389684813753,0.38108882521489973
MICE,,0 days 00:13:41.034115,0.027254787225789303,RandomForest,35,Classification,7.736389684813753,0.3954154727793696
GAIN,,0 days 00:10:59.224923,0.06838865658461642,RandomForest,35,Classification,8.022922636103152,0.38108882521489973
Mean,,0 days 00:00:00.000333,0.13272230160179924,RandomForest,35,Classification,8.30945558739255,0.37822349570200575
Median,,0 days 00:00:00.004444,0.1294927754799654,RandomForest,35,Classification,8.30945558739255,0.37249283667621774
Min,,0 days 00:00:00.000174,0.30106886103950903,RandomForest,35,Classification,8.022922636103152,0.39255014326647564
Max,,0 days 00:00:00.000172,0.8258935690724739,RandomForest,35,Classification,10.315186246418339,0.3667621776504298
