FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,1,0:00:01.590818,0.1373133511288552,kNN,6,Regression,15.472779369627506,0.4586955309818145
MICE,,0:12:49.397316,0.07089285264025776,kNN,6,Regression,8.595988538681949,0.6308459244533566
GAIN,,0:00:01.827520,0.37329722356636197,kNN,6,Regression,25.214899713467048,0.12405238120022077
Mean,,0:00:00,0.15092106439320582,kNN,6,Regression,15.472779369627506,0.3663986998168255
Median,,0:00:00.002028,0.15096253328915413,kNN,6,Regression,14.326647564469914,0.40503621593418593
Min,,0:00:00,0.3004914870286767,kNN,6,Regression,18.911174785100286,0.28123055073602554
Max,,0:00:00,0.8086260267081503,kNN,6,Regression,26.93409742120344,0.06980809432820645
Full,,,,kNN,6,Regression,7.163323782234957,0.6754367119341942
kNN,1,0:00:01.590818,0.1373133511288552,kNN,9,Classification,12.893982808022923,0.4670487106017192
MICE,,0:12:49.397316,0.07089285264025776,kNN,9,Classification,6.876790830945558,0.49570200573065903
GAIN,,0:00:01.827520,0.37329722356636197,kNN,9,Classification,23.78223495702006,0.3868194842406877
Mean,,0:00:00,0.15092106439320582,kNN,9,Classification,15.18624641833811,0.4326647564469914
Median,,0:00:00.002028,0.15096253328915413,kNN,9,Classification,13.46704871060172,0.4498567335243553
Min,,0:00:00,0.3004914870286767,kNN,9,Classification,16.332378223495702,0.4383954154727794
Max,,0:00:00,0.8086260267081503,kNN,9,Classification,25.501432664756447,0.37822349570200575
Full,,,,kNN,9,Classification,5.730659025787966,0.5214899713467048
kNN,1,0:00:01.590818,0.1373133511288552,RandomForest,37,Regression,14.899713467048711,0.48841098520990434
MICE,,0:12:49.397316,0.07089285264025776,RandomForest,37,Regression,13.753581661891117,0.5425071599509718
GAIN,,0:00:01.827520,0.37329722356636197,RandomForest,37,Regression,19.484240687679083,0.46684982900047667
Mean,,0:00:00,0.15092106439320582,RandomForest,37,Regression,16.332378223495702,0.5001200934437342
Median,,0:00:00.002028,0.15096253328915413,RandomForest,37,Regression,17.191977077363898,0.48401574530438496
Min,,0:00:00,0.3004914870286767,RandomForest,37,Regression,18.911174785100286,0.4022674889796072
Max,,0:00:00,0.8086260267081503,RandomForest,37,Regression,21.20343839541547,0.3700154887580671
Full,,,,RandomForest,37,Regression,13.46704871060172,0.5446742222307388
kNN,1,0:00:01.590818,0.1373133511288552,RandomForest,53,Classification,10.315186246418339,0.3954154727793696
MICE,,0:12:49.397316,0.07089285264025776,RandomForest,53,Classification,9.742120343839542,0.3638968481375358
GAIN,,0:00:01.827520,0.37329722356636197,RandomForest,53,Classification,9.742120343839542,0.3667621776504298
Mean,,0:00:00,0.15092106439320582,RandomForest,53,Classification,9.455587392550143,0.38108882521489973
Median,,0:00:00.002028,0.15096253328915413,RandomForest,53,Classification,9.169054441260744,0.3868194842406877
Min,,0:00:00,0.3004914870286767,RandomForest,53,Classification,10.888252148997134,0.37822349570200575
Max,,0:00:00,0.8086260267081503,RandomForest,53,Classification,12.320916905444125,0.3524355300859599
Full,,,,RandomForest,53,Classification,9.455587392550143,0.3868194842406877
