FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:02.394130,0.1218231097284056,kNN,6,Regression,37.249283667621775,-0.11625449748471772
MICE,,0:08:11.948132,0.06385770078204428,kNN,6,Regression,13.753581661891117,0.3852024569348529
GAIN,,0:00:01.468366,0.33180415181765316,kNN,6,Regression,56.44699140401146,-0.6598894535208248
Mean,,0:00:00.001001,0.14676316883817764,kNN,6,Regression,42.693409742120345,-0.267859673390908
Median,,0:00:00.001000,0.14822621713111145,kNN,6,Regression,41.54727793696275,-0.19241412871564778
Min,,0:00:00.001000,0.3567549165114797,kNN,6,Regression,59.598853868194844,-0.7044262640821894
Max,,0:00:00,0.7194731176715481,kNN,6,Regression,58.16618911174785,-0.7369172795998433
Full,,,,kNN,6,Regression,5.444126074498567,0.6670891981398857
kNN,5,0:00:02.394130,0.1218231097284056,kNN,3,Classification,30.08595988538682,0.2148997134670487
MICE,,0:08:11.948132,0.06385770078204428,kNN,3,Classification,16.045845272206304,0.3037249283667622
GAIN,,0:00:01.468366,0.33180415181765316,kNN,3,Classification,58.739255014326645,0.10315186246418338
Mean,,0:00:00.001001,0.14676316883817764,kNN,3,Classification,33.5243553008596,0.2034383954154728
Median,,0:00:00.001000,0.14822621713111145,kNN,3,Classification,33.2378223495702,0.2148997134670487
Min,,0:00:00.001000,0.3567549165114797,kNN,3,Classification,45.27220630372493,0.1346704871060172
Max,,0:00:00,0.7194731176715481,kNN,3,Classification,55.587392550143264,0.12607449856733524
Full,,,,kNN,3,Classification,5.444126074498567,0.4699140401146132
kNN,5,0:00:02.394130,0.1218231097284056,RandomForest,48,Regression,21.48997134670487,0.3824869284726662
MICE,,0:08:11.948132,0.06385770078204428,RandomForest,48,Regression,11.461318051575931,0.5164460315111425
GAIN,,0:00:01.468366,0.33180415181765316,RandomForest,48,Regression,48.99713467048711,-0.14849760554382452
Mean,,0:00:00.001001,0.14676316883817764,RandomForest,48,Regression,28.08022922636103,0.2979468688693325
Median,,0:00:00.001000,0.14822621713111145,RandomForest,48,Regression,26.93409742120344,0.31964021232464856
Min,,0:00:00.001000,0.3567549165114797,RandomForest,48,Regression,37.249283667621775,-0.11938939295780404
Max,,0:00:00,0.7194731176715481,RandomForest,48,Regression,51.00286532951289,-0.78459693654784
Full,,,,RandomForest,48,Regression,11.461318051575931,0.6320029641122926
kNN,5,0:00:02.394130,0.1218231097284056,RandomForest,58,Classification,14.326647564469914,0.2836676217765043
MICE,,0:08:11.948132,0.06385770078204428,RandomForest,58,Classification,9.455587392550143,0.36962750716332377
GAIN,,0:00:01.468366,0.33180415181765316,RandomForest,58,Classification,22.349570200573066,0.24355300859598855
Mean,,0:00:00.001001,0.14676316883817764,RandomForest,58,Classification,18.911174785100286,0.2636103151862464
Median,,0:00:00.001000,0.14822621713111145,RandomForest,58,Classification,18.05157593123209,0.27507163323782235
Min,,0:00:00.001000,0.3567549165114797,RandomForest,58,Classification,25.501432664756447,0.2607449856733524
Max,,0:00:00,0.7194731176715481,RandomForest,58,Classification,40.401146131805156,0.20916905444126074
Full,,,,RandomForest,58,Classification,8.595988538681949,0.40114613180515757
