FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0:00:01.831446,0.10938300444733104,kNN,4,Regression,26.074498567335244,0.007394384882569827
MICE,,0:12:54.626380,0.07231227109028125,kNN,4,Regression,7.4498567335243555,0.6980958131059424
GAIN,,0:00:01.518692,0.3370609230589016,kNN,4,Regression,51.862464183381086,-1.108524515923376
Mean,,0:00:00,0.1301319852842545,kNN,4,Regression,32.378223495702,-0.3086944322050218
Median,,0:00:00.008043,0.13110615904935663,kNN,4,Regression,30.37249283667622,-0.2554581139767791
Min,,0:00:00,0.30807648676716176,kNN,4,Regression,40.68767908309456,-0.7436083565019667
Max,,0:00:00,0.6834706866627243,kNN,4,Regression,53.00859598853868,-0.9829859258545237
Full,,,,kNN,4,Regression,6.590257879656161,0.7404025759051487
kNN,9,0:00:01.831446,0.10938300444733104,kNN,11,Classification,27.507163323782233,0.30659025787965616
MICE,,0:12:54.626380,0.07231227109028125,kNN,11,Classification,10.02865329512894,0.4183381088825215
GAIN,,0:00:01.518692,0.3370609230589016,kNN,11,Classification,51.57593123209169,0.21203438395415472
Mean,,0:00:00,0.1301319852842545,kNN,11,Classification,32.378223495702,0.2922636103151863
Median,,0:00:00.008043,0.13110615904935663,kNN,11,Classification,31.51862464183381,0.3008595988538682
Min,,0:00:00,0.30807648676716176,kNN,11,Classification,45.27220630372493,0.2808022922636103
Max,,0:00:00,0.6834706866627243,kNN,11,Classification,56.73352435530086,0.17765042979942694
Full,,,,kNN,11,Classification,6.876790830945558,0.498567335243553
kNN,9,0:00:01.831446,0.10938300444733104,RandomForest,26,Regression,19.197707736389685,0.39819267758429644
MICE,,0:12:54.626380,0.07231227109028125,RandomForest,26,Regression,14.326647564469914,0.5792040560113558
GAIN,,0:00:01.518692,0.3370609230589016,RandomForest,26,Regression,38.39541547277937,-0.5487138573251318
Mean,,0:00:00,0.1301319852842545,RandomForest,26,Regression,20.630372492836678,0.2899592640379679
Median,,0:00:00.008043,0.13110615904935663,RandomForest,26,Regression,21.20343839541547,0.27243299663161014
Min,,0:00:00,0.30807648676716176,RandomForest,26,Regression,35.53008595988538,-0.3594887220031189
Max,,0:00:00,0.6834706866627243,RandomForest,26,Regression,37.82234957020057,-0.572659573306725
Full,,,,RandomForest,26,Regression,10.601719197707736,0.6088499073943237
kNN,9,0:00:01.831446,0.10938300444733104,RandomForest,54,Classification,14.613180515759312,0.2922636103151863
MICE,,0:12:54.626380,0.07231227109028125,RandomForest,54,Classification,10.315186246418339,0.32951289398280803
GAIN,,0:00:01.518692,0.3370609230589016,RandomForest,54,Classification,20.34383954154728,0.27793696275071633
Mean,,0:00:00,0.1301319852842545,RandomForest,54,Classification,14.613180515759312,0.28653295128939826
Median,,0:00:00.008043,0.13110615904935663,RandomForest,54,Classification,13.753581661891117,0.2922636103151863
Min,,0:00:00,0.30807648676716176,RandomForest,54,Classification,20.34383954154728,0.2836676217765043
Max,,0:00:00,0.6834706866627243,RandomForest,54,Classification,26.93409742120344,0.28653295128939826
Full,,,,RandomForest,54,Classification,10.315186246418339,0.35816618911174786
