FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:01.722054,0.11310274075504047,kNN,12,Regression,26.93409742120344,0.27172784764897084
MICE,,0:12:22.917324,0.08036227841423313,kNN,12,Regression,9.455587392550143,0.5254537166569794
GAIN,,0:00:01.520918,0.4234215180948332,kNN,12,Regression,33.5243553008596,0.1548566059807459
Mean,,0:00:00,0.147303309902587,kNN,12,Regression,29.512893982808023,0.14733963064900757
Median,,0:00:00.001000,0.1493254047650457,kNN,12,Regression,27.22063037249284,0.20711318560015723
Min,,0:00:00,0.37449109907389183,kNN,12,Regression,38.68194842406877,-0.3071750218045959
Max,,0:00:00,0.7570900019858845,kNN,12,Regression,51.57593123209169,-0.3676105991522065
Full,,,,kNN,12,Regression,6.590257879656161,0.668320883818261
kNN,7,0:00:01.722054,0.11310274075504047,kNN,9,Classification,25.214899713467048,0.3495702005730659
MICE,,0:12:22.917324,0.08036227841423313,kNN,9,Classification,10.02865329512894,0.4584527220630373
GAIN,,0:00:01.520918,0.4234215180948332,kNN,9,Classification,37.82234957020057,0.2979942693409742
Mean,,0:00:00,0.147303309902587,kNN,9,Classification,32.09169054441261,0.32951289398280803
Median,,0:00:00.001000,0.1493254047650457,kNN,9,Classification,30.659025787965614,0.332378223495702
Min,,0:00:00,0.37449109907389183,kNN,9,Classification,38.39541547277937,0.34097421203438394
Max,,0:00:00,0.7570900019858845,kNN,9,Classification,50.429799426934096,0.24641833810888253
Full,,,,kNN,9,Classification,4.871060171919771,0.5415472779369628
kNN,7,0:00:01.722054,0.11310274075504047,RandomForest,43,Regression,13.180515759312321,0.570804408602424
MICE,,0:12:22.917324,0.08036227841423313,RandomForest,43,Regression,9.455587392550143,0.6205444822908875
GAIN,,0:00:01.520918,0.4234215180948332,RandomForest,43,Regression,23.49570200573066,0.42735996759050177
Mean,,0:00:00,0.147303309902587,RandomForest,43,Regression,19.484240687679083,0.4919548858577063
Median,,0:00:00.001000,0.1493254047650457,RandomForest,43,Regression,19.770773638968482,0.506161818141369
Min,,0:00:00,0.37449109907389183,RandomForest,43,Regression,26.074498567335244,0.16216523202923228
Max,,0:00:00,0.7570900019858845,RandomForest,43,Regression,28.653295128939828,-0.3168868626104655
Full,,,,RandomForest,43,Regression,8.30945558739255,0.6431258695130426
kNN,7,0:00:01.722054,0.11310274075504047,RandomForest,28,Classification,11.74785100286533,0.3495702005730659
MICE,,0:12:22.917324,0.08036227841423313,RandomForest,28,Classification,10.02865329512894,0.37822349570200575
GAIN,,0:00:01.520918,0.4234215180948332,RandomForest,28,Classification,14.613180515759312,0.3209169054441261
Mean,,0:00:00,0.147303309902587,RandomForest,28,Classification,12.034383954154729,0.34097421203438394
Median,,0:00:00.001000,0.1493254047650457,RandomForest,28,Classification,12.607449856733524,0.33810888252148996
Min,,0:00:00,0.37449109907389183,RandomForest,28,Classification,17.478510028653297,0.36103151862464183
Max,,0:00:00,0.7570900019858845,RandomForest,28,Classification,20.630372492836678,0.30945558739255014
Full,,,,RandomForest,28,Classification,8.882521489971346,0.3954154727793696
