FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:00.606134,0.09757518031507287,kNN,5,Regression,21.77650429799427,0.3254549508100001
MICE,,0:12:35.721412,0.06930060010136763,kNN,5,Regression,10.315186246418339,0.5614673827524567
GAIN,,0:00:01.359271,0.3217410021022491,kNN,5,Regression,40.68767908309456,-0.2691776913967592
Mean,,0:00:00,0.13344841299457208,kNN,5,Regression,25.214899713467048,0.16009889346083972
Median,,0:00:00,0.13403283771063015,kNN,5,Regression,25.501432664756447,0.1708326124762598
Min,,0:00:00,0.3435148623516976,kNN,5,Regression,34.097421203438394,-0.1947709793022585
Max,,0:00:00,0.7419740296972749,kNN,5,Regression,44.69914040114613,-0.5510737348521821
Full,,,,kNN,5,Regression,7.163323782234957,0.6568508493644032
kNN,5,0:00:00.606134,0.09757518031507287,kNN,5,Classification,18.624641833810887,0.3237822349570201
MICE,,0:12:35.721412,0.06930060010136763,kNN,5,Classification,10.02865329512894,0.38968481375358166
GAIN,,0:00:01.359271,0.3217410021022491,kNN,5,Classification,36.67621776504298,0.2177650429799427
Mean,,0:00:00,0.13344841299457208,kNN,5,Classification,21.77650429799427,0.28939828080229224
Median,,0:00:00,0.13403283771063015,kNN,5,Classification,22.349570200573066,0.30659025787965616
Min,,0:00:00,0.3435148623516976,kNN,5,Classification,27.793696275071632,0.29512893982808025
Max,,0:00:00,0.7419740296972749,kNN,5,Classification,45.55873925501432,0.2034383954154728
Full,,,,kNN,5,Classification,6.590257879656161,0.4498567335243553
kNN,5,0:00:00.606134,0.09757518031507287,RandomForest,55,Regression,14.326647564469914,0.5635557281731944
MICE,,0:12:35.721412,0.06930060010136763,RandomForest,55,Regression,11.74785100286533,0.6230370044336594
GAIN,,0:00:01.359271,0.3217410021022491,RandomForest,55,Regression,23.49570200573066,0.35375199189332085
Mean,,0:00:00,0.13344841299457208,RandomForest,55,Regression,18.33810888252149,0.448209632513332
Median,,0:00:00,0.13403283771063015,RandomForest,55,Regression,18.911174785100286,0.44774256698835757
Min,,0:00:00,0.3435148623516976,RandomForest,55,Regression,27.507163323782233,-0.07306836686024143
Max,,0:00:00,0.7419740296972749,RandomForest,55,Regression,25.501432664756447,0.15329644689860722
Full,,,,RandomForest,55,Regression,10.888252148997134,0.6628540351454135
kNN,5,0:00:00.606134,0.09757518031507287,RandomForest,35,Classification,12.320916905444125,0.3753581661891118
MICE,,0:12:35.721412,0.06930060010136763,RandomForest,35,Classification,11.174785100286533,0.3982808022922636
GAIN,,0:00:01.359271,0.3217410021022491,RandomForest,35,Classification,13.46704871060172,0.32951289398280803
Mean,,0:00:00,0.13344841299457208,RandomForest,35,Classification,13.180515759312321,0.33810888252148996
Median,,0:00:00,0.13403283771063015,RandomForest,35,Classification,13.180515759312321,0.3553008595988539
Min,,0:00:00,0.3435148623516976,RandomForest,35,Classification,16.332378223495702,0.34097421203438394
Max,,0:00:00,0.7419740296972749,RandomForest,35,Classification,19.197707736389685,0.335243553008596
Full,,,,RandomForest,35,Classification,9.455587392550143,0.4040114613180516
