FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:01.981903,0.09371176881131678,kNN,3,Regression,20.916905444126076,0.05614627641417591
MICE,,0:12:45.963172,0.03959645249873467,kNN,3,Regression,10.601719197707736,0.45542235256172137
GAIN,,0:00:01.238364,0.43009251228725615,kNN,3,Regression,41.260744985673355,-0.9731862588215259
Mean,,0:00:00,0.14300794506892925,kNN,3,Regression,25.787965616045845,-0.59783764881509
Median,,0:00:00.008060,0.1443247123606162,kNN,3,Regression,23.49570200573066,-0.5205617225858463
Min,,0:00:00,0.35685854138187123,kNN,3,Regression,33.810888252149,-0.726925600094541
Max,,0:00:00,0.7978184188309029,kNN,3,Regression,43.55300859598854,-0.9668878944389399
Full,,,,kNN,3,Regression,7.736389684813753,0.5957784928814209
kNN,11,0:00:01.981903,0.09371176881131678,kNN,7,Classification,22.349570200573066,0.33810888252148996
MICE,,0:12:45.963172,0.03959645249873467,kNN,7,Classification,10.02865329512894,0.4040114613180516
GAIN,,0:00:01.238364,0.43009251228725615,kNN,7,Classification,44.412607449856736,0.2148997134670487
Mean,,0:00:00,0.14300794506892925,kNN,7,Classification,24.64183381088825,0.3037249283667622
Median,,0:00:00.008060,0.1443247123606162,kNN,7,Classification,22.922636103151863,0.32664756446991405
Min,,0:00:00,0.35685854138187123,kNN,7,Classification,32.09169054441261,0.28653295128939826
Max,,0:00:00,0.7978184188309029,kNN,7,Classification,50.7163323782235,0.18911174785100288
Full,,,,kNN,7,Classification,8.022922636103152,0.4670487106017192
kNN,11,0:00:01.981903,0.09371176881131678,RandomForest,48,Regression,15.18624641833811,0.3689384551941918
MICE,,0:12:45.963172,0.03959645249873467,RandomForest,48,Regression,11.461318051575931,0.47362153884061065
GAIN,,0:00:01.238364,0.43009251228725615,RandomForest,48,Regression,27.793696275071632,0.2002665330337955
Mean,,0:00:00,0.14300794506892925,RandomForest,48,Regression,20.630372492836678,0.2710129617987299
Median,,0:00:00.008060,0.1443247123606162,RandomForest,48,Regression,18.911174785100286,0.2895901206143989
Min,,0:00:00,0.35685854138187123,RandomForest,48,Regression,24.92836676217765,0.06430706535739317
Max,,0:00:00,0.7978184188309029,RandomForest,48,Regression,32.09169054441261,-0.32417773507369385
Full,,,,RandomForest,48,Regression,10.02865329512894,0.48987348738708814
kNN,11,0:00:01.981903,0.09371176881131678,RandomForest,41,Classification,10.601719197707736,0.36103151862464183
MICE,,0:12:45.963172,0.03959645249873467,RandomForest,41,Classification,10.888252148997134,0.38108882521489973
GAIN,,0:00:01.238364,0.43009251228725615,RandomForest,41,Classification,14.040114613180515,0.3667621776504298
Mean,,0:00:00,0.14300794506892925,RandomForest,41,Classification,13.180515759312321,0.3467048710601719
Median,,0:00:00.008060,0.1443247123606162,RandomForest,41,Classification,11.74785100286533,0.3438395415472779
Min,,0:00:00,0.35685854138187123,RandomForest,41,Classification,14.899713467048711,0.3667621776504298
Max,,0:00:00,0.7978184188309029,RandomForest,41,Classification,20.34383954154728,0.3438395415472779
Full,,,,RandomForest,41,Classification,10.315186246418339,0.39255014326647564
