FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:00.223530,0.08171780975018214,kNN,20,Regression,8.30945558739255,0.5609110383642166
MICE,,0:13:08.102994,0.06691799598318633,kNN,20,Regression,7.163323782234957,0.6019343647891593
GAIN,,0:00:01.146420,0.45554852065622514,kNN,20,Regression,14.040114613180515,0.44417604124484666
Mean,,0:00:00,0.16508122282063614,kNN,20,Regression,9.742120343839542,0.549863485847786
Median,,0:00:00,0.1716937718779291,kNN,20,Regression,9.455587392550143,0.5404564023679113
Min,,0:00:00,0.3945959304675827,kNN,20,Regression,13.180515759312321,0.4498729738128042
Max,,0:00:00,0.7819087574925433,kNN,20,Regression,14.613180515759312,0.4149439517605843
Full,,,,kNN,20,Regression,6.876790830945558,0.6074749226680078
kNN,5,0:00:00.223530,0.08171780975018214,kNN,9,Classification,8.022922636103152,0.4383954154727794
MICE,,0:13:08.102994,0.06691799598318633,kNN,9,Classification,6.876790830945558,0.4670487106017192
GAIN,,0:00:01.146420,0.45554852065622514,kNN,9,Classification,13.46704871060172,0.41260744985673353
Mean,,0:00:00,0.16508122282063614,kNN,9,Classification,9.169054441260744,0.44412607449856734
Median,,0:00:00,0.1716937718779291,kNN,9,Classification,8.882521489971346,0.4383954154727794
Min,,0:00:00,0.3945959304675827,kNN,9,Classification,13.180515759312321,0.4269340974212034
Max,,0:00:00,0.7819087574925433,kNN,9,Classification,15.472779369627506,0.4068767908309456
Full,,,,kNN,9,Classification,6.590257879656161,0.46418338108882523
kNN,5,0:00:00.223530,0.08171780975018214,RandomForest,24,Regression,10.888252148997134,0.5670297199060135
MICE,,0:13:08.102994,0.06691799598318633,RandomForest,24,Regression,9.742120343839542,0.606137757428535
GAIN,,0:00:01.146420,0.45554852065622514,RandomForest,24,Regression,12.893982808022923,0.5116677423153047
Mean,,0:00:00,0.16508122282063614,RandomForest,24,Regression,11.74785100286533,0.5341087635684666
Median,,0:00:00,0.1716937718779291,RandomForest,24,Regression,11.74785100286533,0.5341014196031468
Min,,0:00:00,0.3945959304675827,RandomForest,24,Regression,15.759312320916905,0.40364746830245135
Max,,0:00:00,0.7819087574925433,RandomForest,24,Regression,12.893982808022923,0.3618740125776734
Full,,,,RandomForest,24,Regression,9.455587392550143,0.6098855468961486
kNN,5,0:00:00.223530,0.08171780975018214,RandomForest,30,Classification,10.888252148997134,0.38108882521489973
MICE,,0:13:08.102994,0.06691799598318633,RandomForest,30,Classification,10.601719197707736,0.3868194842406877
GAIN,,0:00:01.146420,0.45554852065622514,RandomForest,30,Classification,11.461318051575931,0.37822349570200575
Mean,,0:00:00,0.16508122282063614,RandomForest,30,Classification,11.461318051575931,0.3839541547277937
Median,,0:00:00,0.1716937718779291,RandomForest,30,Classification,11.174785100286533,0.37822349570200575
Min,,0:00:00,0.3945959304675827,RandomForest,30,Classification,12.320916905444125,0.36962750716332377
Max,,0:00:00,0.7819087574925433,RandomForest,30,Classification,11.74785100286533,0.3868194842406877
Full,,,,RandomForest,30,Classification,10.601719197707736,0.38968481375358166
