FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,21,0:00:01.257952,0.09822277426576026,kNN,4,Regression,40.401146131805156,-0.2233473301453348
MICE,,0:13:10.979155,0.04306063223923913,kNN,4,Regression,15.472779369627506,0.47580652014668623
GAIN,,0:00:01.469302,0.3461296039913445,kNN,4,Regression,57.306590257879655,-0.5798682802097608
Mean,,0:00:00,0.12750167422476805,kNN,4,Regression,48.99713467048711,-0.4148874676654897
Median,,0:00:00.008019,0.12815395392955434,kNN,4,Regression,46.70487106017192,-0.41259546442168316
Min,,0:00:00,0.35416686030420547,kNN,4,Regression,61.31805157593123,-1.33647264372473
Max,,0:00:00,0.7967923691506815,kNN,4,Regression,61.03151862464183,-0.7780048811183262
Full,,,,kNN,4,Regression,8.595988538681949,0.6191389290196534
kNN,21,0:00:01.257952,0.09822277426576026,kNN,9,Classification,38.68194842406877,0.22063037249283668
MICE,,0:13:10.979155,0.04306063223923913,kNN,9,Classification,16.332378223495702,0.3151862464183381
GAIN,,0:00:01.469302,0.3461296039913445,kNN,9,Classification,53.00859598853868,0.16332378223495703
Mean,,0:00:00,0.12750167422476805,kNN,9,Classification,42.693409742120345,0.20630372492836677
Median,,0:00:00.008019,0.12815395392955434,kNN,9,Classification,38.68194842406877,0.2148997134670487
Min,,0:00:00,0.35416686030420547,kNN,9,Classification,59.02578796561605,0.18624641833810887
Max,,0:00:00,0.7967923691506815,kNN,9,Classification,60.74498567335244,0.15472779369627507
Full,,,,kNN,9,Classification,9.455587392550143,0.4584527220630373
kNN,21,0:00:01.257952,0.09822277426576026,RandomForest,31,Regression,24.355300859598852,0.2298996294195318
MICE,,0:13:10.979155,0.04306063223923913,RandomForest,31,Regression,14.613180515759312,0.4380029002695649
GAIN,,0:00:01.469302,0.3461296039913445,RandomForest,31,Regression,36.38968481375358,0.19589499295977475
Mean,,0:00:00,0.12750167422476805,RandomForest,31,Regression,27.507163323782233,0.2665780015816247
Median,,0:00:00.008019,0.12815395392955434,RandomForest,31,Regression,28.08022922636103,0.2668247202691557
Min,,0:00:00,0.35416686030420547,RandomForest,31,Regression,44.98567335243553,-0.48142463244732814
Max,,0:00:00,0.7967923691506815,RandomForest,31,Regression,38.96848137535817,-0.6187222055491288
Full,,,,RandomForest,31,Regression,13.753581661891117,0.4649955744083194
kNN,21,0:00:01.257952,0.09822277426576026,RandomForest,34,Classification,17.191977077363898,0.28939828080229224
MICE,,0:13:10.979155,0.04306063223923913,RandomForest,34,Classification,14.040114613180515,0.32951289398280803
GAIN,,0:00:01.469302,0.3461296039913445,RandomForest,34,Classification,17.478510028653297,0.2607449856733524
Mean,,0:00:00,0.12750167422476805,RandomForest,34,Classification,16.9054441260745,0.2636103151862464
Median,,0:00:00.008019,0.12815395392955434,RandomForest,34,Classification,16.332378223495702,0.28939828080229224
Min,,0:00:00,0.35416686030420547,RandomForest,34,Classification,24.355300859598852,0.24641833810888253
Max,,0:00:00,0.7967923691506815,RandomForest,34,Classification,28.653295128939828,0.28939828080229224
Full,,,,RandomForest,34,Classification,11.174785100286533,0.3524355300859599
