FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:01.116889,0.10425500452891458,kNN,10,Regression,25.787965616045845,0.08501300550242474
MICE,,0:11:06.709982,0.06506749242632817,kNN,10,Regression,8.882521489971346,0.5074869581207822
GAIN,,0:00:01.173780,0.4112239250098744,kNN,10,Regression,48.99713467048711,-0.4280812072849638
Mean,,0:00:00,0.13704021650000675,kNN,10,Regression,30.08595988538682,-0.057141548239614925
Median,,0:00:00.001001,0.1388243576572342,kNN,10,Regression,30.08595988538682,-0.04472938925432901
Min,,0:00:00,0.32451274152883514,kNN,10,Regression,42.97994269340974,-0.28374160497749945
Max,,0:00:00,0.6748023200038117,kNN,10,Regression,54.44126074498568,-0.6511301309213782
Full,,,,kNN,10,Regression,6.303724928366762,0.5334043293368547
kNN,11,0:00:01.116889,0.10425500452891458,kNN,7,Classification,25.214899713467048,0.28653295128939826
MICE,,0:11:06.709982,0.06506749242632817,kNN,7,Classification,8.30945558739255,0.3753581661891118
GAIN,,0:00:01.173780,0.4112239250098744,kNN,7,Classification,51.289398280802295,0.17765042979942694
Mean,,0:00:00,0.13704021650000675,kNN,7,Classification,29.512893982808023,0.2722063037249284
Median,,0:00:00.001001,0.1388243576572342,kNN,7,Classification,28.653295128939828,0.2722063037249284
Min,,0:00:00,0.32451274152883514,kNN,7,Classification,38.96848137535817,0.24355300859598855
Max,,0:00:00,0.6748023200038117,kNN,7,Classification,53.86819484240688,0.16905444126074498
Full,,,,kNN,7,Classification,7.4498567335243555,0.45558739255014324
kNN,11,0:00:01.116889,0.10425500452891458,RandomForest,34,Regression,18.624641833810887,0.338291658878606
MICE,,0:11:06.709982,0.06506749242632817,RandomForest,34,Regression,12.893982808022923,0.4130086854229219
GAIN,,0:00:01.173780,0.4112239250098744,RandomForest,34,Regression,29.512893982808023,0.14344182415744
Mean,,0:00:00,0.13704021650000675,RandomForest,34,Regression,21.77650429799427,0.2175376740632633
Median,,0:00:00.001001,0.1388243576572342,RandomForest,34,Regression,20.34383954154728,0.20128151637473912
Min,,0:00:00,0.32451274152883514,RandomForest,34,Regression,29.226361031518625,-0.003553042521623029
Max,,0:00:00,0.6748023200038117,RandomForest,34,Regression,39.541547277936964,-0.7489025969211509
Full,,,,RandomForest,34,Regression,11.461318051575931,0.38382617609759395
kNN,11,0:00:01.116889,0.10425500452891458,RandomForest,59,Classification,14.326647564469914,0.30659025787965616
MICE,,0:11:06.709982,0.06506749242632817,RandomForest,59,Classification,8.882521489971346,0.3524355300859599
GAIN,,0:00:01.173780,0.4112239250098744,RandomForest,59,Classification,12.893982808022923,0.3037249283667622
Mean,,0:00:00,0.13704021650000675,RandomForest,59,Classification,12.607449856733524,0.30659025787965616
Median,,0:00:00.001001,0.1388243576572342,RandomForest,59,Classification,13.46704871060172,0.3008595988538682
Min,,0:00:00,0.32451274152883514,RandomForest,59,Classification,18.33810888252149,0.29512893982808025
Max,,0:00:00,0.6748023200038117,RandomForest,59,Classification,23.20916905444126,0.3037249283667622
Full,,,,RandomForest,59,Classification,9.455587392550143,0.3524355300859599
