FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,27,0 days 00:00:04.842240,0.07643409679129852,kNN,17,Regression,10.601719197707736,0.520770077474934
MICE,,0 days 00:34:11.824464,0.022667563094923564,kNN,17,Regression,8.30945558739255,0.5651320766417269
GAIN,,0 days 00:26:02.664964,0.06725444878720274,kNN,17,Regression,8.882521489971346,0.5556615193671244
Mean,,0 days 00:00:00.049347,0.13949493279151498,kNN,17,Regression,13.753581661891117,0.48558116654176975
Median,,0 days 00:00:00.070744,0.14014625700109248,kNN,17,Regression,13.46704871060172,0.48672136035145397
Min,,0 days 00:00:00.001242,0.34846705647266835,kNN,17,Regression,13.46704871060172,0.4259834984765061
Max,,0 days 00:00:00.000782,0.8002275950258652,kNN,17,Regression,18.05157593123209,0.4082979748416419
kNN,27,0 days 00:00:04.842240,0.07643409679129852,kNN,5,Classification,11.174785100286533,0.4154727793696275
MICE,,0 days 00:34:11.824464,0.022667563094923564,kNN,5,Classification,7.736389684813753,0.4183381088825215
GAIN,,0 days 00:26:02.664964,0.06725444878720274,kNN,5,Classification,10.02865329512894,0.4183381088825215
Mean,,0 days 00:00:00.049347,0.13949493279151498,kNN,5,Classification,13.180515759312321,0.4068767908309456
Median,,0 days 00:00:00.070744,0.14014625700109248,kNN,5,Classification,12.893982808022923,0.42120343839541546
Min,,0 days 00:00:00.001242,0.34846705647266835,kNN,5,Classification,12.607449856733524,0.41260744985673353
Max,,0 days 00:00:00.000782,0.8002275950258652,kNN,5,Classification,18.05157593123209,0.3839541547277937
kNN,27,0 days 00:00:04.842240,0.07643409679129852,RandomForest,44,Regression,9.742120343839542,0.5284553905486779
MICE,,0 days 00:34:11.824464,0.022667563094923564,RandomForest,44,Regression,8.882521489971346,0.5261903378433876
GAIN,,0 days 00:26:02.664964,0.06725444878720274,RandomForest,44,Regression,8.595988538681949,0.5202067749353738
Mean,,0 days 00:00:00.049347,0.13949493279151498,RandomForest,44,Regression,10.888252148997134,0.4956351244124728
Median,,0 days 00:00:00.070744,0.14014625700109248,RandomForest,44,Regression,10.315186246418339,0.4859253476613882
Min,,0 days 00:00:00.001242,0.34846705647266835,RandomForest,44,Regression,12.320916905444125,0.4472364262106693
Max,,0 days 00:00:00.000782,0.8002275950258652,RandomForest,44,Regression,12.893982808022923,0.5002691197707587
kNN,27,0 days 00:00:04.842240,0.07643409679129852,RandomForest,19,Classification,11.461318051575931,0.36103151862464183
MICE,,0 days 00:34:11.824464,0.022667563094923564,RandomForest,19,Classification,11.174785100286533,0.3667621776504298
GAIN,,0 days 00:26:02.664964,0.06725444878720274,RandomForest,19,Classification,11.174785100286533,0.37249283667621774
Mean,,0 days 00:00:00.049347,0.13949493279151498,RandomForest,19,Classification,11.461318051575931,0.35816618911174786
Median,,0 days 00:00:00.070744,0.14014625700109248,RandomForest,19,Classification,11.74785100286533,0.36103151862464183
Min,,0 days 00:00:00.001242,0.34846705647266835,RandomForest,19,Classification,12.893982808022923,0.36103151862464183
Max,,0 days 00:00:00.000782,0.8002275950258652,RandomForest,19,Classification,11.461318051575931,0.3495702005730659
