FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:00.545815,0.09764256394785449,kNN,7,Regression,20.05730659025788,0.4108317595897458
MICE,,0:13:26.012791,0.048993520860328675,kNN,7,Regression,7.163323782234957,0.646613557277834
GAIN,,0:00:01.236559,0.31958252910687074,kNN,7,Regression,40.11461318051576,-0.2730673857124031
Mean,,0:00:00,0.12801404725409893,kNN,7,Regression,26.074498567335244,0.18240276038356873
Median,,0:00:00,0.1331171275973936,kNN,7,Regression,27.507163323782233,0.20923448666524758
Min,,0:00:00,0.32951672114534364,kNN,7,Regression,38.96848137535817,-0.1499562779463155
Max,,0:00:00,0.7609991536877034,kNN,7,Regression,44.412607449856736,-0.36879377478896824
Full,,,,kNN,7,Regression,7.736389684813753,0.707784679624555
kNN,7,0:00:00.545815,0.09764256394785449,kNN,9,Classification,17.76504297994269,0.39255014326647564
MICE,,0:13:26.012791,0.048993520860328675,kNN,9,Classification,6.590257879656161,0.4670487106017192
GAIN,,0:00:01.236559,0.31958252910687074,kNN,9,Classification,33.2378223495702,0.2979942693409742
Mean,,0:00:00,0.12801404725409893,kNN,9,Classification,25.787965616045845,0.335243553008596
Median,,0:00:00,0.1331171275973936,kNN,9,Classification,25.214899713467048,0.3495702005730659
Min,,0:00:00,0.32951672114534364,kNN,9,Classification,36.38968481375358,0.332378223495702
Max,,0:00:00,0.7609991536877034,kNN,9,Classification,42.693409742120345,0.2693409742120344
Full,,,,kNN,9,Classification,5.730659025787966,0.5128939828080229
kNN,7,0:00:00.545815,0.09764256394785449,RandomForest,20,Regression,13.180515759312321,0.5765233065696713
MICE,,0:13:26.012791,0.048993520860328675,RandomForest,20,Regression,9.742120343839542,0.6533830548535541
GAIN,,0:00:01.236559,0.31958252910687074,RandomForest,20,Regression,23.20916905444126,0.09316011609332508
Mean,,0:00:00,0.12801404725409893,RandomForest,20,Regression,16.6189111747851,0.44339717145643454
Median,,0:00:00,0.1331171275973936,RandomForest,20,Regression,16.9054441260745,0.44234807179173075
Min,,0:00:00,0.32951672114534364,RandomForest,20,Regression,26.93409742120344,-0.12598552937871932
Max,,0:00:00,0.7609991536877034,RandomForest,20,Regression,25.787965616045845,-0.07497847194345164
Full,,,,RandomForest,20,Regression,9.169054441260744,0.658919330889082
kNN,7,0:00:00.545815,0.09764256394785449,RandomForest,44,Classification,10.02865329512894,0.3524355300859599
MICE,,0:13:26.012791,0.048993520860328675,RandomForest,44,Classification,10.315186246418339,0.3638968481375358
GAIN,,0:00:01.236559,0.31958252910687074,RandomForest,44,Classification,14.326647564469914,0.35816618911174786
Mean,,0:00:00,0.12801404725409893,RandomForest,44,Classification,12.607449856733524,0.34097421203438394
Median,,0:00:00,0.1331171275973936,RandomForest,44,Classification,12.034383954154729,0.32664756446991405
Min,,0:00:00,0.32951672114534364,RandomForest,44,Classification,17.76504297994269,0.32664756446991405
Max,,0:00:00,0.7609991536877034,RandomForest,44,Classification,19.484240687679083,0.335243553008596
Full,,,,RandomForest,44,Classification,8.595988538681949,0.3868194842406877
