FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,3,0:00:15.752665,0.10542853140371904,kNN,4,Regression,35.816618911174785,-0.0882192962770596
MICE,,0:30:19.788609,0.04498012093924748,kNN,4,Regression,13.180515759312321,0.34130140443931567
GAIN,,0:00:13.372760,0.3943800261918464,kNN,4,Regression,64.18338108882521,-1.0737381031945592
Mean,,0:00:00.001404,0.12523792687095986,kNN,4,Regression,45.55873925501432,-0.2692553806071074
Median,,0:00:00.005021,0.12538404720694651,kNN,4,Regression,44.69914040114613,-0.20382480793742253
Min,,0:00:00.000846,0.3107656383221233,kNN,4,Regression,57.59312320916906,-1.153305184052825
Max,,0:00:00.000780,0.8215649963382453,kNN,4,Regression,66.4756446991404,-0.9754033882678788
Full,,,,kNN,4,Regression,5.730659025787966,0.5642726015197044
kNN,3,0:00:15.752665,0.10542853140371904,kNN,9,Classification,36.67621776504298,0.22063037249283668
MICE,,0:30:19.788609,0.04498012093924748,kNN,9,Classification,15.759312320916905,0.30659025787965616
GAIN,,0:00:13.372760,0.3943800261918464,kNN,9,Classification,69.34097421203438,0.08595988538681948
Mean,,0:00:00.001404,0.12523792687095986,kNN,9,Classification,45.55873925501432,0.1977077363896848
Median,,0:00:00.005021,0.12538404720694651,kNN,9,Classification,43.83954154727794,0.20916905444126074
Min,,0:00:00.000846,0.3107656383221233,kNN,9,Classification,61.03151862464183,0.16045845272206305
Max,,0:00:00.000780,0.8215649963382453,kNN,9,Classification,70.48710601719198,0.0830945558739255
Full,,,,kNN,9,Classification,5.444126074498567,0.4670487106017192
kNN,3,0:00:15.752665,0.10542853140371904,RandomForest,29,Regression,20.916905444126076,0.19425709779023248
MICE,,0:30:19.788609,0.04498012093924748,RandomForest,29,Regression,10.601719197707736,0.37452350502793785
GAIN,,0:00:13.372760,0.3943800261918464,RandomForest,29,Regression,47.277936962750715,-0.7399209287140844
Mean,,0:00:00.001404,0.12523792687095986,RandomForest,29,Regression,24.355300859598852,0.10198892359115697
Median,,0:00:00.005021,0.12538404720694651,RandomForest,29,Regression,22.922636103151863,0.11848823393864993
Min,,0:00:00.000846,0.3107656383221233,RandomForest,29,Regression,44.69914040114613,-0.6310213030127474
Max,,0:00:00.000780,0.8215649963382453,RandomForest,29,Regression,53.29512893982808,-1.0780095337572706
Full,,,,RandomForest,29,Regression,9.742120343839542,0.46251501525171046
kNN,3,0:00:15.752665,0.10542853140371904,RandomForest,53,Classification,15.759312320916905,0.2836676217765043
MICE,,0:30:19.788609,0.04498012093924748,RandomForest,53,Classification,13.180515759312321,0.31805157593123207
GAIN,,0:00:13.372760,0.3943800261918464,RandomForest,53,Classification,38.39541547277937,0.21203438395415472
Mean,,0:00:00.001404,0.12523792687095986,RandomForest,53,Classification,17.191977077363898,0.2808022922636103
Median,,0:00:00.005021,0.12538404720694651,RandomForest,53,Classification,14.326647564469914,0.2808022922636103
Min,,0:00:00.000846,0.3107656383221233,RandomForest,53,Classification,24.64183381088825,0.27507163323782235
Max,,0:00:00.000780,0.8215649963382453,RandomForest,53,Classification,47.277936962750715,0.19484240687679083
Full,,,,RandomForest,53,Classification,7.736389684813753,0.4154727793696275
