FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,17,0:00:00.623156,0.09005641648134799,kNN,5,Regression,20.05730659025788,0.3081959256511386
MICE,,0:12:38.535499,0.06310524101846791,kNN,5,Regression,6.017191977077364,0.7336440327084304
GAIN,,0:00:01.348409,0.3732660129283507,kNN,5,Regression,35.816618911174785,-0.21713454172739155
Mean,,0:00:00,0.12389051336632813,kNN,5,Regression,27.507163323782233,0.053333763867232764
Median,,0:00:00,0.12445058457713294,kNN,5,Regression,28.08022922636103,0.0421416022397455
Min,,0:00:00,0.3407254613785587,kNN,5,Regression,38.68194842406877,-0.9822625813121852
Max,,0:00:00,0.7585713440891959,kNN,5,Regression,44.98567335243553,-0.8321272039351495
Full,,,,kNN,5,Regression,5.157593123209169,0.7484457360535391
kNN,17,0:00:00.623156,0.09005641648134799,kNN,35,Classification,18.624641833810887,0.3467048710601719
MICE,,0:12:38.535499,0.06310524101846791,kNN,35,Classification,7.4498567335243555,0.4269340974212034
GAIN,,0:00:01.348409,0.3732660129283507,kNN,35,Classification,34.95702005730659,0.2607449856733524
Mean,,0:00:00,0.12389051336632813,kNN,35,Classification,24.92836676217765,0.335243553008596
Median,,0:00:00,0.12445058457713294,kNN,35,Classification,24.92836676217765,0.332378223495702
Min,,0:00:00,0.3407254613785587,kNN,35,Classification,36.96275071633238,0.2722063037249284
Max,,0:00:00,0.7585713440891959,kNN,35,Classification,46.70487106017192,0.22349570200573066
Full,,,,kNN,35,Classification,6.876790830945558,0.47277936962750716
kNN,17,0:00:00.623156,0.09005641648134799,RandomForest,43,Regression,13.46704871060172,0.5939442497379124
MICE,,0:12:38.535499,0.06310524101846791,RandomForest,43,Regression,8.595988538681949,0.6842330386764606
GAIN,,0:00:01.348409,0.3732660129283507,RandomForest,43,Regression,20.630372492836678,0.492873565875128
Mean,,0:00:00,0.12389051336632813,RandomForest,43,Regression,19.484240687679083,0.476460173600446
Median,,0:00:00,0.12445058457713294,RandomForest,43,Regression,21.48997134670487,0.46157711248292266
Min,,0:00:00,0.3407254613785587,RandomForest,43,Regression,26.074498567335244,-0.06427311416940551
Max,,0:00:00,0.7585713440891959,RandomForest,43,Regression,32.9512893982808,-0.6538879047478481
Full,,,,RandomForest,43,Regression,8.30945558739255,0.6999613683295225
kNN,17,0:00:00.623156,0.09005641648134799,RandomForest,17,Classification,11.461318051575931,0.3008595988538682
MICE,,0:12:38.535499,0.06310524101846791,RandomForest,17,Classification,10.315186246418339,0.332378223495702
GAIN,,0:00:01.348409,0.3732660129283507,RandomForest,17,Classification,15.759312320916905,0.3151862464183381
Mean,,0:00:00,0.12389051336632813,RandomForest,17,Classification,14.899713467048711,0.30659025787965616
Median,,0:00:00,0.12445058457713294,RandomForest,17,Classification,13.753581661891117,0.3151862464183381
Min,,0:00:00,0.3407254613785587,RandomForest,17,Classification,18.05157593123209,0.2979942693409742
Max,,0:00:00,0.7585713440891959,RandomForest,17,Classification,19.197707736389685,0.29512893982808025
Full,,,,RandomForest,17,Classification,9.742120343839542,0.32951289398280803
