FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,29,0:00:00.211599,0.08666959855299967,kNN,13,Regression,14.613180515759312,0.509644706423469
MICE,,0:12:57.224873,0.030280077881147942,kNN,13,Regression,8.882521489971346,0.6222992048286615
GAIN,,0:00:01.359517,0.3608181556409627,kNN,13,Regression,16.6189111747851,0.42866411212986133
Mean,,0:00:00,0.12829669030693472,kNN,13,Regression,15.472779369627506,0.4692748360906951
Median,,0:00:00.002022,0.1308288743984503,kNN,13,Regression,14.899713467048711,0.4871505153683031
Min,,0:00:00,0.3487903149961376,kNN,13,Regression,16.9054441260745,0.4363890866658464
Max,,0:00:00,0.7763242725967819,kNN,13,Regression,18.624641833810887,0.3542537617658237
Full,,,,kNN,13,Regression,8.30945558739255,0.6233505044200435
kNN,29,0:00:00.211599,0.08666959855299967,kNN,7,Classification,11.461318051575931,0.4469914040114613
MICE,,0:12:57.224873,0.030280077881147942,kNN,7,Classification,7.736389684813753,0.4813753581661891
GAIN,,0:00:01.359517,0.3608181556409627,kNN,7,Classification,16.332378223495702,0.4068767908309456
Mean,,0:00:00,0.12829669030693472,kNN,7,Classification,13.753581661891117,0.4269340974212034
Median,,0:00:00.002022,0.1308288743984503,kNN,7,Classification,13.46704871060172,0.4269340974212034
Min,,0:00:00,0.3487903149961376,kNN,7,Classification,13.46704871060172,0.4326647564469914
Max,,0:00:00,0.7763242725967819,kNN,7,Classification,19.484240687679083,0.3982808022922636
Full,,,,kNN,7,Classification,7.736389684813753,0.47564469914040114
kNN,29,0:00:00.211599,0.08666959855299967,RandomForest,29,Regression,11.461318051575931,0.3999068448552512
MICE,,0:12:57.224873,0.030280077881147942,RandomForest,29,Regression,10.601719197707736,0.4546818602135587
GAIN,,0:00:01.359517,0.3608181556409627,RandomForest,29,Regression,14.040114613180515,0.410004977582448
Mean,,0:00:00,0.12829669030693472,RandomForest,29,Regression,12.893982808022923,0.4267145304499762
Median,,0:00:00.002022,0.1308288743984503,RandomForest,29,Regression,12.893982808022923,0.42518496723735055
Min,,0:00:00,0.3487903149961376,RandomForest,29,Regression,12.320916905444125,0.4088203759635345
Max,,0:00:00,0.7763242725967819,RandomForest,29,Regression,15.759312320916905,0.2459310621783427
Full,,,,RandomForest,29,Regression,10.315186246418339,0.472832084981624
kNN,29,0:00:00.211599,0.08666959855299967,RandomForest,46,Classification,10.315186246418339,0.3524355300859599
MICE,,0:12:57.224873,0.030280077881147942,RandomForest,46,Classification,10.02865329512894,0.3638968481375358
GAIN,,0:00:01.359517,0.3608181556409627,RandomForest,46,Classification,10.888252148997134,0.3553008595988539
Mean,,0:00:00,0.12829669030693472,RandomForest,46,Classification,10.601719197707736,0.36103151862464183
Median,,0:00:00.002022,0.1308288743984503,RandomForest,46,Classification,10.601719197707736,0.36103151862464183
Min,,0:00:00,0.3487903149961376,RandomForest,46,Classification,10.02865329512894,0.3667621776504298
Max,,0:00:00,0.7763242725967819,RandomForest,46,Classification,12.607449856733524,0.3467048710601719
Full,,,,RandomForest,46,Classification,10.02865329512894,0.35816618911174786
