FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,19,0:00:02.397259,0.09105910657764488,kNN,4,Regression,35.816618911174785,-0.6519453336187766
MICE,,0:12:56.899547,0.048534237191590356,kNN,4,Regression,10.888252148997134,0.5432942379575154
GAIN,,0:00:01.360611,0.3695626785449121,kNN,4,Regression,51.862464183381086,-0.9748451034937038
Mean,,0:00:00,0.12148783114645692,kNN,4,Regression,43.83954154727794,-0.8374538133426062
Median,,0:00:00.002020,0.12191704880990209,kNN,4,Regression,42.97994269340974,-0.7341219789222027
Min,,0:00:00,0.3221349090846339,kNN,4,Regression,54.72779369627507,-2.1776155024373436
Max,,0:00:00,0.8145549741710841,kNN,4,Regression,54.44126074498568,-1.2972310753290195
Full,,,,kNN,4,Regression,7.736389684813753,0.6970106062111587
kNN,19,0:00:02.397259,0.09105910657764488,kNN,3,Classification,26.361031518624642,0.25787965616045844
MICE,,0:12:56.899547,0.048534237191590356,kNN,3,Classification,10.02865329512894,0.33810888252148996
GAIN,,0:00:01.360611,0.3695626785449121,kNN,3,Classification,48.42406876790831,0.14040114613180515
Mean,,0:00:00,0.12148783114645692,kNN,3,Classification,36.67621776504298,0.18624641833810887
Median,,0:00:00.002020,0.12191704880990209,kNN,3,Classification,34.67048710601719,0.1977077363896848
Min,,0:00:00,0.3221349090846339,kNN,3,Classification,48.99713467048711,0.17765042979942694
Max,,0:00:00,0.8145549741710841,kNN,3,Classification,48.42406876790831,0.1318051575931232
Full,,,,kNN,3,Classification,6.876790830945558,0.44126074498567336
kNN,19,0:00:02.397259,0.09105910657764488,RandomForest,48,Regression,15.759312320916905,0.11319193124394344
MICE,,0:12:56.899547,0.048534237191590356,RandomForest,48,Regression,10.601719197707736,0.48668973069260024
GAIN,,0:00:01.360611,0.3695626785449121,RandomForest,48,Regression,35.24355300859599,-0.17325353292012302
Mean,,0:00:00,0.12148783114645692,RandomForest,48,Regression,24.355300859598852,-0.03324606577673972
Median,,0:00:00.002020,0.12191704880990209,RandomForest,48,Regression,23.20916905444126,-0.05644334713028787
Min,,0:00:00,0.3221349090846339,RandomForest,48,Regression,39.82808022922636,-2.047858587818995
Max,,0:00:00,0.8145549741710841,RandomForest,48,Regression,36.10315186246418,-0.9653590035327815
Full,,,,RandomForest,48,Regression,7.4498567335243555,0.47634362292894894
kNN,19,0:00:02.397259,0.09105910657764488,RandomForest,52,Classification,14.040114613180515,0.332378223495702
MICE,,0:12:56.899547,0.048534237191590356,RandomForest,52,Classification,10.315186246418339,0.3667621776504298
GAIN,,0:00:01.360611,0.3695626785449121,RandomForest,52,Classification,14.899713467048711,0.30945558739255014
Mean,,0:00:00,0.12148783114645692,RandomForest,52,Classification,14.040114613180515,0.3209169054441261
Median,,0:00:00.002020,0.12191704880990209,RandomForest,52,Classification,13.46704871060172,0.335243553008596
Min,,0:00:00,0.3221349090846339,RandomForest,52,Classification,26.074498567335244,0.28939828080229224
Max,,0:00:00,0.8145549741710841,RandomForest,52,Classification,25.501432664756447,0.2922636103151863
Full,,,,RandomForest,52,Classification,8.022922636103152,0.3982808022922636
