FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,23,0:00:02.577866,0.10492439127352711,kNN,7,Regression,38.39541547277937,-0.06737408321319971
MICE,,0:13:08.739178,0.05584276655531554,kNN,7,Regression,10.888252148997134,0.5707458709302169
GAIN,,0:00:01.216617,0.34352940638678564,kNN,7,Regression,62.750716332378225,-0.8750833165418344
Mean,,0:00:00,0.13730306152513522,kNN,7,Regression,48.42406876790831,-0.2997779093134554
Median,,0:00:00,0.13832295032428196,kNN,7,Regression,46.70487106017192,-0.2219809135812867
Min,,0:00:00,0.34340958001448735,kNN,7,Regression,58.16618911174785,-0.677881767804356
Max,,0:00:00,0.7556632106802104,kNN,7,Regression,65.61604584527221,-1.1249729866915672
Full,,,,kNN,7,Regression,6.590257879656161,0.7944719021599607
kNN,23,0:00:02.577866,0.10492439127352711,kNN,11,Classification,41.260744985673355,0.22063037249283668
MICE,,0:13:08.739178,0.05584276655531554,kNN,11,Classification,13.753581661891117,0.33810888252148996
GAIN,,0:00:01.216617,0.34352940638678564,kNN,11,Classification,64.756446991404,0.14040114613180515
Mean,,0:00:00,0.13730306152513522,kNN,11,Classification,50.7163323782235,0.18051575931232092
Median,,0:00:00,0.13832295032428196,kNN,11,Classification,50.429799426934096,0.17478510028653296
Min,,0:00:00,0.34340958001448735,kNN,11,Classification,57.87965616045845,0.13753581661891118
Max,,0:00:00,0.7556632106802104,kNN,11,Classification,64.46991404011462,0.12607449856733524
Full,,,,kNN,11,Classification,5.444126074498567,0.48424068767908307
kNN,23,0:00:02.577866,0.10492439127352711,RandomForest,41,Regression,19.197707736389685,0.3181191507721479
MICE,,0:13:08.739178,0.05584276655531554,RandomForest,41,Regression,12.320916905444125,0.5793404954494217
GAIN,,0:00:01.216617,0.34352940638678564,RandomForest,41,Regression,36.10315186246418,0.09541142002223502
Mean,,0:00:00,0.13730306152513522,RandomForest,41,Regression,26.361031518624642,0.1493129067841883
Median,,0:00:00,0.13832295032428196,RandomForest,41,Regression,24.068767908309457,0.1606663753675287
Min,,0:00:00,0.34340958001448735,RandomForest,41,Regression,46.13180515759312,-0.9866895659054082
Max,,0:00:00,0.7556632106802104,RandomForest,41,Regression,44.98567335243553,-1.070458402949055
Full,,,,RandomForest,41,Regression,8.595988538681949,0.6284988306457995
kNN,23,0:00:02.577866,0.10492439127352711,RandomForest,59,Classification,14.326647564469914,0.25787965616045844
MICE,,0:13:08.739178,0.05584276655531554,RandomForest,59,Classification,12.320916905444125,0.3209169054441261
GAIN,,0:00:01.216617,0.34352940638678564,RandomForest,59,Classification,22.636103151862464,0.25787965616045844
Mean,,0:00:00,0.13730306152513522,RandomForest,59,Classification,18.911174785100286,0.24641833810888253
Median,,0:00:00,0.13832295032428196,RandomForest,59,Classification,17.76504297994269,0.2722063037249284
Min,,0:00:00,0.34340958001448735,RandomForest,59,Classification,25.787965616045845,0.25501432664756446
Max,,0:00:00,0.7556632106802104,RandomForest,59,Classification,32.9512893982808,0.24641833810888253
Full,,,,RandomForest,59,Classification,8.022922636103152,0.37249283667621774
