FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,13,0:00:01.452828,0.1067234939272666,kNN,5,Regression,31.80515759312321,-0.016656102022888142
MICE,,0:11:08.453125,0.061763052098096856,kNN,5,Regression,15.18624641833811,0.46292171120708425
GAIN,,0:00:01.388266,0.3764348311862417,kNN,5,Regression,52.43553008595988,-0.3587109722160575
Mean,,0:00:00,0.14346280541122888,kNN,5,Regression,36.67621776504298,-0.15185063796357223
Median,,0:00:00,0.14644396012535557,kNN,5,Regression,34.097421203438394,-0.010205073439737866
Min,,0:00:00,0.37284614165370816,kNN,5,Regression,50.7163323782235,-0.7358316606183721
Max,,0:00:00,0.7684576104848132,kNN,5,Regression,55.587392550143264,-0.6230812990049301
Full,,,,kNN,5,Regression,8.022922636103152,0.641336215497474
kNN,13,0:00:01.452828,0.1067234939272666,kNN,5,Classification,30.945558739255013,0.23782234957020057
MICE,,0:11:08.453125,0.061763052098096856,kNN,5,Classification,17.191977077363898,0.3151862464183381
GAIN,,0:00:01.388266,0.3764348311862417,kNN,5,Classification,51.289398280802295,0.15759312320916904
Mean,,0:00:00,0.14346280541122888,kNN,5,Classification,34.67048710601719,0.2034383954154728
Median,,0:00:00,0.14644396012535557,kNN,5,Classification,32.664756446991404,0.2349570200573066
Min,,0:00:00,0.37284614165370816,kNN,5,Classification,47.85100286532951,0.166189111747851
Max,,0:00:00,0.7684576104848132,kNN,5,Classification,51.00286532951289,0.1318051575931232
Full,,,,kNN,5,Classification,8.595988538681949,0.45558739255014324
kNN,13,0:00:01.452828,0.1067234939272666,RandomForest,32,Regression,24.64183381088825,0.2240868593935451
MICE,,0:11:08.453125,0.061763052098096856,RandomForest,32,Regression,14.899713467048711,0.3979696261429182
GAIN,,0:00:01.388266,0.3764348311862417,RandomForest,32,Regression,36.38968481375358,-0.1368825015421946
Mean,,0:00:00,0.14346280541122888,RandomForest,32,Regression,27.22063037249284,0.259712444137034
Median,,0:00:00,0.14644396012535557,RandomForest,32,Regression,27.507163323782233,0.19190362719618204
Min,,0:00:00,0.37284614165370816,RandomForest,32,Regression,39.541547277936964,-0.9395452392702839
Max,,0:00:00,0.7684576104848132,RandomForest,32,Regression,44.98567335243553,-1.2504105925495632
Full,,,,RandomForest,32,Regression,14.326647564469914,0.41989233374064816
kNN,13,0:00:01.452828,0.1067234939272666,RandomForest,43,Classification,14.899713467048711,0.2808022922636103
MICE,,0:11:08.453125,0.061763052098096856,RandomForest,43,Classification,10.601719197707736,0.3524355300859599
GAIN,,0:00:01.388266,0.3764348311862417,RandomForest,43,Classification,22.063037249283667,0.24641833810888253
Mean,,0:00:00,0.14346280541122888,RandomForest,43,Classification,17.478510028653297,0.2664756446991404
Median,,0:00:00,0.14644396012535557,RandomForest,43,Classification,17.76504297994269,0.2693409742120344
Min,,0:00:00,0.37284614165370816,RandomForest,43,Classification,22.636103151862464,0.27507163323782235
Max,,0:00:00,0.7684576104848132,RandomForest,43,Classification,33.810888252149,0.24355300859598855
Full,,,,RandomForest,43,Classification,9.742120343839542,0.35816618911174786
