FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,13,0 days 00:00:01.525441,0.1105449793373153,kNN,3,Regression,14.040114613180515,0.30969317735956026
MICE,,0 days 00:06:03.361190,0.07757892084331898,kNN,3,Regression,8.022922636103152,0.4547789546675659
GAIN,,0 days 00:06:42.654982,0.054820738706309186,kNN,3,Regression,13.46704871060172,0.3530194890116025
Mean,,0 days 00:00:00.000274,0.15452052209719216,kNN,3,Regression,18.624641833810887,0.21217492198740773
Median,,0 days 00:00:00.001751,0.15810064881134225,kNN,3,Regression,17.478510028653297,0.24117589259182437
Min,,0 days 00:00:00.011973,0.35706372108143347,kNN,3,Regression,21.48997134670487,-0.019807987369957925
Max,,0 days 00:00:00.000139,0.7940338677015776,kNN,3,Regression,30.08595988538682,-0.25637367676169154
kNN,13,0 days 00:00:01.525441,0.1105449793373153,kNN,23,Classification,15.472779369627506,0.3954154727793696
MICE,,0 days 00:06:03.361190,0.07757892084331898,kNN,23,Classification,8.022922636103152,0.4154727793696275
GAIN,,0 days 00:06:42.654982,0.054820738706309186,kNN,23,Classification,12.320916905444125,0.37249283667621774
Mean,,0 days 00:00:00.000274,0.15452052209719216,kNN,23,Classification,18.911174785100286,0.3467048710601719
Median,,0 days 00:00:00.001751,0.15810064881134225,kNN,23,Classification,18.624641833810887,0.3524355300859599
Min,,0 days 00:00:00.011973,0.35706372108143347,kNN,23,Classification,24.355300859598852,0.3467048710601719
Max,,0 days 00:00:00.000139,0.7940338677015776,kNN,23,Classification,29.226361031518625,0.30945558739255014
kNN,13,0 days 00:00:01.525441,0.1105449793373153,RandomForest,13,Regression,12.320916905444125,0.4022481530798111
MICE,,0 days 00:06:03.361190,0.07757892084331898,RandomForest,13,Regression,10.888252148997134,0.41342098513648773
GAIN,,0 days 00:06:42.654982,0.054820738706309186,RandomForest,13,Regression,12.607449856733524,0.37483466324162007
Mean,,0 days 00:00:00.000274,0.15452052209719216,RandomForest,13,Regression,13.180515759312321,0.3930589486677426
Median,,0 days 00:00:00.001751,0.15810064881134225,RandomForest,13,Regression,14.040114613180515,0.3953714491612762
Min,,0 days 00:00:00.011973,0.35706372108143347,RandomForest,13,Regression,20.34383954154728,0.005821764703568544
Max,,0 days 00:00:00.000139,0.7940338677015776,RandomForest,13,Regression,19.770773638968482,0.14727287263608846
kNN,13,0 days 00:00:01.525441,0.1105449793373153,RandomForest,45,Classification,13.46704871060172,0.38968481375358166
MICE,,0 days 00:06:03.361190,0.07757892084331898,RandomForest,45,Classification,13.180515759312321,0.3868194842406877
GAIN,,0 days 00:06:42.654982,0.054820738706309186,RandomForest,45,Classification,12.320916905444125,0.3868194842406877
Mean,,0 days 00:00:00.000274,0.15452052209719216,RandomForest,45,Classification,12.893982808022923,0.3982808022922636
Median,,0 days 00:00:00.001751,0.15810064881134225,RandomForest,45,Classification,13.46704871060172,0.38968481375358166
Min,,0 days 00:00:00.011973,0.35706372108143347,RandomForest,45,Classification,15.18624641833811,0.38108882521489973
Max,,0 days 00:00:00.000139,0.7940338677015776,RandomForest,45,Classification,14.040114613180515,0.3839541547277937
