FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0 days 00:00:02.919116,0.08874234869598037,kNN,7,Regression,12.893982808022923,0.5056694225484821
MICE,,0 days 00:20:56.446598,0.03525001272307399,kNN,7,Regression,6.303724928366762,0.6233113463519323
GAIN,,0 days 00:13:52.161457,0.05210871399717846,kNN,7,Regression,7.736389684813753,0.6672680675623077
Mean,,0 days 00:00:00.000699,0.13043863947683765,kNN,7,Regression,15.472779369627506,0.4726861667172564
Median,,0 days 00:00:00.178760,0.13238106298255112,kNN,7,Regression,14.899713467048711,0.5050161414211042
Min,,0 days 00:00:00.000142,0.35106883217248397,kNN,7,Regression,24.355300859598852,0.2885728611044205
Max,,0 days 00:00:00.000200,0.7705173163250872,kNN,7,Regression,31.80515759312321,-0.10893522753530083
kNN,7,0 days 00:00:02.919116,0.08874234869598037,kNN,7,Classification,14.040114613180515,0.35816618911174786
MICE,,0 days 00:20:56.446598,0.03525001272307399,kNN,7,Classification,6.876790830945558,0.4068767908309456
GAIN,,0 days 00:13:52.161457,0.05210871399717846,kNN,7,Classification,8.882521489971346,0.3638968481375358
Mean,,0 days 00:00:00.000699,0.13043863947683765,kNN,7,Classification,17.191977077363898,0.3553008595988539
Median,,0 days 00:00:00.178760,0.13238106298255112,kNN,7,Classification,17.191977077363898,0.3638968481375358
Min,,0 days 00:00:00.000142,0.35106883217248397,kNN,7,Classification,22.349570200573066,0.30659025787965616
Max,,0 days 00:00:00.000200,0.7705173163250872,kNN,7,Classification,32.378223495702,0.3037249283667622
kNN,7,0 days 00:00:02.919116,0.08874234869598037,RandomForest,42,Regression,9.455587392550143,0.5299258601300824
MICE,,0 days 00:20:56.446598,0.03525001272307399,RandomForest,42,Regression,8.30945558739255,0.5779345024479279
GAIN,,0 days 00:13:52.161457,0.05210871399717846,RandomForest,42,Regression,8.022922636103152,0.5899028707012725
Mean,,0 days 00:00:00.000699,0.13043863947683765,RandomForest,42,Regression,10.601719197707736,0.5751917144354168
Median,,0 days 00:00:00.178760,0.13238106298255112,RandomForest,42,Regression,9.455587392550143,0.5642240684221179
Min,,0 days 00:00:00.000142,0.35106883217248397,RandomForest,42,Regression,16.332378223495702,0.2733764661572732
Max,,0 days 00:00:00.000200,0.7705173163250872,RandomForest,42,Regression,16.9054441260745,0.23141052272832685
kNN,7,0 days 00:00:02.919116,0.08874234869598037,RandomForest,58,Classification,8.595988538681949,0.30659025787965616
MICE,,0 days 00:20:56.446598,0.03525001272307399,RandomForest,58,Classification,8.30945558739255,0.335243553008596
GAIN,,0 days 00:13:52.161457,0.05210871399717846,RandomForest,58,Classification,9.169054441260744,0.3123209169054441
Mean,,0 days 00:00:00.000699,0.13043863947683765,RandomForest,58,Classification,9.742120343839542,0.30659025787965616
Median,,0 days 00:00:00.178760,0.13238106298255112,RandomForest,58,Classification,9.455587392550143,0.2979942693409742
Min,,0 days 00:00:00.000142,0.35106883217248397,RandomForest,58,Classification,11.74785100286533,0.30659025787965616
Max,,0 days 00:00:00.000200,0.7705173163250872,RandomForest,58,Classification,15.472779369627506,0.3123209169054441
