FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:00.580640,0.08490634425285126,kNN,6,Regression,15.18624641833811,0.40794396680096723
MICE,,0:13:02.557233,0.05064021037332115,kNN,6,Regression,6.876790830945558,0.5700148165709458
GAIN,,0:00:01.182249,0.40700978757512724,kNN,6,Regression,35.53008595988538,0.05285671484534826
Mean,,0:00:00,0.12845496593769298,kNN,6,Regression,20.05730659025788,0.32265023229199596
Median,,0:00:00,0.13184701412703576,kNN,6,Regression,20.05730659025788,0.35606306432940027
Min,,0:00:00,0.3448801124563425,kNN,6,Regression,26.074498567335244,0.17722203607837284
Max,,0:00:00,0.7911334570783296,kNN,6,Regression,36.67621776504298,-0.03304748110428557
Full,,,,kNN,6,Regression,4.871060171919771,0.5943366836502877
kNN,7,0:00:00.580640,0.08490634425285126,kNN,11,Classification,14.326647564469914,0.45272206303724927
MICE,,0:13:02.557233,0.05064021037332115,kNN,11,Classification,7.736389684813753,0.4670487106017192
GAIN,,0:00:01.182249,0.40700978757512724,kNN,11,Classification,34.95702005730659,0.335243553008596
Mean,,0:00:00,0.12845496593769298,kNN,11,Classification,19.770773638968482,0.4297994269340974
Median,,0:00:00,0.13184701412703576,kNN,11,Classification,20.916905444126076,0.3954154727793696
Min,,0:00:00,0.3448801124563425,kNN,11,Classification,28.36676217765043,0.3839541547277937
Max,,0:00:00,0.7911334570783296,kNN,11,Classification,40.97421203438395,0.3151862464183381
Full,,,,kNN,11,Classification,4.2979942693409745,0.5501432664756447
kNN,7,0:00:00.580640,0.08490634425285126,RandomForest,44,Regression,16.045845272206304,0.3988670192955981
MICE,,0:13:02.557233,0.05064021037332115,RandomForest,44,Regression,10.315186246418339,0.4498189246432024
GAIN,,0:00:01.182249,0.40700978757512724,RandomForest,44,Regression,24.64183381088825,0.08561409236886541
Mean,,0:00:00,0.12845496593769298,RandomForest,44,Regression,18.33810888252149,0.3542606779320898
Median,,0:00:00,0.13184701412703576,RandomForest,44,Regression,15.472779369627506,0.38745653519326195
Min,,0:00:00,0.3448801124563425,RandomForest,44,Regression,25.787965616045845,0.07374174244398535
Max,,0:00:00,0.7911334570783296,RandomForest,44,Regression,30.08595988538682,-0.08929200100359003
Full,,,,RandomForest,44,Regression,10.02865329512894,0.45042925815732215
kNN,7,0:00:00.580640,0.08490634425285126,RandomForest,38,Classification,11.74785100286533,0.3524355300859599
MICE,,0:13:02.557233,0.05064021037332115,RandomForest,38,Classification,9.742120343839542,0.3495702005730659
GAIN,,0:00:01.182249,0.40700978757512724,RandomForest,38,Classification,16.045845272206304,0.3151862464183381
Mean,,0:00:00,0.12845496593769298,RandomForest,38,Classification,14.040114613180515,0.34097421203438394
Median,,0:00:00,0.13184701412703576,RandomForest,38,Classification,12.034383954154729,0.3638968481375358
Min,,0:00:00,0.3448801124563425,RandomForest,38,Classification,15.472779369627506,0.36103151862464183
Max,,0:00:00,0.7911334570783296,RandomForest,38,Classification,17.76504297994269,0.30659025787965616
Full,,,,RandomForest,38,Classification,10.601719197707736,0.3524355300859599
