FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:22.585302,0.1077625380815714,kNN,11,Regression,39.82808022922636,-0.14893175821967342
MICE,,0:31:55.569752,0.05472440734983596,kNN,11,Regression,17.76504297994269,0.33052055545014725
GAIN,,0:00:08.795238,0.34473087732296437,kNN,11,Regression,58.45272206303725,-0.7093347433241921
Mean,,0:00:00.001475,0.1378493725551098,kNN,11,Regression,52.43553008595988,-0.39483529424899744
Median,,0:00:00.005567,0.13866187557566131,kNN,11,Regression,47.85100286532951,-0.30536151531261857
Min,,0:00:00.000748,0.3535149880222435,kNN,11,Regression,61.891117478510026,-0.5352290702160452
Max,,0:00:00.000708,0.7749791874458656,kNN,11,Regression,65.61604584527221,-0.8132449659982943
Full,,,,kNN,11,Regression,6.590257879656161,0.527284399722
kNN,7,0:00:22.585302,0.1077625380815714,kNN,9,Classification,38.39541547277937,0.16332378223495703
MICE,,0:31:55.569752,0.05472440734983596,kNN,9,Classification,18.911174785100286,0.2922636103151863
GAIN,,0:00:08.795238,0.34473087732296437,kNN,9,Classification,64.46991404011462,0.09742120343839542
Mean,,0:00:00.001475,0.1378493725551098,kNN,9,Classification,51.289398280802295,0.14040114613180515
Median,,0:00:00.005567,0.13866187557566131,kNN,9,Classification,48.42406876790831,0.14326647564469913
Min,,0:00:00.000748,0.3535149880222435,kNN,9,Classification,67.0487106017192,0.10601719197707736
Max,,0:00:00.000708,0.7749791874458656,kNN,9,Classification,69.62750716332378,0.07736389684813753
Full,,,,kNN,9,Classification,5.444126074498567,0.5186246418338109
kNN,7,0:00:22.585302,0.1077625380815714,RandomForest,60,Regression,25.501432664756447,0.2185647137108785
MICE,,0:31:55.569752,0.05472440734983596,RandomForest,60,Regression,16.332378223495702,0.4594089900813857
GAIN,,0:00:08.795238,0.34473087732296437,RandomForest,60,Regression,49.2836676217765,-0.12231957591550402
Mean,,0:00:00.001475,0.1378493725551098,RandomForest,60,Regression,30.37249283667622,0.14142085446626518
Median,,0:00:00.005567,0.13866187557566131,RandomForest,60,Regression,28.653295128939828,0.08383210157557819
Min,,0:00:00.000748,0.3535149880222435,RandomForest,60,Regression,53.29512893982808,-0.8706724381913877
Max,,0:00:00.000708,0.7749791874458656,RandomForest,60,Regression,58.16618911174785,-0.8192482919972244
Full,,,,RandomForest,60,Regression,9.455587392550143,0.5544604063982896
kNN,7,0:00:22.585302,0.1077625380815714,RandomForest,25,Classification,17.76504297994269,0.2836676217765043
MICE,,0:31:55.569752,0.05472440734983596,RandomForest,25,Classification,13.180515759312321,0.3008595988538682
GAIN,,0:00:08.795238,0.34473087732296437,RandomForest,25,Classification,27.507163323782233,0.24068767908309455
Mean,,0:00:00.001475,0.1378493725551098,RandomForest,25,Classification,20.630372492836678,0.24641833810888253
Median,,0:00:00.005567,0.13866187557566131,RandomForest,25,Classification,19.770773638968482,0.2664756446991404
Min,,0:00:00.000748,0.3535149880222435,RandomForest,25,Classification,36.10315186246418,0.21203438395415472
Max,,0:00:00.000708,0.7749791874458656,RandomForest,25,Classification,43.26647564469914,0.2148997134670487
Full,,,,RandomForest,25,Classification,10.02865329512894,0.3438395415472779
