FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,25,0 days 00:00:01.144403,0.07031270367999799,kNN,6,Regression,9.455587392550143,0.55318221978834
MICE,,0 days 00:04:09.946089,0.03427780971068681,kNN,6,Regression,7.736389684813753,0.5527735601489319
GAIN,,0 days 00:03:56.955097,0.0602268128380737,kNN,6,Regression,9.169054441260744,0.5408557504538545
Mean,,0 days 00:00:00.000244,0.1301478672123705,kNN,6,Regression,9.169054441260744,0.4949433905874011
Median,,0 days 00:00:00.001543,0.1367262297471433,kNN,6,Regression,9.742120343839542,0.4932893423104282
Min,,0 days 00:00:00.000176,0.3505247654627478,kNN,6,Regression,12.034383954154729,0.49942226668917133
Max,,0 days 00:00:00.000126,0.8164032043583407,kNN,6,Regression,15.759312320916905,0.36497840711165475
kNN,25,0 days 00:00:01.144403,0.07031270367999799,kNN,9,Classification,9.169054441260744,0.4899713467048711
MICE,,0 days 00:04:09.946089,0.03427780971068681,kNN,9,Classification,7.4498567335243555,0.49570200573065903
GAIN,,0 days 00:03:56.955097,0.0602268128380737,kNN,9,Classification,8.30945558739255,0.4785100286532951
Mean,,0 days 00:00:00.000244,0.1301478672123705,kNN,9,Classification,10.02865329512894,0.4670487106017192
Median,,0 days 00:00:00.001543,0.1367262297471433,kNN,9,Classification,9.455587392550143,0.47564469914040114
Min,,0 days 00:00:00.000176,0.3505247654627478,kNN,9,Classification,11.74785100286533,0.4584527220630373
Max,,0 days 00:00:00.000126,0.8164032043583407,kNN,9,Classification,15.18624641833811,0.45272206303724927
kNN,25,0 days 00:00:01.144403,0.07031270367999799,RandomForest,29,Regression,10.02865329512894,0.45509519392817144
MICE,,0 days 00:04:09.946089,0.03427780971068681,RandomForest,29,Regression,10.02865329512894,0.4468365297689333
GAIN,,0 days 00:03:56.955097,0.0602268128380737,RandomForest,29,Regression,10.601719197707736,0.45010574813837745
Mean,,0 days 00:00:00.000244,0.1301478672123705,RandomForest,29,Regression,11.174785100286533,0.4396471483253682
Median,,0 days 00:00:00.001543,0.1367262297471433,RandomForest,29,Regression,11.174785100286533,0.4374275539729512
Min,,0 days 00:00:00.000176,0.3505247654627478,RandomForest,29,Regression,13.180515759312321,0.3643748605124796
Max,,0 days 00:00:00.000126,0.8164032043583407,RandomForest,29,Regression,12.893982808022923,0.35331960807794915
kNN,25,0 days 00:00:01.144403,0.07031270367999799,RandomForest,42,Classification,10.888252148997134,0.4040114613180516
MICE,,0 days 00:04:09.946089,0.03427780971068681,RandomForest,42,Classification,10.601719197707736,0.4068767908309456
GAIN,,0 days 00:03:56.955097,0.0602268128380737,RandomForest,42,Classification,11.174785100286533,0.3982808022922636
Mean,,0 days 00:00:00.000244,0.1301478672123705,RandomForest,42,Classification,10.601719197707736,0.4040114613180516
Median,,0 days 00:00:00.001543,0.1367262297471433,RandomForest,42,Classification,10.888252148997134,0.3954154727793696
Min,,0 days 00:00:00.000176,0.3505247654627478,RandomForest,42,Classification,10.888252148997134,0.38968481375358166
Max,,0 days 00:00:00.000126,0.8164032043583407,RandomForest,42,Classification,11.461318051575931,0.4040114613180516
