FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:00.618152,0.07560295226110675,kNN,4,Regression,20.630372492836678,0.20819753334402413
MICE,,0:10:43.269497,0.036419202857419106,kNN,4,Regression,9.455587392550143,0.4198966721725579
GAIN,,0:00:01.164414,0.3749011522298377,kNN,4,Regression,38.96848137535817,-0.19161472632616894
Mean,,0:00:00,0.11641039471914205,kNN,4,Regression,30.08595988538682,0.08338178059103574
Median,,0:00:00,0.11665712515657913,kNN,4,Regression,25.214899713467048,0.15508803868476295
Min,,0:00:00,0.31780381966097265,kNN,4,Regression,34.95702005730659,-0.19908509085164616
Max,,0:00:00,0.8053574077839515,kNN,4,Regression,42.693409742120345,-0.19496128866920315
Full,,,,kNN,4,Regression,5.157593123209169,0.5215089435233862
kNN,7,0:00:00.618152,0.07560295226110675,kNN,7,Classification,23.49570200573066,0.3237822349570201
MICE,,0:10:43.269497,0.036419202857419106,kNN,7,Classification,10.888252148997134,0.42120343839541546
GAIN,,0:00:01.164414,0.3749011522298377,kNN,7,Classification,40.97421203438395,0.23782234957020057
Mean,,0:00:00,0.11641039471914205,kNN,7,Classification,30.659025787965614,0.3008595988538682
Median,,0:00:00,0.11665712515657913,kNN,7,Classification,28.653295128939828,0.31805157593123207
Min,,0:00:00,0.31780381966097265,kNN,7,Classification,40.401146131805156,0.24068767908309455
Max,,0:00:00,0.8053574077839515,kNN,7,Classification,50.429799426934096,0.22063037249283668
Full,,,,kNN,7,Classification,6.876790830945558,0.47277936962750716
kNN,7,0:00:00.618152,0.07560295226110675,RandomForest,21,Regression,11.74785100286533,0.37441208915157287
MICE,,0:10:43.269497,0.036419202857419106,RandomForest,21,Regression,9.742120343839542,0.447965053562262
GAIN,,0:00:01.164414,0.3749011522298377,RandomForest,21,Regression,23.49570200573066,0.06110847489614846
Mean,,0:00:00,0.11641039471914205,RandomForest,21,Regression,16.332378223495702,0.32698195422423515
Median,,0:00:00,0.11665712515657913,RandomForest,21,Regression,15.18624641833811,0.3494498497305546
Min,,0:00:00,0.31780381966097265,RandomForest,21,Regression,20.630372492836678,0.11350318917954194
Max,,0:00:00,0.8053574077839515,RandomForest,21,Regression,28.653295128939828,-0.19128835978510028
Full,,,,RandomForest,21,Regression,7.736389684813753,0.4747963242347356
kNN,7,0:00:00.618152,0.07560295226110675,RandomForest,59,Classification,13.180515759312321,0.32951289398280803
MICE,,0:10:43.269497,0.036419202857419106,RandomForest,59,Classification,13.753581661891117,0.3209169054441261
GAIN,,0:00:01.164414,0.3749011522298377,RandomForest,59,Classification,16.9054441260745,0.32664756446991405
Mean,,0:00:00,0.11641039471914205,RandomForest,59,Classification,12.320916905444125,0.335243553008596
Median,,0:00:00,0.11665712515657913,RandomForest,59,Classification,12.893982808022923,0.35816618911174786
Min,,0:00:00,0.31780381966097265,RandomForest,59,Classification,18.33810888252149,0.34097421203438394
Max,,0:00:00,0.8053574077839515,RandomForest,59,Classification,23.49570200573066,0.3037249283667622
Full,,,,RandomForest,59,Classification,12.320916905444125,0.3438395415472779
