FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,29,0:00:01.302263,0.10176962465951656,kNN,3,Regression,28.36676217765043,0.12235735798310776
MICE,,0:12:21.680660,0.056436944098751766,kNN,3,Regression,10.601719197707736,0.6230621597226604
GAIN,,0:00:01.268031,0.39004335104718657,kNN,3,Regression,48.99713467048711,-0.914991221396775
Mean,,0:00:00.008025,0.13819919078081305,kNN,3,Regression,36.10315186246418,-0.14914883313401428
Median,,0:00:00,0.14040765172185654,kNN,3,Regression,34.383954154727796,-0.059901334003459095
Min,,0:00:00,0.3699555043409069,kNN,3,Regression,45.27220630372493,-0.9806977513947168
Max,,0:00:00,0.7566801237264879,kNN,3,Regression,48.42406876790831,-0.9365726060816939
Full,,,,kNN,3,Regression,7.736389684813753,0.7511270944402757
kNN,29,0:00:01.302263,0.10176962465951656,kNN,5,Classification,25.501432664756447,0.2979942693409742
MICE,,0:12:21.680660,0.056436944098751766,kNN,5,Classification,10.601719197707736,0.37822349570200575
GAIN,,0:00:01.268031,0.39004335104718657,kNN,5,Classification,47.85100286532951,0.1977077363896848
Mean,,0:00:00.008025,0.13819919078081305,kNN,5,Classification,30.945558739255013,0.2607449856733524
Median,,0:00:00,0.14040765172185654,kNN,5,Classification,30.659025787965614,0.2922636103151863
Min,,0:00:00,0.3699555043409069,kNN,5,Classification,38.108882521489974,0.23782234957020057
Max,,0:00:00,0.7566801237264879,kNN,5,Classification,54.44126074498568,0.17478510028653296
Full,,,,kNN,5,Classification,6.017191977077364,0.4498567335243553
kNN,29,0:00:01.302263,0.10176962465951656,RandomForest,19,Regression,17.191977077363898,0.4511219885384554
MICE,,0:12:21.680660,0.056436944098751766,RandomForest,19,Regression,12.607449856733524,0.5477305305498741
GAIN,,0:00:01.268031,0.39004335104718657,RandomForest,19,Regression,35.24355300859599,-0.08467982059503498
Mean,,0:00:00.008025,0.13819919078081305,RandomForest,19,Regression,21.20343839541547,0.2757092457482345
Median,,0:00:00,0.14040765172185654,RandomForest,19,Regression,20.916905444126076,0.26825794178789275
Min,,0:00:00,0.3699555043409069,RandomForest,19,Regression,30.659025787965614,-0.05588600357400941
Max,,0:00:00,0.7566801237264879,RandomForest,19,Regression,42.693409742120345,-0.23694401680128485
Full,,,,RandomForest,19,Regression,10.02865329512894,0.6486300699710649
kNN,29,0:00:01.302263,0.10176962465951656,RandomForest,59,Classification,13.753581661891117,0.335243553008596
MICE,,0:12:21.680660,0.056436944098751766,RandomForest,59,Classification,11.174785100286533,0.3495702005730659
GAIN,,0:00:01.268031,0.39004335104718657,RandomForest,59,Classification,17.478510028653297,0.31805157593123207
Mean,,0:00:00.008025,0.13819919078081305,RandomForest,59,Classification,15.759312320916905,0.3237822349570201
Median,,0:00:00,0.14040765172185654,RandomForest,59,Classification,14.613180515759312,0.332378223495702
Min,,0:00:00,0.3699555043409069,RandomForest,59,Classification,22.063037249283667,0.32664756446991405
Max,,0:00:00,0.7566801237264879,RandomForest,59,Classification,22.636103151862464,0.3123209169054441
Full,,,,RandomForest,59,Classification,8.595988538681949,0.38108882521489973
