FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,21,0:00:02.344596,0.10561559963048665,kNN,8,Regression,40.401146131805156,-0.22154539470067447
MICE,,0:12:16.792961,0.061125626153397866,kNN,8,Regression,14.040114613180515,0.4179771149545023
GAIN,,0:00:01.688433,0.35006856218720134,kNN,8,Regression,59.02578796561605,-1.0651614679026231
Mean,,0:00:00,0.1312254442370257,kNN,8,Regression,47.277936962750715,-0.5237024771051337
Median,,0:00:00.001001,0.13335378908630083,kNN,8,Regression,47.277936962750715,-0.36890804063337956
Min,,0:00:00.000999,0.3492604135387671,kNN,8,Regression,67.3352435530086,-1.3090382472266522
Max,,0:00:00,0.7529458304500867,kNN,8,Regression,65.61604584527221,-1.1904549987677164
Full,,,,kNN,8,Regression,5.444126074498567,0.7286248642933547
kNN,21,0:00:02.344596,0.10561559963048665,kNN,9,Classification,38.68194842406877,0.20057306590257878
MICE,,0:12:16.792961,0.061125626153397866,kNN,9,Classification,11.461318051575931,0.2836676217765043
GAIN,,0:00:01.688433,0.35006856218720134,kNN,9,Classification,60.74498567335244,0.10315186246418338
Mean,,0:00:00,0.1312254442370257,kNN,9,Classification,46.13180515759312,0.16332378223495703
Median,,0:00:00.001001,0.13335378908630083,kNN,9,Classification,44.69914040114613,0.18911174785100288
Min,,0:00:00.000999,0.3492604135387671,kNN,9,Classification,62.46418338108882,0.15759312320916904
Max,,0:00:00,0.7529458304500867,kNN,9,Classification,65.0429799426934,0.10888252148997135
Full,,,,kNN,9,Classification,4.2979942693409745,0.4584527220630373
kNN,21,0:00:02.344596,0.10561559963048665,RandomForest,35,Regression,20.916905444126076,0.32485646171160376
MICE,,0:12:16.792961,0.061125626153397866,RandomForest,35,Regression,13.753581661891117,0.47303491902126926
GAIN,,0:00:01.688433,0.35006856218720134,RandomForest,35,Regression,38.108882521489974,-0.2171235400097371
Mean,,0:00:00,0.1312254442370257,RandomForest,35,Regression,24.355300859598852,0.15007295172401003
Median,,0:00:00.001001,0.13335378908630083,RandomForest,35,Regression,27.793696275071632,0.10526118184692446
Min,,0:00:00.000999,0.3492604135387671,RandomForest,35,Regression,50.7163323782235,-1.7254031528621159
Max,,0:00:00,0.7529458304500867,RandomForest,35,Regression,48.137535816618914,-1.0270078156262925
Full,,,,RandomForest,35,Regression,10.315186246418339,0.5292826606949188
kNN,21,0:00:02.344596,0.10561559963048665,RandomForest,53,Classification,13.180515759312321,0.25501432664756446
MICE,,0:12:16.792961,0.061125626153397866,RandomForest,53,Classification,10.02865329512894,0.30945558739255014
GAIN,,0:00:01.688433,0.35006856218720134,RandomForest,53,Classification,16.045845272206304,0.24068767908309455
Mean,,0:00:00,0.1312254442370257,RandomForest,53,Classification,14.040114613180515,0.25501432664756446
Median,,0:00:00.001001,0.13335378908630083,RandomForest,53,Classification,12.034383954154729,0.28653295128939826
Min,,0:00:00.000999,0.3492604135387671,RandomForest,53,Classification,24.355300859598852,0.24068767908309455
Max,,0:00:00,0.7529458304500867,RandomForest,53,Classification,32.9512893982808,0.22063037249283668
Full,,,,RandomForest,53,Classification,7.163323782234957,0.34097421203438394
