FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:03.700110,0.07508681414626199,kNN,20,Regression,12.607449856733524,0.5517330818829166
MICE,,0:12:43.969541,0.02094871537070892,kNN,20,Regression,10.315186246418339,0.5781720770995956
GAIN,,0:00:01.902375,0.43018635206995975,kNN,20,Regression,14.899713467048711,0.5150351591080509
Mean,,0:00:00,0.12335047578877036,kNN,20,Regression,14.040114613180515,0.5108932367628094
Median,,0:00:00,0.12623643021873068,kNN,20,Regression,13.753581661891117,0.5097029668889101
Min,,0:00:00,0.3516871741602548,kNN,20,Regression,17.478510028653297,0.4448513790836962
Max,,0:00:00,0.7702690936286353,kNN,20,Regression,18.33810888252149,0.4023499398280409
Full,,,,kNN,20,Regression,10.02865329512894,0.5872360672713302
kNN,5,0:00:03.700110,0.07508681414626199,kNN,13,Classification,10.601719197707736,0.45272206303724927
MICE,,0:12:43.969541,0.02094871537070892,kNN,13,Classification,7.4498567335243555,0.47277936962750716
GAIN,,0:00:01.902375,0.43018635206995975,kNN,13,Classification,12.893982808022923,0.4154727793696275
Mean,,0:00:00,0.12335047578877036,kNN,13,Classification,12.034383954154729,0.4355300859598854
Median,,0:00:00,0.12623643021873068,kNN,13,Classification,12.320916905444125,0.4297994269340974
Min,,0:00:00,0.3516871741602548,kNN,13,Classification,15.472779369627506,0.4154727793696275
Max,,0:00:00,0.7702690936286353,kNN,13,Classification,17.478510028653297,0.3982808022922636
Full,,,,kNN,13,Classification,7.4498567335243555,0.46418338108882523
kNN,5,0:00:03.700110,0.07508681414626199,RandomForest,26,Regression,12.034383954154729,0.42219760825390606
MICE,,0:12:43.969541,0.02094871537070892,RandomForest,26,Regression,10.888252148997134,0.43117772969773405
GAIN,,0:00:01.902375,0.43018635206995975,RandomForest,26,Regression,13.46704871060172,0.42259599035328543
Mean,,0:00:00,0.12335047578877036,RandomForest,26,Regression,11.461318051575931,0.44299507898786306
Median,,0:00:00,0.12623643021873068,RandomForest,26,Regression,11.174785100286533,0.4426078212974718
Min,,0:00:00,0.3516871741602548,RandomForest,26,Regression,15.18624641833811,0.3495560839921259
Max,,0:00:00,0.7702690936286353,RandomForest,26,Regression,14.899713467048711,0.3357172016728103
Full,,,,RandomForest,26,Regression,10.888252148997134,0.4318244815108865
kNN,5,0:00:03.700110,0.07508681414626199,RandomForest,53,Classification,12.034383954154729,0.4040114613180516
MICE,,0:12:43.969541,0.02094871537070892,RandomForest,53,Classification,11.461318051575931,0.4154727793696275
GAIN,,0:00:01.902375,0.43018635206995975,RandomForest,53,Classification,11.74785100286533,0.4040114613180516
Mean,,0:00:00,0.12335047578877036,RandomForest,53,Classification,11.74785100286533,0.40114613180515757
Median,,0:00:00,0.12623643021873068,RandomForest,53,Classification,11.461318051575931,0.4068767908309456
Min,,0:00:00,0.3516871741602548,RandomForest,53,Classification,12.034383954154729,0.3982808022922636
Max,,0:00:00,0.7702690936286353,RandomForest,53,Classification,13.46704871060172,0.4040114613180516
Full,,,,RandomForest,53,Classification,11.461318051575931,0.40974212034383956
