FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:22.207647,0.10825628089058272,kNN,13,Regression,41.83381088825215,-0.008625707381135328
MICE,,0:30:35.574868,0.06402851474242825,kNN,13,Regression,14.613180515759312,0.439768324030005
GAIN,,0:00:32.324667,0.39350319198214445,kNN,13,Regression,53.58166189111748,-0.2535349215691236
Mean,,0:00:00.001418,0.1344906077982914,kNN,13,Regression,48.710601719197705,-0.1308051095699243
Median,,0:00:00.006527,0.13747491201907694,kNN,13,Regression,47.277936962750715,-0.1010799509423792
Min,,0:00:00.000814,0.38856441360856175,kNN,13,Regression,64.18338108882521,-0.5364478447279712
Max,,0:00:00.000877,0.6964171854462472,kNN,13,Regression,61.31805157593123,-0.46688843810756064
Full,,,,kNN,13,Regression,7.163323782234957,0.5937120879771327
kNN,11,0:00:22.207647,0.10825628089058272,kNN,19,Classification,36.38968481375358,0.20916905444126074
MICE,,0:30:35.574868,0.06402851474242825,kNN,19,Classification,14.613180515759312,0.2922636103151863
GAIN,,0:00:32.324667,0.39350319198214445,kNN,19,Classification,53.86819484240688,0.12607449856733524
Mean,,0:00:00.001418,0.1344906077982914,kNN,19,Classification,46.99140401146132,0.17191977077363896
Median,,0:00:00.006527,0.13747491201907694,kNN,19,Classification,42.693409742120345,0.2148997134670487
Min,,0:00:00.000814,0.38856441360856175,kNN,19,Classification,61.03151862464183,0.15759312320916904
Max,,0:00:00.000877,0.6964171854462472,kNN,19,Classification,63.89684813753582,0.09169054441260745
Full,,,,kNN,19,Classification,8.022922636103152,0.4355300859598854
kNN,11,0:00:22.207647,0.10825628089058272,RandomForest,54,Regression,23.20916905444126,0.35988555090008834
MICE,,0:30:35.574868,0.06402851474242825,RandomForest,54,Regression,14.040114613180515,0.4604323312289459
GAIN,,0:00:32.324667,0.39350319198214445,RandomForest,54,Regression,49.8567335243553,-0.26433094633454424
Mean,,0:00:00.001418,0.1344906077982914,RandomForest,54,Regression,30.08595988538682,0.2738131805718249
Median,,0:00:00.006527,0.13747491201907694,RandomForest,54,Regression,29.226361031518625,0.2566599575762938
Min,,0:00:00.000814,0.38856441360856175,RandomForest,54,Regression,53.86819484240688,-0.5302057995902909
Max,,0:00:00.000877,0.6964171854462472,RandomForest,54,Regression,50.429799426934096,-0.5774776886637678
Full,,,,RandomForest,54,Regression,10.02865329512894,0.5590128037635052
kNN,11,0:00:22.207647,0.10825628089058272,RandomForest,24,Classification,19.770773638968482,0.2836676217765043
MICE,,0:30:35.574868,0.06402851474242825,RandomForest,24,Classification,15.472779369627506,0.3008595988538682
GAIN,,0:00:32.324667,0.39350319198214445,RandomForest,24,Classification,25.214899713467048,0.22349570200573066
Mean,,0:00:00.001418,0.1344906077982914,RandomForest,24,Classification,20.916905444126076,0.23782234957020057
Median,,0:00:00.006527,0.13747491201907694,RandomForest,24,Classification,22.349570200573066,0.24641833810888253
Min,,0:00:00.000814,0.38856441360856175,RandomForest,24,Classification,29.226361031518625,0.23782234957020057
Max,,0:00:00.000877,0.6964171854462472,RandomForest,24,Classification,38.108882521489974,0.2177650429799427
Full,,,,RandomForest,24,Classification,10.888252148997134,0.39255014326647564
