FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:04.152347,0.10085691514376922,kNN,3,Regression,21.77650429799427,0.33571115364897264
MICE,,0 days 00:11:28.369447,0.039670937564516805,kNN,3,Regression,11.174785100286533,0.4770292384819351
GAIN,,0 days 00:05:12.590282,0.062138472803537084,kNN,3,Regression,14.899713467048711,0.447909052377364
Mean,,0 days 00:00:00.000387,0.16142996557413894,kNN,3,Regression,28.939828080229226,0.09942218388331536
Median,,0 days 00:00:00.001825,0.16227036693367414,kNN,3,Regression,28.939828080229226,0.11598464247931228
Min,,0 days 00:00:00.000162,0.4108003825848552,kNN,3,Regression,35.24355300859599,-0.2104155655419513
Max,,0 days 00:00:00.000171,0.7658468379812523,kNN,3,Regression,38.68194842406877,-0.18892324797539484
kNN,5,0 days 00:00:04.152347,0.10085691514376922,kNN,11,Classification,18.624641833810887,0.36103151862464183
MICE,,0 days 00:11:28.369447,0.039670937564516805,kNN,11,Classification,11.74785100286533,0.4154727793696275
GAIN,,0 days 00:05:12.590282,0.062138472803537084,kNN,11,Classification,16.045845272206304,0.36103151862464183
Mean,,0 days 00:00:00.000387,0.16142996557413894,kNN,11,Classification,28.939828080229226,0.3123209169054441
Median,,0 days 00:00:00.001825,0.16227036693367414,kNN,11,Classification,28.939828080229226,0.30945558739255014
Min,,0 days 00:00:00.000162,0.4108003825848552,kNN,11,Classification,39.82808022922636,0.2808022922636103
Max,,0 days 00:00:00.000171,0.7658468379812523,kNN,11,Classification,41.83381088825215,0.2349570200573066
kNN,5,0 days 00:00:04.152347,0.10085691514376922,RandomForest,39,Regression,17.191977077363898,0.5245619047408664
MICE,,0 days 00:11:28.369447,0.039670937564516805,RandomForest,39,Regression,14.613180515759312,0.4858865148813869
GAIN,,0 days 00:05:12.590282,0.062138472803537084,RandomForest,39,Regression,15.759312320916905,0.4915431293897008
Mean,,0 days 00:00:00.000387,0.16142996557413894,RandomForest,39,Regression,21.77650429799427,0.40817750271262954
Median,,0 days 00:00:00.001825,0.16227036693367414,RandomForest,39,Regression,21.48997134670487,0.4221259500092287
Min,,0 days 00:00:00.000162,0.4108003825848552,RandomForest,39,Regression,32.9512893982808,0.1580121966562582
Max,,0 days 00:00:00.000171,0.7658468379812523,RandomForest,39,Regression,36.10315186246418,0.08583425752097718
kNN,5,0 days 00:00:04.152347,0.10085691514376922,RandomForest,49,Classification,10.888252148997134,0.3839541547277937
MICE,,0 days 00:11:28.369447,0.039670937564516805,RandomForest,49,Classification,10.315186246418339,0.40974212034383956
GAIN,,0 days 00:05:12.590282,0.062138472803537084,RandomForest,49,Classification,11.74785100286533,0.39255014326647564
Mean,,0 days 00:00:00.000387,0.16142996557413894,RandomForest,49,Classification,11.74785100286533,0.36962750716332377
Median,,0 days 00:00:00.001825,0.16227036693367414,RandomForest,49,Classification,11.461318051575931,0.37249283667621774
Min,,0 days 00:00:00.000162,0.4108003825848552,RandomForest,49,Classification,18.05157593123209,0.33810888252148996
Max,,0 days 00:00:00.000171,0.7658468379812523,RandomForest,49,Classification,17.76504297994269,0.3638968481375358
