FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0 days 00:00:09.915796,0.06688436175956435,kNN,4,Regression,10.315186246418339,0.5210122414963372
MICE,,0 days 00:27:28.014024,0.033039389811481475,kNN,4,Regression,8.30945558739255,0.6128970638996287
GAIN,,0 days 00:23:14.487976,0.030119004029644972,kNN,4,Regression,8.022922636103152,0.6168965638414368
Mean,,0 days 00:00:00.001334,0.09513116746156311,kNN,4,Regression,11.174785100286533,0.5772987613041369
Median,,0 days 00:00:00.011083,0.09476915738846253,kNN,4,Regression,10.601719197707736,0.6071527739395147
Min,,0 days 00:00:00.001617,0.3098964835826355,kNN,4,Regression,14.326647564469914,0.37947226884750074
Max,,0 days 00:00:00.000762,0.8151081568993712,kNN,4,Regression,17.478510028653297,0.2636008649095639
kNN,7,0 days 00:00:09.915796,0.06688436175956435,kNN,9,Classification,9.455587392550143,0.498567335243553
MICE,,0 days 00:27:28.014024,0.033039389811481475,kNN,9,Classification,7.736389684813753,0.498567335243553
GAIN,,0 days 00:23:14.487976,0.030119004029644972,kNN,9,Classification,8.022922636103152,0.498567335243553
Mean,,0 days 00:00:00.001334,0.09513116746156311,kNN,9,Classification,10.315186246418339,0.48424068767908307
Median,,0 days 00:00:00.011083,0.09476915738846253,kNN,9,Classification,10.601719197707736,0.48424068767908307
Min,,0 days 00:00:00.001617,0.3098964835826355,kNN,9,Classification,14.040114613180515,0.4699140401146132
Max,,0 days 00:00:00.000762,0.8151081568993712,kNN,9,Classification,16.045845272206304,0.45272206303724927
kNN,7,0 days 00:00:09.915796,0.06688436175956435,RandomForest,53,Regression,11.174785100286533,0.5785753987908582
MICE,,0 days 00:27:28.014024,0.033039389811481475,RandomForest,53,Regression,11.174785100286533,0.5524997074789951
GAIN,,0 days 00:23:14.487976,0.030119004029644972,RandomForest,53,Regression,12.034383954154729,0.5451751027489606
Mean,,0 days 00:00:00.001334,0.09513116746156311,RandomForest,53,Regression,12.320916905444125,0.533463885889359
Median,,0 days 00:00:00.011083,0.09476915738846253,RandomForest,53,Regression,12.607449856733524,0.5328070831828469
Min,,0 days 00:00:00.001617,0.3098964835826355,RandomForest,53,Regression,14.899713467048711,0.32550482719072327
Max,,0 days 00:00:00.000762,0.8151081568993712,RandomForest,53,Regression,14.040114613180515,0.3009792631171383
kNN,7,0 days 00:00:09.915796,0.06688436175956435,RandomForest,23,Classification,11.461318051575931,0.30945558739255014
MICE,,0 days 00:27:28.014024,0.033039389811481475,RandomForest,23,Classification,11.74785100286533,0.32664756446991405
GAIN,,0 days 00:23:14.487976,0.030119004029644972,RandomForest,23,Classification,11.461318051575931,0.30945558739255014
Mean,,0 days 00:00:00.001334,0.09513116746156311,RandomForest,23,Classification,12.320916905444125,0.3008595988538682
Median,,0 days 00:00:00.011083,0.09476915738846253,RandomForest,23,Classification,12.320916905444125,0.30659025787965616
Min,,0 days 00:00:00.001617,0.3098964835826355,RandomForest,23,Classification,12.607449856733524,0.3151862464183381
Max,,0 days 00:00:00.000762,0.8151081568993712,RandomForest,23,Classification,12.607449856733524,0.3123209169054441
