FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:02.088435,0.094453274502718,kNN,8,Regression,35.816618911174785,-0.16507936971978876
MICE,,0:07:11.484058,0.0473805172545241,kNN,8,Regression,14.899713467048711,0.33660575083811917
GAIN,,0:00:01.200848,0.35377988914494196,kNN,8,Regression,53.29512893982808,-0.45163320165694665
Mean,,0:00:00,0.12393277800556946,kNN,8,Regression,46.13180515759312,-0.48905083813370864
Median,,0:00:00,0.12388242440564283,kNN,8,Regression,45.27220630372493,-0.47516654654668433
Min,,0:00:00,0.3465556096188504,kNN,8,Regression,53.58166189111748,-0.7291184060823157
Max,,0:00:00,0.8070242604587348,kNN,8,Regression,59.88538681948424,-0.5539193832981117
Full,,,,kNN,8,Regression,8.30945558739255,0.5585667740129513
kNN,5,0:00:02.088435,0.094453274502718,kNN,9,Classification,36.10315186246418,0.2636103151862464
MICE,,0:07:11.484058,0.0473805172545241,kNN,9,Classification,14.326647564469914,0.3667621776504298
GAIN,,0:00:01.200848,0.35377988914494196,kNN,9,Classification,57.02005730659026,0.14326647564469913
Mean,,0:00:00,0.12393277800556946,kNN,9,Classification,47.56446991404012,0.23782234957020057
Median,,0:00:00,0.12388242440564283,kNN,9,Classification,45.845272206303726,0.24355300859598855
Min,,0:00:00,0.3465556096188504,kNN,9,Classification,57.02005730659026,0.18624641833810887
Max,,0:00:00,0.8070242604587348,kNN,9,Classification,63.89684813753582,0.11461318051575932
Full,,,,kNN,9,Classification,6.303724928366762,0.5186246418338109
kNN,5,0:00:02.088435,0.094453274502718,RandomForest,26,Regression,20.630372492836678,0.288990402103805
MICE,,0:07:11.484058,0.0473805172545241,RandomForest,26,Regression,12.607449856733524,0.4134602936217425
GAIN,,0:00:01.200848,0.35377988914494196,RandomForest,26,Regression,39.541547277936964,-0.007945103970748324
Mean,,0:00:00,0.12393277800556946,RandomForest,26,Regression,24.64183381088825,0.19356251342133646
Median,,0:00:00,0.12388242440564283,RandomForest,26,Regression,26.361031518624642,0.20406423214753544
Min,,0:00:00,0.3465556096188504,RandomForest,26,Regression,41.83381088825215,-0.8701232315548479
Max,,0:00:00,0.8070242604587348,RandomForest,26,Regression,49.570200573065904,-0.8297283703370799
Full,,,,RandomForest,26,Regression,7.736389684813753,0.48531178070607894
kNN,5,0:00:02.088435,0.094453274502718,RandomForest,20,Classification,16.045845272206304,0.2664756446991404
MICE,,0:07:11.484058,0.0473805172545241,RandomForest,20,Classification,11.74785100286533,0.31805157593123207
GAIN,,0:00:01.200848,0.35377988914494196,RandomForest,20,Classification,18.33810888252149,0.22349570200573066
Mean,,0:00:00,0.12393277800556946,RandomForest,20,Classification,19.197707736389685,0.2349570200573066
Median,,0:00:00,0.12388242440564283,RandomForest,20,Classification,18.33810888252149,0.2607449856733524
Min,,0:00:00,0.3465556096188504,RandomForest,20,Classification,24.92836676217765,0.24355300859598855
Max,,0:00:00,0.8070242604587348,RandomForest,20,Classification,38.96848137535817,0.18051575931232092
Full,,,,RandomForest,20,Classification,9.455587392550143,0.3553008595988539
