FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,21,0:00:01.938629,0.11468528253423055,kNN,16,Regression,39.541547277936964,-0.39197949743531746
MICE,,0:12:32.205632,0.053968640064653434,kNN,16,Regression,14.040114613180515,0.6163501562935575
GAIN,,0:00:01.187789,0.4377291635803962,kNN,16,Regression,55.01432664756447,-0.7271353246248442
Mean,,0:00:00,0.1400255003811887,kNN,16,Regression,45.845272206303726,-0.6347471009697767
Median,,0:00:00.001000,0.1406060358609851,kNN,16,Regression,46.13180515759312,-0.5960678005818367
Min,,0:00:00,0.34405363089492796,kNN,16,Regression,63.61031518624642,-1.6338609645944149
Max,,0:00:00,0.8023858124995368,kNN,16,Regression,61.891117478510026,-1.408117833927883
Full,,,,kNN,16,Regression,6.303724928366762,0.8115583637130643
kNN,21,0:00:01.938629,0.11468528253423055,kNN,11,Classification,38.96848137535817,0.20630372492836677
MICE,,0:12:32.205632,0.053968640064653434,kNN,11,Classification,14.613180515759312,0.3008595988538682
GAIN,,0:00:01.187789,0.4377291635803962,kNN,11,Classification,57.02005730659026,0.14040114613180515
Mean,,0:00:00,0.1400255003811887,kNN,11,Classification,46.13180515759312,0.1977077363896848
Median,,0:00:00.001000,0.1406060358609851,kNN,11,Classification,44.126074498567334,0.1833810888252149
Min,,0:00:00,0.34405363089492796,kNN,11,Classification,60.74498567335244,0.15472779369627507
Max,,0:00:00,0.8023858124995368,kNN,11,Classification,63.89684813753582,0.09455587392550144
Full,,,,kNN,11,Classification,6.590257879656161,0.46418338108882523
kNN,21,0:00:01.938629,0.11468528253423055,RandomForest,56,Regression,20.05730659025788,0.5224985392211017
MICE,,0:12:32.205632,0.053968640064653434,RandomForest,56,Regression,10.601719197707736,0.71631508299258
GAIN,,0:00:01.187789,0.4377291635803962,RandomForest,56,Regression,38.96848137535817,0.04009836433035552
Mean,,0:00:00,0.1400255003811887,RandomForest,56,Regression,24.92836676217765,0.27376333999829594
Median,,0:00:00.001000,0.1406060358609851,RandomForest,56,Regression,24.64183381088825,0.25974772855370776
Min,,0:00:00,0.34405363089492796,RandomForest,56,Regression,43.26647564469914,-0.9576212069520662
Max,,0:00:00,0.8023858124995368,RandomForest,56,Regression,48.137535816618914,-1.5148511300350895
Full,,,,RandomForest,56,Regression,6.876790830945558,0.7787276757683617
kNN,21,0:00:01.938629,0.11468528253423055,RandomForest,54,Classification,15.18624641833811,0.28653295128939826
MICE,,0:12:32.205632,0.053968640064653434,RandomForest,54,Classification,11.174785100286533,0.34097421203438394
GAIN,,0:00:01.187789,0.4377291635803962,RandomForest,54,Classification,18.33810888252149,0.2922636103151863
Mean,,0:00:00,0.1400255003811887,RandomForest,54,Classification,18.911174785100286,0.27793696275071633
Median,,0:00:00.001000,0.1406060358609851,RandomForest,54,Classification,17.76504297994269,0.2808022922636103
Min,,0:00:00,0.34405363089492796,RandomForest,54,Classification,24.068767908309457,0.2636103151862464
Max,,0:00:00,0.8023858124995368,RandomForest,54,Classification,36.67621776504298,0.2521489971346705
Full,,,,RandomForest,54,Classification,7.163323782234957,0.36962750716332377
