FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,11,0:00:01.107788,0.10094162967655045,kNN,12,Regression,15.472779369627506,0.4637596189797446
MICE,,0:12:25.008513,0.06626281157371477,kNN,12,Regression,8.30945558739255,0.6387563766887637
GAIN,,0:00:01.248141,0.3583803242560666,kNN,12,Regression,22.349570200573066,0.186506106261753
Mean,,0:00:00,0.13393616317197046,kNN,12,Regression,16.6189111747851,0.31959442523595494
Median,,0:00:00.002024,0.13677377587169656,kNN,12,Regression,16.045845272206304,0.3521355289745264
Min,,0:00:00,0.3354974816472804,kNN,12,Regression,20.630372492836678,0.2236624023596353
Max,,0:00:00,0.8094363406716482,kNN,12,Regression,31.80515759312321,0.02493197145746795
Full,,,,kNN,12,Regression,7.163323782234957,0.6825043973997967
kNN,11,0:00:01.107788,0.10094162967655045,kNN,9,Classification,14.613180515759312,0.3868194842406877
MICE,,0:12:25.008513,0.06626281157371477,kNN,9,Classification,8.30945558739255,0.40114613180515757
GAIN,,0:00:01.248141,0.3583803242560666,kNN,9,Classification,25.501432664756447,0.3151862464183381
Mean,,0:00:00,0.13393616317197046,kNN,9,Classification,18.911174785100286,0.3553008595988539
Median,,0:00:00.002024,0.13677377587169656,kNN,9,Classification,17.478510028653297,0.37249283667621774
Min,,0:00:00,0.3354974816472804,kNN,9,Classification,22.063037249283667,0.35816618911174786
Max,,0:00:00,0.8094363406716482,kNN,9,Classification,30.08595988538682,0.28653295128939826
Full,,,,kNN,9,Classification,6.017191977077364,0.4498567335243553
kNN,11,0:00:01.107788,0.10094162967655045,RandomForest,57,Regression,13.180515759312321,0.49829323139894055
MICE,,0:12:25.008513,0.06626281157371477,RandomForest,57,Regression,10.02865329512894,0.5411253450132213
GAIN,,0:00:01.248141,0.3583803242560666,RandomForest,57,Regression,21.77650429799427,0.0823799364630966
Mean,,0:00:00,0.13393616317197046,RandomForest,57,Regression,17.76504297994269,0.35437890001453753
Median,,0:00:00.002024,0.13677377587169656,RandomForest,57,Regression,16.332378223495702,0.3708155496643355
Min,,0:00:00,0.3354974816472804,RandomForest,57,Regression,19.197707736389685,0.2117138698244121
Max,,0:00:00,0.8094363406716482,RandomForest,57,Regression,22.349570200573066,0.0784174021276588
Full,,,,RandomForest,57,Regression,10.02865329512894,0.5417295529387917
kNN,11,0:00:01.107788,0.10094162967655045,RandomForest,54,Classification,12.034383954154729,0.3495702005730659
MICE,,0:12:25.008513,0.06626281157371477,RandomForest,54,Classification,10.888252148997134,0.3495702005730659
GAIN,,0:00:01.248141,0.3583803242560666,RandomForest,54,Classification,12.893982808022923,0.33810888252148996
Mean,,0:00:00,0.13393616317197046,RandomForest,54,Classification,11.461318051575931,0.32664756446991405
Median,,0:00:00.002024,0.13677377587169656,RandomForest,54,Classification,11.174785100286533,0.34097421203438394
Min,,0:00:00,0.3354974816472804,RandomForest,54,Classification,14.899713467048711,0.32951289398280803
Max,,0:00:00,0.8094363406716482,RandomForest,54,Classification,15.18624641833811,0.33810888252148996
Full,,,,RandomForest,54,Classification,10.315186246418339,0.3495702005730659
