FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,3,0:00:01.378812,0.13152363221497212,kNN,16,Regression,38.108882521489974,-0.29385134091635723
MICE,,0:08:25.245551,0.06815401831012138,kNN,16,Regression,13.753581661891117,0.6608384263929241
GAIN,,0:00:01.503407,0.3539267874202014,kNN,16,Regression,59.88538681948424,-0.7328506080596502
Mean,,0:00:00,0.15474343457121623,kNN,16,Regression,47.85100286532951,-0.6147183341911504
Median,,0:00:00.001000,0.15551955202864134,kNN,16,Regression,44.412607449856736,-0.5315393609456334
Min,,0:00:00.001000,0.35813888182335707,kNN,16,Regression,60.74498567335244,-1.1168468825493725
Max,,0:00:00,0.7331773524904538,kNN,16,Regression,64.18338108882521,-1.4032384022430273
Full,,,,kNN,16,Regression,6.303724928366762,0.7813192190231345
kNN,3,0:00:01.378812,0.13152363221497212,kNN,11,Classification,37.249283667621775,0.22922636103151864
MICE,,0:08:25.245551,0.06815401831012138,kNN,11,Classification,12.320916905444125,0.38108882521489973
GAIN,,0:00:01.503407,0.3539267874202014,kNN,11,Classification,66.189111747851,0.11174785100286533
Mean,,0:00:00,0.15474343457121623,kNN,11,Classification,47.277936962750715,0.18051575931232092
Median,,0:00:00.001000,0.15551955202864134,kNN,11,Classification,45.845272206303726,0.1977077363896848
Min,,0:00:00.001000,0.35813888182335707,kNN,11,Classification,59.31232091690544,0.1833810888252149
Max,,0:00:00,0.7331773524904538,kNN,11,Classification,70.20057306590257,0.07163323782234957
Full,,,,kNN,11,Classification,5.730659025787966,0.5157593123209169
kNN,3,0:00:01.378812,0.13152363221497212,RandomForest,55,Regression,20.916905444126076,0.34287089431793527
MICE,,0:08:25.245551,0.06815401831012138,RandomForest,55,Regression,12.034383954154729,0.6929004579316058
GAIN,,0:00:01.503407,0.3539267874202014,RandomForest,55,Regression,40.11461318051576,-0.03945661301621506
Mean,,0:00:00,0.15474343457121623,RandomForest,55,Regression,27.22063037249284,-0.17585218110894507
Median,,0:00:00.001000,0.15551955202864134,RandomForest,55,Regression,25.787965616045845,-0.16433412504357992
Min,,0:00:00.001000,0.35813888182335707,RandomForest,55,Regression,44.98567335243553,-0.9205301148501093
Max,,0:00:00,0.7331773524904538,RandomForest,55,Regression,53.00859598853868,-2.1883101414051502
Full,,,,RandomForest,55,Regression,6.876790830945558,0.8064669046375059
kNN,3,0:00:01.378812,0.13152363221497212,RandomForest,53,Classification,13.180515759312321,0.32664756446991405
MICE,,0:08:25.245551,0.06815401831012138,RandomForest,53,Classification,13.46704871060172,0.335243553008596
GAIN,,0:00:01.503407,0.3539267874202014,RandomForest,53,Classification,20.916905444126076,0.2808022922636103
Mean,,0:00:00,0.15474343457121623,RandomForest,53,Classification,17.191977077363898,0.2922636103151863
Median,,0:00:00.001000,0.15551955202864134,RandomForest,53,Classification,15.18624641833811,0.3151862464183381
Min,,0:00:00.001000,0.35813888182335707,RandomForest,53,Classification,24.92836676217765,0.2979942693409742
Max,,0:00:00,0.7331773524904538,RandomForest,53,Classification,37.53581661891118,0.23782234957020057
Full,,,,RandomForest,53,Classification,8.30945558739255,0.3553008595988539
