FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0:00:01.477815,0.07318576655649046,kNN,10,Regression,8.30945558739255,0.5191711978309113
MICE,,0:13:09.850040,0.03159495999445252,kNN,10,Regression,6.590257879656161,0.5385461923945506
GAIN,,0:00:01.196764,0.2371861990376372,kNN,10,Regression,13.180515759312321,0.4868205586121811
Mean,,0:00:00.008048,0.09583574326324026,kNN,10,Regression,10.601719197707736,0.5423755216159099
Median,,0:00:00,0.09781193302223495,kNN,10,Regression,10.02865329512894,0.5420234323809565
Min,,0:00:00,0.33483294633519317,kNN,10,Regression,12.320916905444125,0.4943932744366065
Max,,0:00:00,0.7991338024825219,kNN,10,Regression,14.613180515759312,0.41424719646809427
Full,,,,kNN,10,Regression,6.303724928366762,0.5545462201495819
kNN,9,0:00:01.477815,0.07318576655649046,kNN,11,Classification,7.163323782234957,0.4584527220630373
MICE,,0:13:09.850040,0.03159495999445252,kNN,11,Classification,5.730659025787966,0.4670487106017192
GAIN,,0:00:01.196764,0.2371861990376372,kNN,11,Classification,12.607449856733524,0.42120343839541546
Mean,,0:00:00.008048,0.09583574326324026,kNN,11,Classification,9.169054441260744,0.44126074498567336
Median,,0:00:00,0.09781193302223495,kNN,11,Classification,8.595988538681949,0.4383954154727794
Min,,0:00:00,0.33483294633519317,kNN,11,Classification,10.888252148997134,0.4383954154727794
Max,,0:00:00,0.7991338024825219,kNN,11,Classification,14.040114613180515,0.4154727793696275
Full,,,,kNN,11,Classification,4.871060171919771,0.49570200573065903
kNN,9,0:00:01.477815,0.07318576655649046,RandomForest,24,Regression,10.315186246418339,0.4501243741715458
MICE,,0:13:09.850040,0.03159495999445252,RandomForest,24,Regression,9.742120343839542,0.4536271630585349
GAIN,,0:00:01.196764,0.2371861990376372,RandomForest,24,Regression,11.74785100286533,0.4361000765480658
Mean,,0:00:00.008048,0.09583574326324026,RandomForest,24,Regression,10.315186246418339,0.44351633088612463
Median,,0:00:00,0.09781193302223495,RandomForest,24,Regression,10.315186246418339,0.4454933970414292
Min,,0:00:00,0.33483294633519317,RandomForest,24,Regression,12.320916905444125,0.3942689772307778
Max,,0:00:00,0.7991338024825219,RandomForest,24,Regression,13.46704871060172,0.3703194024472637
Full,,,,RandomForest,24,Regression,9.455587392550143,0.45327235841227775
kNN,9,0:00:01.477815,0.07318576655649046,RandomForest,44,Classification,10.02865329512894,0.3839541547277937
MICE,,0:13:09.850040,0.03159495999445252,RandomForest,44,Classification,9.742120343839542,0.39255014326647564
GAIN,,0:00:01.196764,0.2371861990376372,RandomForest,44,Classification,10.601719197707736,0.38108882521489973
Mean,,0:00:00.008048,0.09583574326324026,RandomForest,44,Classification,10.601719197707736,0.38108882521489973
Median,,0:00:00,0.09781193302223495,RandomForest,44,Classification,10.601719197707736,0.37822349570200575
Min,,0:00:00,0.33483294633519317,RandomForest,44,Classification,10.02865329512894,0.3839541547277937
Max,,0:00:00,0.7991338024825219,RandomForest,44,Classification,10.601719197707736,0.3868194842406877
Full,,,,RandomForest,44,Classification,10.315186246418339,0.39255014326647564
