FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:02.533983,0.09180738317410568,kNN,4,Regression,21.77650429799427,-0.10685315650635663
MICE,,0:12:01.761383,0.022719778628857167,kNN,4,Regression,7.163323782234957,0.7050654377891146
GAIN,,0:00:01.465580,0.3240193572967813,kNN,4,Regression,44.126074498567334,-1.0293678886013757
Mean,,0:00:00,0.10553153824368383,kNN,4,Regression,24.92836676217765,0.010687651937917986
Median,,0:00:00,0.10463563321685235,kNN,4,Regression,24.64183381088825,0.12363742627903873
Min,,0:00:00,0.2924831743632116,kNN,4,Regression,33.810888252149,-0.5435849315076573
Max,,0:00:00,0.8276159106048933,kNN,4,Regression,46.41833810888252,-1.0632847623860502
Full,,,,kNN,4,Regression,5.730659025787966,0.705162813166309
kNN,5,0:00:02.533983,0.09180738317410568,kNN,11,Classification,19.197707736389685,0.36962750716332377
MICE,,0:12:01.761383,0.022719778628857167,kNN,11,Classification,8.595988538681949,0.4469914040114613
GAIN,,0:00:01.465580,0.3240193572967813,kNN,11,Classification,45.27220630372493,0.2148997134670487
Mean,,0:00:00,0.10553153824368383,kNN,11,Classification,23.78223495702006,0.32951289398280803
Median,,0:00:00,0.10463563321685235,kNN,11,Classification,23.78223495702006,0.335243553008596
Min,,0:00:00,0.2924831743632116,kNN,11,Classification,36.38968481375358,0.29512893982808025
Max,,0:00:00,0.8276159106048933,kNN,11,Classification,47.277936962750715,0.22349570200573066
Full,,,,kNN,11,Classification,6.303724928366762,0.4813753581661891
kNN,5,0:00:02.533983,0.09180738317410568,RandomForest,50,Regression,13.753581661891117,0.5412806930959444
MICE,,0:12:01.761383,0.022719778628857167,RandomForest,50,Regression,8.882521489971346,0.7177839008715005
GAIN,,0:00:01.465580,0.3240193572967813,RandomForest,50,Regression,24.92836676217765,0.2949586540672583
Mean,,0:00:00,0.10553153824368383,RandomForest,50,Regression,16.045845272206304,0.5807001468343478
Median,,0:00:00,0.10463563321685235,RandomForest,50,Regression,14.613180515759312,0.5998536643620553
Min,,0:00:00,0.2924831743632116,RandomForest,50,Regression,27.507163323782233,-0.37153061935226783
Max,,0:00:00,0.8276159106048933,RandomForest,50,Regression,27.793696275071632,-0.29934883638666765
Full,,,,RandomForest,50,Regression,8.30945558739255,0.7207120660367521
kNN,5,0:00:02.533983,0.09180738317410568,RandomForest,58,Classification,11.461318051575931,0.3467048710601719
MICE,,0:12:01.761383,0.022719778628857167,RandomForest,58,Classification,10.888252148997134,0.36103151862464183
GAIN,,0:00:01.465580,0.3240193572967813,RandomForest,58,Classification,13.46704871060172,0.3467048710601719
Mean,,0:00:00,0.10553153824368383,RandomForest,58,Classification,11.174785100286533,0.34097421203438394
Median,,0:00:00,0.10463563321685235,RandomForest,58,Classification,11.174785100286533,0.335243553008596
Min,,0:00:00,0.2924831743632116,RandomForest,58,Classification,17.478510028653297,0.332378223495702
Max,,0:00:00,0.8276159106048933,RandomForest,58,Classification,18.05157593123209,0.33810888252148996
Full,,,,RandomForest,58,Classification,10.315186246418339,0.3667621776504298
