FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,1,0:00:00.213210,0.09132656271164345,kNN,7,Regression,11.174785100286533,0.4985349995749747
MICE,,0:12:52.484701,0.030689255075942144,kNN,7,Regression,8.022922636103152,0.5582724153482767
GAIN,,0:00:01.390407,0.45536878910458395,kNN,7,Regression,15.472779369627506,0.4160698939719669
Mean,,0:00:00,0.11692913794886262,kNN,7,Regression,11.74785100286533,0.49078605134870035
Median,,0:00:00,0.11845043617134574,kNN,7,Regression,11.174785100286533,0.4965533726925909
Min,,0:00:00,0.28828201618138194,kNN,7,Regression,12.607449856733524,0.48074389162022135
Max,,0:00:00,0.8184185717198182,kNN,7,Regression,16.332378223495702,0.40788515512070656
Full,,,,kNN,7,Regression,7.736389684813753,0.5803934900571934
kNN,1,0:00:00.213210,0.09132656271164345,kNN,41,Classification,11.74785100286533,0.3982808022922636
MICE,,0:12:52.484701,0.030689255075942144,kNN,41,Classification,8.882521489971346,0.42120343839541546
GAIN,,0:00:01.390407,0.45536878910458395,kNN,41,Classification,16.045845272206304,0.3982808022922636
Mean,,0:00:00,0.11692913794886262,kNN,41,Classification,11.74785100286533,0.42120343839541546
Median,,0:00:00,0.11845043617134574,kNN,41,Classification,11.461318051575931,0.4040114613180516
Min,,0:00:00,0.28828201618138194,kNN,41,Classification,14.040114613180515,0.4068767908309456
Max,,0:00:00,0.8184185717198182,kNN,41,Classification,18.05157593123209,0.3868194842406877
Full,,,,kNN,41,Classification,8.595988538681949,0.42120343839541546
kNN,1,0:00:00.213210,0.09132656271164345,RandomForest,22,Regression,10.888252148997134,0.5245200762571731
MICE,,0:12:52.484701,0.030689255075942144,RandomForest,22,Regression,10.02865329512894,0.5562323447764426
GAIN,,0:00:01.390407,0.45536878910458395,RandomForest,22,Regression,14.040114613180515,0.4075372848603446
Mean,,0:00:00,0.11692913794886262,RandomForest,22,Regression,12.034383954154729,0.5024425299358051
Median,,0:00:00,0.11845043617134574,RandomForest,22,Regression,12.607449856733524,0.5137578205870058
Min,,0:00:00,0.28828201618138194,RandomForest,22,Regression,12.320916905444125,0.5444753498036712
Max,,0:00:00,0.8184185717198182,RandomForest,22,Regression,14.326647564469914,0.3867272175913654
Full,,,,RandomForest,22,Regression,9.455587392550143,0.5824539744938702
kNN,1,0:00:00.213210,0.09132656271164345,RandomForest,29,Classification,10.888252148997134,0.3209169054441261
MICE,,0:12:52.484701,0.030689255075942144,RandomForest,29,Classification,9.455587392550143,0.3438395415472779
GAIN,,0:00:01.390407,0.45536878910458395,RandomForest,29,Classification,10.888252148997134,0.332378223495702
Mean,,0:00:00,0.11692913794886262,RandomForest,29,Classification,10.601719197707736,0.34097421203438394
Median,,0:00:00,0.11845043617134574,RandomForest,29,Classification,10.02865329512894,0.335243553008596
Min,,0:00:00,0.28828201618138194,RandomForest,29,Classification,10.888252148997134,0.34097421203438394
Max,,0:00:00,0.8184185717198182,RandomForest,29,Classification,10.601719197707736,0.335243553008596
Full,,,,RandomForest,29,Classification,9.169054441260744,0.3495702005730659
