FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0 days 00:00:06.563352,0.06967402853555409,kNN,15,Regression,10.315186246418339,0.4799836640470311
MICE,,0 days 00:47:23.903842,0.01786473707199376,kNN,15,Regression,7.4498567335243555,0.5124444514084439
GAIN,,0 days 00:19:11.952903,0.042284973756453695,kNN,15,Regression,8.595988538681949,0.491168117928788
Mean,,0 days 00:00:00.001192,0.14444531438410563,kNN,15,Regression,13.46704871060172,0.42725686191383105
Median,,0 days 00:00:00.022614,0.1443768706554133,kNN,15,Regression,12.893982808022923,0.4364573041884863
Min,,0 days 00:00:00.000617,0.42736854850446443,kNN,15,Regression,14.899713467048711,0.3793391005206702
Max,,0 days 00:00:00.021135,0.7651628261220558,kNN,15,Regression,18.624641833810887,0.26164061406190997
kNN,7,0 days 00:00:06.563352,0.06967402853555409,kNN,9,Classification,10.02865329512894,0.4068767908309456
MICE,,0 days 00:47:23.903842,0.01786473707199376,kNN,9,Classification,7.736389684813753,0.4154727793696275
GAIN,,0 days 00:19:11.952903,0.042284973756453695,kNN,9,Classification,8.595988538681949,0.40974212034383956
Mean,,0 days 00:00:00.001192,0.14444531438410563,kNN,9,Classification,14.326647564469914,0.39255014326647564
Median,,0 days 00:00:00.022614,0.1443768706554133,kNN,9,Classification,13.180515759312321,0.3982808022922636
Min,,0 days 00:00:00.000617,0.42736854850446443,kNN,9,Classification,16.045845272206304,0.3839541547277937
Max,,0 days 00:00:00.021135,0.7651628261220558,kNN,9,Classification,20.05730659025788,0.3667621776504298
kNN,7,0 days 00:00:06.563352,0.06967402853555409,RandomForest,25,Regression,9.455587392550143,0.46536434766508716
MICE,,0 days 00:47:23.903842,0.01786473707199376,RandomForest,25,Regression,10.02865329512894,0.46645508129882374
GAIN,,0 days 00:19:11.952903,0.042284973756453695,RandomForest,25,Regression,10.601719197707736,0.45572539839802717
Mean,,0 days 00:00:00.001192,0.14444531438410563,RandomForest,25,Regression,12.320916905444125,0.4370666489882534
Median,,0 days 00:00:00.022614,0.1443768706554133,RandomForest,25,Regression,12.320916905444125,0.4368022624607779
Min,,0 days 00:00:00.000617,0.42736854850446443,RandomForest,25,Regression,14.326647564469914,0.2608734001909202
Max,,0 days 00:00:00.021135,0.7651628261220558,RandomForest,25,Regression,15.472779369627506,0.4058252837342713
kNN,7,0 days 00:00:06.563352,0.06967402853555409,RandomForest,5,Classification,13.46704871060172,0.3008595988538682
MICE,,0 days 00:47:23.903842,0.01786473707199376,RandomForest,5,Classification,14.040114613180515,0.3008595988538682
GAIN,,0 days 00:19:11.952903,0.042284973756453695,RandomForest,5,Classification,14.040114613180515,0.2979942693409742
Mean,,0 days 00:00:00.001192,0.14444531438410563,RandomForest,5,Classification,15.472779369627506,0.2922636103151863
Median,,0 days 00:00:00.022614,0.1443768706554133,RandomForest,5,Classification,16.045845272206304,0.2922636103151863
Min,,0 days 00:00:00.000617,0.42736854850446443,RandomForest,5,Classification,15.472779369627506,0.3008595988538682
Max,,0 days 00:00:00.021135,0.7651628261220558,RandomForest,5,Classification,16.045845272206304,0.3008595988538682
