FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:00.887680,0.09282370251933414,kNN,4,Regression,36.10315186246418,-0.3058324013902929
MICE,,0:12:54.270045,0.05107960080797145,kNN,4,Regression,10.601719197707736,0.43698486060785124
GAIN,,0:00:01.179285,0.2710917992169244,kNN,4,Regression,61.03151862464183,-1.258754812499486
Mean,,0:00:00.001002,0.12140062917112883,kNN,4,Regression,47.277936962750715,-0.7409103707742086
Median,,0:00:00.001002,0.12216812434586145,kNN,4,Regression,42.97994269340974,-0.6178520721392369
Min,,0:00:00,0.33034092476873766,kNN,4,Regression,58.739255014326645,-2.1429310088813116
Max,,0:00:00,0.7503737301587308,kNN,4,Regression,59.31232091690544,-1.3557572806886435
Full,,,,kNN,4,Regression,6.876790830945558,0.6743700074994752
kNN,5,0:00:00.887680,0.09282370251933414,kNN,3,Classification,25.214899713467048,0.18624641833810887
MICE,,0:12:54.270045,0.05107960080797145,kNN,3,Classification,11.74785100286533,0.2922636103151863
GAIN,,0:00:01.179285,0.2710917992169244,kNN,3,Classification,50.1432664756447,0.12034383954154727
Mean,,0:00:00.001002,0.12140062917112883,kNN,3,Classification,36.10315186246418,0.16332378223495703
Median,,0:00:00.001002,0.12216812434586145,kNN,3,Classification,31.51862464183381,0.21203438395415472
Min,,0:00:00,0.33034092476873766,kNN,3,Classification,39.82808022922636,0.1518624641833811
Max,,0:00:00,0.7503737301587308,kNN,3,Classification,59.31232091690544,0.09169054441260745
Full,,,,kNN,3,Classification,6.590257879656161,0.4297994269340974
kNN,5,0:00:00.887680,0.09282370251933414,RandomForest,47,Regression,21.20343839541547,0.3050996903966178
MICE,,0:12:54.270045,0.05107960080797145,RandomForest,47,Regression,11.174785100286533,0.5459241448427339
GAIN,,0:00:01.179285,0.2710917992169244,RandomForest,47,Regression,47.277936962750715,-0.14983499817172663
Mean,,0:00:00.001002,0.12140062917112883,RandomForest,47,Regression,24.068767908309457,0.1286501769025049
Median,,0:00:00.001002,0.12216812434586145,RandomForest,47,Regression,25.214899713467048,0.09359963761260925
Min,,0:00:00,0.33034092476873766,RandomForest,47,Regression,46.99140401146132,-1.0723352961140171
Max,,0:00:00,0.7503737301587308,RandomForest,47,Regression,54.72779369627507,-2.0484185203356198
Full,,,,RandomForest,47,Regression,9.742120343839542,0.6966530884740638
kNN,5,0:00:00.887680,0.09282370251933414,RandomForest,29,Classification,11.461318051575931,0.3037249283667622
MICE,,0:12:54.270045,0.05107960080797145,RandomForest,29,Classification,8.595988538681949,0.30659025787965616
GAIN,,0:00:01.179285,0.2710917992169244,RandomForest,29,Classification,19.484240687679083,0.2521489971346705
Mean,,0:00:00.001002,0.12140062917112883,RandomForest,29,Classification,15.18624641833811,0.2722063037249284
Median,,0:00:00.001002,0.12216812434586145,RandomForest,29,Classification,13.180515759312321,0.2836676217765043
Min,,0:00:00,0.33034092476873766,RandomForest,29,Classification,18.624641833810887,0.2664756446991404
Max,,0:00:00,0.7503737301587308,RandomForest,29,Classification,35.53008595988538,0.21203438395415472
Full,,,,RandomForest,29,Classification,7.4498567335243555,0.3438395415472779
