FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:05.838467,0.10880276234046407,kNN,4,Regression,37.82234957020057,-0.3305499513042498
MICE,,0:27:52.081476,0.06171697490077502,kNN,4,Regression,16.9054441260745,0.3194797085532216
GAIN,,0:00:12.961727,0.3621394299560275,kNN,4,Regression,57.02005730659026,-0.8293788857395947
Mean,,0:00:00.030147,0.13404194411792617,kNN,4,Regression,48.137535816618914,-0.8315119724138089
Median,,0:00:00.011063,0.13497691582912955,kNN,4,Regression,44.126074498567334,-0.5497618115950329
Min,,0:00:00.000841,0.33631131693383465,kNN,4,Regression,62.17765042979943,-1.7523934638028398
Max,,0:00:00.000777,0.7217438116222431,kNN,4,Regression,63.61031518624642,-1.117689443134175
Full,,,,kNN,4,Regression,7.4498567335243555,0.6568639327686894
kNN,7,0:00:05.838467,0.10880276234046407,kNN,9,Classification,34.097421203438394,0.2034383954154728
MICE,,0:27:52.081476,0.06171697490077502,kNN,9,Classification,16.332378223495702,0.2693409742120344
GAIN,,0:00:12.961727,0.3621394299560275,kNN,9,Classification,62.17765042979943,0.09742120343839542
Mean,,0:00:00.030147,0.13404194411792617,kNN,9,Classification,47.277936962750715,0.15759312320916904
Median,,0:00:00.011063,0.13497691582912955,kNN,9,Classification,46.41833810888252,0.1833810888252149
Min,,0:00:00.000841,0.33631131693383465,kNN,9,Classification,65.9025787965616,0.13753581661891118
Max,,0:00:00.000777,0.7217438116222431,kNN,9,Classification,67.90830945558739,0.0830945558739255
Full,,,,kNN,9,Classification,7.163323782234957,0.5214899713467048
kNN,7,0:00:05.838467,0.10880276234046407,RandomForest,53,Regression,20.916905444126076,0.2193073364324304
MICE,,0:27:52.081476,0.06171697490077502,RandomForest,53,Regression,14.899713467048711,0.34665640122854147
GAIN,,0:00:12.961727,0.3621394299560275,RandomForest,53,Regression,40.11461318051576,-0.23144217780069298
Mean,,0:00:00.030147,0.13404194411792617,RandomForest,53,Regression,29.512893982808023,-0.11222238691215392
Median,,0:00:00.011063,0.13497691582912955,RandomForest,53,Regression,28.939828080229226,-0.09283339452185757
Min,,0:00:00.000841,0.33631131693383465,RandomForest,53,Regression,52.722063037249285,-1.7060956309629853
Max,,0:00:00.000777,0.7217438116222431,RandomForest,53,Regression,55.587392550143264,-2.631548935549716
Full,,,,RandomForest,53,Regression,11.174785100286533,0.5573304065255095
kNN,7,0:00:05.838467,0.10880276234046407,RandomForest,23,Classification,18.05157593123209,0.2177650429799427
MICE,,0:27:52.081476,0.06171697490077502,RandomForest,23,Classification,12.893982808022923,0.2808022922636103
GAIN,,0:00:12.961727,0.3621394299560275,RandomForest,23,Classification,23.49570200573066,0.2177650429799427
Mean,,0:00:00.030147,0.13404194411792617,RandomForest,23,Classification,24.64183381088825,0.22063037249283668
Median,,0:00:00.011063,0.13497691582912955,RandomForest,23,Classification,24.068767908309457,0.20916905444126074
Min,,0:00:00.000841,0.33631131693383465,RandomForest,23,Classification,29.226361031518625,0.20630372492836677
Max,,0:00:00.000777,0.7217438116222431,RandomForest,23,Classification,38.108882521489974,0.1833810888252149
Full,,,,RandomForest,23,Classification,11.461318051575931,0.3151862464183381
