FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,21,0:00:01.837192,0.09191396820260381,kNN,4,Regression,34.95702005730659,0.026223868829147623
MICE,,0:14:42.614299,0.044104253663789755,kNN,4,Regression,12.034383954154729,0.5637603128986223
GAIN,,0:00:01.525368,0.3296355851105087,kNN,4,Regression,56.16045845272206,-0.7970621799478341
Mean,,0:00:00,0.12884104590502793,kNN,4,Regression,46.99140401146132,-0.4979480670679406
Median,,0:00:00.002000,0.13059578395149155,kNN,4,Regression,43.55300859598854,-0.3924631482351617
Min,,0:00:00.001000,0.3119566484690783,kNN,4,Regression,49.8567335243553,-1.029112604582631
Max,,0:00:00.001001,0.812254561025492,kNN,4,Regression,60.74498567335244,-0.8081618187525692
Full,,,,kNN,4,Regression,8.595988538681949,0.7119040077952143
kNN,21,0:00:01.837192,0.09191396820260381,kNN,7,Classification,36.10315186246418,0.2521489971346705
MICE,,0:14:42.614299,0.044104253663789755,kNN,7,Classification,11.174785100286533,0.3753581661891118
GAIN,,0:00:01.525368,0.3296355851105087,kNN,7,Classification,61.60458452722063,0.12320916905444126
Mean,,0:00:00,0.12884104590502793,kNN,7,Classification,48.137535816618914,0.17478510028653296
Median,,0:00:00.002000,0.13059578395149155,kNN,7,Classification,44.126074498567334,0.22063037249283668
Min,,0:00:00.001000,0.3119566484690783,kNN,7,Classification,50.429799426934096,0.18051575931232092
Max,,0:00:00.001001,0.812254561025492,kNN,7,Classification,66.189111747851,0.11174785100286533
Full,,,,kNN,7,Classification,5.157593123209169,0.5128939828080229
kNN,21,0:00:01.837192,0.09191396820260381,RandomForest,42,Regression,20.34383954154728,0.42456487247407093
MICE,,0:14:42.614299,0.044104253663789755,RandomForest,42,Regression,13.753581661891117,0.525946616400832
GAIN,,0:00:01.525368,0.3296355851105087,RandomForest,42,Regression,46.41833810888252,-0.17469526594435902
Mean,,0:00:00,0.12884104590502793,RandomForest,42,Regression,29.512893982808023,0.2600793616453033
Median,,0:00:00.002000,0.13059578395149155,RandomForest,42,Regression,30.08595988538682,0.24139338104256758
Min,,0:00:00.001000,0.3119566484690783,RandomForest,42,Regression,42.693409742120345,-0.6639454702234693
Max,,0:00:00.001001,0.812254561025492,RandomForest,42,Regression,50.429799426934096,-0.7463895808657697
Full,,,,RandomForest,42,Regression,11.461318051575931,0.5847769987309678
kNN,21,0:00:01.837192,0.09191396820260381,RandomForest,54,Classification,15.759312320916905,0.2979942693409742
MICE,,0:14:42.614299,0.044104253663789755,RandomForest,54,Classification,12.320916905444125,0.32951289398280803
GAIN,,0:00:01.525368,0.3296355851105087,RandomForest,54,Classification,26.074498567335244,0.2664756446991404
Mean,,0:00:00,0.12884104590502793,RandomForest,54,Classification,16.6189111747851,0.2607449856733524
Median,,0:00:00.002000,0.13059578395149155,RandomForest,54,Classification,14.326647564469914,0.28939828080229224
Min,,0:00:00.001000,0.3119566484690783,RandomForest,54,Classification,24.355300859598852,0.2148997134670487
Max,,0:00:00.001001,0.812254561025492,RandomForest,54,Classification,35.816618911174785,0.2492836676217765
Full,,,,RandomForest,54,Classification,9.169054441260744,0.37822349570200575
