FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:01.701393,0.09029296526439008,kNN,12,Regression,38.39541547277937,0.006645469705814699
MICE,,0:07:59.516637,0.05296515208873467,kNN,12,Regression,19.197707736389685,0.3494820901712813
GAIN,,0:00:01.378264,0.3393045299862746,kNN,12,Regression,61.03151862464183,-0.3534232207549437
Mean,,0:00:00,0.1140027807121034,kNN,12,Regression,43.55300859598854,-0.22158152082112115
Median,,0:00:00.008038,0.1139271990191005,kNN,12,Regression,44.412607449856736,-0.160519585055648
Min,,0:00:00,0.32378559322571443,kNN,12,Regression,61.60458452722063,-0.4895692933596596
Max,,0:00:00,0.7762932932820477,kNN,12,Regression,65.61604584527221,-0.6051002971186457
Full,,,,kNN,12,Regression,9.169054441260744,0.4607704777120635
kNN,7,0:00:01.701393,0.09029296526439008,kNN,9,Classification,38.108882521489974,0.20057306590257878
MICE,,0:07:59.516637,0.05296515208873467,kNN,9,Classification,20.05730659025788,0.27793696275071633
GAIN,,0:00:01.378264,0.3393045299862746,kNN,9,Classification,64.756446991404,0.08882521489971347
Mean,,0:00:00,0.1140027807121034,kNN,9,Classification,46.13180515759312,0.15759312320916904
Median,,0:00:00.008038,0.1139271990191005,kNN,9,Classification,44.98567335243553,0.18051575931232092
Min,,0:00:00,0.32378559322571443,kNN,9,Classification,67.3352435530086,0.12034383954154727
Max,,0:00:00,0.7762932932820477,kNN,9,Classification,73.92550143266476,0.06876790830945559
Full,,,,kNN,9,Classification,8.022922636103152,0.4699140401146132
kNN,7,0:00:01.701393,0.09029296526439008,RandomForest,45,Regression,24.068767908309457,0.31872906564321757
MICE,,0:07:59.516637,0.05296515208873467,RandomForest,45,Regression,17.76504297994269,0.3743293099625016
GAIN,,0:00:01.378264,0.3393045299862746,RandomForest,45,Regression,44.126074498567334,0.011472860098614146
Mean,,0:00:00,0.1140027807121034,RandomForest,45,Regression,26.361031518624642,0.20220230115010462
Median,,0:00:00.008038,0.1139271990191005,RandomForest,45,Regression,25.501432664756447,0.16770762488321267
Min,,0:00:00,0.32378559322571443,RandomForest,45,Regression,47.85100286532951,-1.0590519922677646
Max,,0:00:00,0.7762932932820477,RandomForest,45,Regression,53.29512893982808,-0.48079865022824797
Full,,,,RandomForest,45,Regression,11.74785100286533,0.426228689960542
kNN,7,0:00:01.701393,0.09029296526439008,RandomForest,52,Classification,14.326647564469914,0.3037249283667622
MICE,,0:07:59.516637,0.05296515208873467,RandomForest,52,Classification,14.040114613180515,0.30945558739255014
GAIN,,0:00:01.378264,0.3393045299862746,RandomForest,52,Classification,19.197707736389685,0.27507163323782235
Mean,,0:00:00,0.1140027807121034,RandomForest,52,Classification,20.05730659025788,0.2808022922636103
Median,,0:00:00.008038,0.1139271990191005,RandomForest,52,Classification,18.33810888252149,0.3037249283667622
Min,,0:00:00,0.32378559322571443,RandomForest,52,Classification,27.507163323782233,0.25501432664756446
Max,,0:00:00,0.7762932932820477,RandomForest,52,Classification,38.96848137535817,0.22922636103151864
Full,,,,RandomForest,52,Classification,8.022922636103152,0.35816618911174786
