FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,17,0:00:01.631096,0.10172509501062704,kNN,7,Regression,29.512893982808023,-0.05820152218468411
MICE,,0:12:23.082916,0.05559709922547727,kNN,7,Regression,14.040114613180515,0.509626716859485
GAIN,,0:00:01.379269,0.42837475150721477,kNN,7,Regression,57.87965616045845,-1.021551229227435
Mean,,0:00:00,0.13871046944023258,kNN,7,Regression,33.5243553008596,-0.19465792792123526
Median,,0:00:00,0.14196619251708628,kNN,7,Regression,32.378223495702,-0.17795902096523308
Min,,0:00:00,0.31533705982465365,kNN,7,Regression,44.69914040114613,-0.7155435649843391
Max,,0:00:00,0.7786048908944948,kNN,7,Regression,62.750716332378225,-1.2361775666610675
Full,,,,kNN,7,Regression,8.882521489971346,0.6101581180291682
kNN,17,0:00:01.631096,0.10172509501062704,kNN,7,Classification,27.793696275071632,0.2664756446991404
MICE,,0:12:23.082916,0.05559709922547727,kNN,7,Classification,10.601719197707736,0.37822349570200575
GAIN,,0:00:01.379269,0.42837475150721477,kNN,7,Classification,53.86819484240688,0.18051575931232092
Mean,,0:00:00,0.13871046944023258,kNN,7,Classification,30.945558739255013,0.2693409742120344
Median,,0:00:00,0.14196619251708628,kNN,7,Classification,29.512893982808023,0.27507163323782235
Min,,0:00:00,0.31533705982465365,kNN,7,Classification,42.40687679083094,0.24355300859598855
Max,,0:00:00,0.7786048908944948,kNN,7,Classification,63.32378223495702,0.15472779369627507
Full,,,,kNN,7,Classification,7.736389684813753,0.45558739255014324
kNN,17,0:00:01.631096,0.10172509501062704,RandomForest,44,Regression,19.197707736389685,0.2778540167738016
MICE,,0:12:23.082916,0.05559709922547727,RandomForest,44,Regression,15.472779369627506,0.47592411675733204
GAIN,,0:00:01.379269,0.42837475150721477,RandomForest,44,Regression,36.67621776504298,-0.4231760912872915
Mean,,0:00:00,0.13871046944023258,RandomForest,44,Regression,24.92836676217765,0.12226057062315554
Median,,0:00:00,0.14196619251708628,RandomForest,44,Regression,23.78223495702006,0.12142536500488332
Min,,0:00:00,0.31533705982465365,RandomForest,44,Regression,36.96275071633238,-0.62759735438246
Max,,0:00:00,0.7786048908944948,RandomForest,44,Regression,39.82808022922636,-0.5216930686220489
Full,,,,RandomForest,44,Regression,12.607449856733524,0.5201472110665168
kNN,17,0:00:01.631096,0.10172509501062704,RandomForest,37,Classification,14.040114613180515,0.3008595988538682
MICE,,0:12:23.082916,0.05559709922547727,RandomForest,37,Classification,12.893982808022923,0.3209169054441261
GAIN,,0:00:01.379269,0.42837475150721477,RandomForest,37,Classification,22.349570200573066,0.27507163323782235
Mean,,0:00:00,0.13871046944023258,RandomForest,37,Classification,16.045845272206304,0.28653295128939826
Median,,0:00:00,0.14196619251708628,RandomForest,37,Classification,15.18624641833811,0.2607449856733524
Min,,0:00:00,0.31533705982465365,RandomForest,37,Classification,21.77650429799427,0.25501432664756446
Max,,0:00:00,0.7786048908944948,RandomForest,37,Classification,29.226361031518625,0.2664756446991404
Full,,,,RandomForest,37,Classification,11.461318051575931,0.32951289398280803
