FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0:00:02.449205,0.1200247635862329,kNN,15,Regression,44.412607449856736,-0.05630182285087271
MICE,,0:04:41.917729,0.0641080066770172,kNN,15,Regression,12.607449856733524,0.528614824173226
GAIN,,0:00:01.192784,0.28094614992520067,kNN,15,Regression,59.598853868194844,-0.4133524210744013
Mean,,0:00:00,0.1390989380869502,kNN,15,Regression,48.42406876790831,-0.1529818446636786
Median,,0:00:00.001000,0.13999746908726018,kNN,15,Regression,47.56446991404012,-0.10927000506217976
Min,,0:00:00,0.30379907092150016,kNN,15,Regression,64.46991404011462,-0.5778232501876208
Max,,0:00:00.001001,0.682013616268275,kNN,15,Regression,70.77363896848138,-0.6401456068889271
Full,,,,kNN,15,Regression,8.595988538681949,0.6480823284724628
kNN,5,0:00:02.449205,0.1200247635862329,kNN,9,Classification,44.126074498567334,0.2034383954154728
MICE,,0:04:41.917729,0.0641080066770172,kNN,9,Classification,12.893982808022923,0.29512893982808025
GAIN,,0:00:01.192784,0.28094614992520067,kNN,9,Classification,63.32378223495702,0.09742120343839542
Mean,,0:00:00,0.1390989380869502,kNN,9,Classification,52.14899713467049,0.17765042979942694
Median,,0:00:00.001000,0.13999746908726018,kNN,9,Classification,50.429799426934096,0.18051575931232092
Min,,0:00:00,0.30379907092150016,kNN,9,Classification,59.31232091690544,0.1489971346704871
Max,,0:00:00.001001,0.682013616268275,kNN,9,Classification,73.92550143266476,0.06303724928366762
Full,,,,kNN,9,Classification,6.017191977077364,0.5100286532951289
kNN,5,0:00:02.449205,0.1200247635862329,RandomForest,56,Regression,25.501432664756447,0.31878452451372785
MICE,,0:04:41.917729,0.0641080066770172,RandomForest,56,Regression,10.888252148997134,0.5163250189675619
GAIN,,0:00:01.192784,0.28094614992520067,RandomForest,56,Regression,45.55873925501432,-0.19207102100496276
Mean,,0:00:00,0.1390989380869502,RandomForest,56,Regression,29.226361031518625,0.2049797789391501
Median,,0:00:00.001000,0.13999746908726018,RandomForest,56,Regression,29.799426934097422,0.19328256743453398
Min,,0:00:00,0.30379907092150016,RandomForest,56,Regression,40.97421203438395,-0.40809219299115407
Max,,0:00:00.001001,0.682013616268275,RandomForest,56,Regression,49.570200573065904,-0.9849112311237735
Full,,,,RandomForest,56,Regression,10.315186246418339,0.5741663367778664
kNN,5,0:00:02.449205,0.1200247635862329,RandomForest,27,Classification,20.630372492836678,0.24068767908309455
MICE,,0:04:41.917729,0.0641080066770172,RandomForest,27,Classification,11.74785100286533,0.3037249283667622
GAIN,,0:00:01.192784,0.28094614992520067,RandomForest,27,Classification,27.22063037249284,0.22922636103151864
Mean,,0:00:00,0.1390989380869502,RandomForest,27,Classification,18.33810888252149,0.2722063037249284
Median,,0:00:00.001000,0.13999746908726018,RandomForest,27,Classification,20.05730659025788,0.28653295128939826
Min,,0:00:00,0.30379907092150016,RandomForest,27,Classification,32.664756446991404,0.2349570200573066
Max,,0:00:00.001001,0.682013616268275,RandomForest,27,Classification,40.11461318051576,0.19484240687679083
Full,,,,RandomForest,27,Classification,8.30945558739255,0.3667621776504298
