FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,3,0:00:01.648695,0.06768347025627655,kNN,8,Regression,10.315186246418339,0.5145750841881496
MICE,,0:12:58.833115,0.026280351526795205,kNN,8,Regression,7.163323782234957,0.5454614068592206
GAIN,,0:00:01.268632,0.37948471225385527,kNN,8,Regression,15.18624641833811,0.4028524130059339
Mean,,0:00:00,0.12719141219564614,kNN,8,Regression,11.461318051575931,0.45286553600040047
Median,,0:00:00,0.12785908524929207,kNN,8,Regression,11.461318051575931,0.45372697629695746
Min,,0:00:00,0.39439093988121826,kNN,8,Regression,13.46704871060172,0.4130146078942958
Max,,0:00:00,0.7728012592741309,kNN,8,Regression,17.191977077363898,0.3823223273527281
Full,,,,kNN,8,Regression,6.876790830945558,0.5547019726089817
kNN,3,0:00:01.648695,0.06768347025627655,kNN,13,Classification,9.169054441260744,0.4498567335243553
MICE,,0:12:58.833115,0.026280351526795205,kNN,13,Classification,6.017191977077364,0.46418338108882523
GAIN,,0:00:01.268632,0.37948471225385527,kNN,13,Classification,15.18624641833811,0.41260744985673353
Mean,,0:00:00,0.12719141219564614,kNN,13,Classification,10.315186246418339,0.4383954154727794
Median,,0:00:00,0.12785908524929207,kNN,13,Classification,10.315186246418339,0.4383954154727794
Min,,0:00:00,0.39439093988121826,kNN,13,Classification,12.320916905444125,0.44412607449856734
Max,,0:00:00,0.7728012592741309,kNN,13,Classification,16.9054441260745,0.42120343839541546
Full,,,,kNN,13,Classification,5.157593123209169,0.4871060171919771
kNN,3,0:00:01.648695,0.06768347025627655,RandomForest,44,Regression,8.022922636103152,0.5075908638409031
MICE,,0:12:58.833115,0.026280351526795205,RandomForest,44,Regression,8.30945558739255,0.5067325220190224
GAIN,,0:00:01.268632,0.37948471225385527,RandomForest,44,Regression,9.742120343839542,0.45924773326319734
Mean,,0:00:00,0.12719141219564614,RandomForest,44,Regression,8.022922636103152,0.4866472836270308
Median,,0:00:00,0.12785908524929207,RandomForest,44,Regression,8.022922636103152,0.4875678236255593
Min,,0:00:00,0.39439093988121826,RandomForest,44,Regression,11.74785100286533,0.3584622913018496
Max,,0:00:00,0.7728012592741309,RandomForest,44,Regression,10.02865329512894,0.4188440170585944
Full,,,,RandomForest,44,Regression,7.736389684813753,0.5111989729017123
kNN,3,0:00:01.648695,0.06768347025627655,RandomForest,40,Classification,7.736389684813753,0.38108882521489973
MICE,,0:12:58.833115,0.026280351526795205,RandomForest,40,Classification,7.4498567335243555,0.38108882521489973
GAIN,,0:00:01.268632,0.37948471225385527,RandomForest,40,Classification,7.736389684813753,0.3753581661891118
Mean,,0:00:00,0.12719141219564614,RandomForest,40,Classification,7.4498567335243555,0.3753581661891118
Median,,0:00:00,0.12785908524929207,RandomForest,40,Classification,7.4498567335243555,0.3868194842406877
Min,,0:00:00,0.39439093988121826,RandomForest,40,Classification,10.02865329512894,0.3667621776504298
Max,,0:00:00,0.7728012592741309,RandomForest,40,Classification,7.4498567335243555,0.37822349570200575
Full,,,,RandomForest,40,Classification,6.876790830945558,0.3868194842406877
