FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:01.719067,0.09655345366620749,kNN,4,Regression,33.2378223495702,-0.41417891226074954
MICE,,0:07:55.994626,0.06409009429826779,kNN,4,Regression,15.759312320916905,0.3593693180756258
GAIN,,0:00:01.318166,0.3387479406332926,kNN,4,Regression,59.31232091690544,-1.3467968113938347
Mean,,0:00:00,0.12124525302502641,kNN,4,Regression,46.99140401146132,-0.8061028177502818
Median,,0:00:00,0.12147557054627582,kNN,4,Regression,44.98567335243553,-0.6376414450273054
Min,,0:00:00,0.32591439489503415,kNN,4,Regression,53.00859598853868,-1.1920464449336587
Max,,0:00:00,0.7483116081111642,kNN,4,Regression,64.18338108882521,-1.0772230322952985
Full,,,,kNN,4,Regression,5.157593123209169,0.7522517176381245
kNN,7,0:00:01.719067,0.09655345366620749,kNN,9,Classification,33.5243553008596,0.2177650429799427
MICE,,0:07:55.994626,0.06409009429826779,kNN,9,Classification,13.46704871060172,0.27793696275071633
GAIN,,0:00:01.318166,0.3387479406332926,kNN,9,Classification,63.03724928366762,0.09455587392550144
Mean,,0:00:00,0.12124525302502641,kNN,9,Classification,49.2836676217765,0.16045845272206305
Median,,0:00:00,0.12147557054627582,kNN,9,Classification,46.99140401146132,0.18624641833810887
Min,,0:00:00,0.32591439489503415,kNN,9,Classification,63.89684813753582,0.16045845272206305
Max,,0:00:00,0.7483116081111642,kNN,9,Classification,66.4756446991404,0.06876790830945559
Full,,,,kNN,9,Classification,6.303724928366762,0.4871060171919771
kNN,7,0:00:01.719067,0.09655345366620749,RandomForest,31,Regression,19.197707736389685,0.3076858177971513
MICE,,0:07:55.994626,0.06409009429826779,RandomForest,31,Regression,16.332378223495702,0.4299383335419651
GAIN,,0:00:01.318166,0.3387479406332926,RandomForest,31,Regression,51.862464183381086,-0.4392114371958211
Mean,,0:00:00,0.12124525302502641,RandomForest,31,Regression,31.80515759312321,-0.07842077444300677
Median,,0:00:00,0.12147557054627582,RandomForest,31,Regression,32.9512893982808,-0.09763646056655184
Min,,0:00:00,0.32591439489503415,RandomForest,31,Regression,56.16045845272206,-2.411718739431487
Max,,0:00:00,0.7483116081111642,RandomForest,31,Regression,53.58166189111748,-1.2348954134570893
Full,,,,RandomForest,31,Regression,9.455587392550143,0.6043883649532467
kNN,7,0:00:01.719067,0.09655345366620749,RandomForest,29,Classification,17.76504297994269,0.2922636103151863
MICE,,0:07:55.994626,0.06409009429826779,RandomForest,29,Classification,14.326647564469914,0.3008595988538682
GAIN,,0:00:01.318166,0.3387479406332926,RandomForest,29,Classification,24.068767908309457,0.24068767908309455
Mean,,0:00:00,0.12124525302502641,RandomForest,29,Classification,18.624641833810887,0.2492836676217765
Median,,0:00:00,0.12147557054627582,RandomForest,29,Classification,19.770773638968482,0.2607449856733524
Min,,0:00:00,0.32591439489503415,RandomForest,29,Classification,29.799426934097422,0.2808022922636103
Max,,0:00:00,0.7483116081111642,RandomForest,29,Classification,39.25501432664756,0.2177650429799427
Full,,,,RandomForest,29,Classification,8.595988538681949,0.3667621776504298
