FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,19,0:00:01.410857,0.11023188772840598,kNN,3,Regression,38.96848137535817,-1.6056326689263183
MICE,,0:12:46.408165,0.0515145616066853,kNN,3,Regression,11.461318051575931,0.588605863359304
GAIN,,0:00:01.349213,0.26357579818452637,kNN,3,Regression,57.02005730659026,-3.4187423796631915
Mean,,0:00:00,0.13755351779611172,kNN,3,Regression,41.54727793696275,-1.712120841498515
Median,,0:00:00,0.1403371054118119,kNN,3,Regression,41.260744985673355,-1.6414835872334326
Min,,0:00:00,0.33249567084633264,kNN,3,Regression,54.72779369627507,-3.402931535464764
Max,,0:00:00,0.7601928382972665,kNN,3,Regression,60.458452722063036,-2.740456061150199
Full,,,,kNN,3,Regression,8.022922636103152,0.6695545296120807
kNN,19,0:00:01.410857,0.11023188772840598,kNN,11,Classification,34.67048710601719,0.2607449856733524
MICE,,0:12:46.408165,0.0515145616066853,kNN,11,Classification,12.607449856733524,0.36103151862464183
GAIN,,0:00:01.349213,0.26357579818452637,kNN,11,Classification,51.00286532951289,0.2034383954154728
Mean,,0:00:00,0.13755351779611172,kNN,11,Classification,41.260744985673355,0.23209169054441262
Median,,0:00:00,0.1403371054118119,kNN,11,Classification,38.108882521489974,0.2636103151862464
Min,,0:00:00,0.33249567084633264,kNN,11,Classification,51.57593123209169,0.2148997134670487
Max,,0:00:00,0.7601928382972665,kNN,11,Classification,63.03724928366762,0.12320916905444126
Full,,,,kNN,11,Classification,5.157593123209169,0.49570200573065903
kNN,19,0:00:01.410857,0.11023188772840598,RandomForest,28,Regression,22.922636103151863,0.15045288501562948
MICE,,0:12:46.408165,0.0515145616066853,RandomForest,28,Regression,13.180515759312321,0.619819543163787
GAIN,,0:00:01.349213,0.26357579818452637,RandomForest,28,Regression,45.55873925501432,-1.4426632231224774
Mean,,0:00:00,0.13755351779611172,RandomForest,28,Regression,26.93409742120344,0.11481138102866628
Median,,0:00:00,0.1403371054118119,RandomForest,28,Regression,28.36676217765043,0.09404832162918353
Min,,0:00:00,0.33249567084633264,RandomForest,28,Regression,51.00286532951289,-1.4019691910398886
Max,,0:00:00,0.7601928382972665,RandomForest,28,Regression,40.11461318051576,-1.577636767122959
Full,,,,RandomForest,28,Regression,9.742120343839542,0.6603494494821609
kNN,19,0:00:01.410857,0.11023188772840598,RandomForest,42,Classification,18.33810888252149,0.3037249283667622
MICE,,0:12:46.408165,0.0515145616066853,RandomForest,42,Classification,12.893982808022923,0.35816618911174786
GAIN,,0:00:01.349213,0.26357579818452637,RandomForest,42,Classification,23.49570200573066,0.2836676217765043
Mean,,0:00:00,0.13755351779611172,RandomForest,42,Classification,19.484240687679083,0.3008595988538682
Median,,0:00:00,0.1403371054118119,RandomForest,42,Classification,19.484240687679083,0.2922636103151863
Min,,0:00:00,0.33249567084633264,RandomForest,42,Classification,24.92836676217765,0.27793696275071633
Max,,0:00:00,0.7601928382972665,RandomForest,42,Classification,26.64756446991404,0.28939828080229224
Full,,,,RandomForest,42,Classification,9.742120343839542,0.40114613180515757
