FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:02.569862,0.10903329972729549,kNN,7,Regression,12.607449856733524,0.435470730845816
MICE,,0 days 00:23:59.525087,0.03908691795378933,kNN,7,Regression,9.169054441260744,0.4940333472128339
GAIN,,0 days 00:39:30.457502,0.0800776595525715,kNN,7,Regression,12.607449856733524,0.49107691064806047
Mean,,0 days 00:00:00.001251,0.1250915122561221,kNN,7,Regression,14.326647564469914,0.43237342159772585
Median,,0 days 00:00:00.017859,0.12514140186976297,kNN,7,Regression,14.613180515759312,0.4274678982060244
Min,,0 days 00:00:00.001012,0.31919856651038253,kNN,7,Regression,16.9054441260745,0.3857468180058725
Max,,0 days 00:00:00.000688,0.8061482241836773,kNN,7,Regression,22.922636103151863,0.30463099232884383
kNN,5,0 days 00:00:02.569862,0.10903329972729549,kNN,9,Classification,9.169054441260744,0.4469914040114613
MICE,,0 days 00:23:59.525087,0.03908691795378933,kNN,9,Classification,6.303724928366762,0.4699140401146132
GAIN,,0 days 00:39:30.457502,0.0800776595525715,kNN,9,Classification,7.736389684813753,0.44412607449856734
Mean,,0 days 00:00:00.001251,0.1250915122561221,kNN,9,Classification,10.888252148997134,0.4355300859598854
Median,,0 days 00:00:00.017859,0.12514140186976297,kNN,9,Classification,10.601719197707736,0.44412607449856734
Min,,0 days 00:00:00.001012,0.31919856651038253,kNN,9,Classification,13.46704871060172,0.4383954154727794
Max,,0 days 00:00:00.000688,0.8061482241836773,kNN,9,Classification,19.484240687679083,0.40974212034383956
kNN,5,0 days 00:00:02.569862,0.10903329972729549,RandomForest,34,Regression,12.034383954154729,0.43489118737896537
MICE,,0 days 00:23:59.525087,0.03908691795378933,RandomForest,34,Regression,10.02865329512894,0.4751784921145069
GAIN,,0 days 00:39:30.457502,0.0800776595525715,RandomForest,34,Regression,11.174785100286533,0.47009421588553635
Mean,,0 days 00:00:00.001251,0.1250915122561221,RandomForest,34,Regression,11.74785100286533,0.43626285311147905
Median,,0 days 00:00:00.017859,0.12514140186976297,RandomForest,34,Regression,11.461318051575931,0.43260272660745347
Min,,0 days 00:00:00.001012,0.31919856651038253,RandomForest,34,Regression,13.180515759312321,0.36324083015072584
Max,,0 days 00:00:00.000688,0.8061482241836773,RandomForest,34,Regression,17.76504297994269,0.3552279364345511
kNN,5,0 days 00:00:02.569862,0.10903329972729549,RandomForest,48,Classification,9.455587392550143,0.3839541547277937
MICE,,0 days 00:23:59.525087,0.03908691795378933,RandomForest,48,Classification,9.169054441260744,0.3839541547277937
GAIN,,0 days 00:39:30.457502,0.0800776595525715,RandomForest,48,Classification,9.169054441260744,0.37822349570200575
Mean,,0 days 00:00:00.001251,0.1250915122561221,RandomForest,48,Classification,10.315186246418339,0.36103151862464183
Median,,0 days 00:00:00.017859,0.12514140186976297,RandomForest,48,Classification,10.02865329512894,0.37249283667621774
Min,,0 days 00:00:00.001012,0.31919856651038253,RandomForest,48,Classification,8.595988538681949,0.3954154727793696
Max,,0 days 00:00:00.000688,0.8061482241836773,RandomForest,48,Classification,10.888252148997134,0.35816618911174786
