FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:02.170940,0.12753107470260297,kNN,8,Regression,16.9054441260745,0.3815784553500067
MICE,,0 days 00:19:41.870673,0.08944744066798155,kNN,8,Regression,8.022922636103152,0.575846284144218
GAIN,,0 days 00:11:18.361999,0.07960726914848844,kNN,8,Regression,10.601719197707736,0.5356680341742929
Mean,,0 days 00:00:00.000401,0.16178728211717525,kNN,8,Regression,20.05730659025788,0.2914065195605129
Median,,0 days 00:00:00.001917,0.16291928471322398,kNN,8,Regression,19.197707736389685,0.34198732828329925
Min,,0 days 00:00:00.000139,0.3925165443050792,kNN,8,Regression,27.22063037249284,-0.050142960242393286
Max,,0 days 00:00:00.000181,0.7408232519026324,kNN,8,Regression,31.51862464183381,-0.11103954637554603
kNN,5,0 days 00:00:02.170940,0.12753107470260297,kNN,11,Classification,13.753581661891117,0.4326647564469914
MICE,,0 days 00:19:41.870673,0.08944744066798155,kNN,11,Classification,7.163323782234957,0.45558739255014324
GAIN,,0 days 00:11:18.361999,0.07960726914848844,kNN,11,Classification,8.595988538681949,0.4498567335243553
Mean,,0 days 00:00:00.000401,0.16178728211717525,kNN,11,Classification,18.33810888252149,0.40114613180515757
Median,,0 days 00:00:00.001917,0.16291928471322398,kNN,11,Classification,18.911174785100286,0.3954154727793696
Min,,0 days 00:00:00.000139,0.3925165443050792,kNN,11,Classification,24.92836676217765,0.39255014326647564
Max,,0 days 00:00:00.000181,0.7408232519026324,kNN,11,Classification,29.512893982808023,0.3495702005730659
kNN,5,0 days 00:00:02.170940,0.12753107470260297,RandomForest,51,Regression,11.74785100286533,0.4740677379019095
MICE,,0 days 00:19:41.870673,0.08944744066798155,RandomForest,51,Regression,10.02865329512894,0.49744119813806065
GAIN,,0 days 00:11:18.361999,0.07960726914848844,RandomForest,51,Regression,10.888252148997134,0.4989656059653955
Mean,,0 days 00:00:00.000401,0.16178728211717525,RandomForest,51,Regression,16.045845272206304,0.3291787383422965
Median,,0 days 00:00:00.001917,0.16291928471322398,RandomForest,51,Regression,16.045845272206304,0.3278991113237797
Min,,0 days 00:00:00.000139,0.3925165443050792,RandomForest,51,Regression,19.484240687679083,0.068497603244428
Max,,0 days 00:00:00.000181,0.7408232519026324,RandomForest,51,Regression,19.770773638968482,0.1445518853082387
kNN,5,0 days 00:00:02.170940,0.12753107470260297,RandomForest,53,Classification,11.174785100286533,0.37249283667621774
MICE,,0 days 00:19:41.870673,0.08944744066798155,RandomForest,53,Classification,10.601719197707736,0.3495702005730659
GAIN,,0 days 00:11:18.361999,0.07960726914848844,RandomForest,53,Classification,11.461318051575931,0.36103151862464183
Mean,,0 days 00:00:00.000401,0.16178728211717525,RandomForest,53,Classification,11.74785100286533,0.3495702005730659
Median,,0 days 00:00:00.001917,0.16291928471322398,RandomForest,53,Classification,12.607449856733524,0.35816618911174786
Min,,0 days 00:00:00.000139,0.3925165443050792,RandomForest,53,Classification,15.759312320916905,0.3467048710601719
Max,,0 days 00:00:00.000181,0.7408232519026324,RandomForest,53,Classification,15.472779369627506,0.332378223495702
