FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,25,0:00:00.674880,0.07890840777562397,kNN,4,Regression,22.349570200573066,0.30146671779479783
MICE,,0:13:18.413884,0.039475739968795054,kNN,4,Regression,10.601719197707736,0.5686453168306409
GAIN,,0:00:01.499506,0.3673222668264926,kNN,4,Regression,44.69914040114613,-0.44880889862505424
Mean,,0:00:00,0.11886629608884092,kNN,4,Regression,27.22063037249284,0.11799075727853037
Median,,0:00:00,0.1194361991879443,kNN,4,Regression,26.64756446991404,0.14479747005937282
Min,,0:00:00,0.3686420745877529,kNN,4,Regression,39.82808022922636,-0.5351933725602946
Max,,0:00:00,0.7874022823405438,kNN,4,Regression,45.845272206303726,-0.4996587208019001
Full,,,,kNN,4,Regression,8.022922636103152,0.6322763297159464
kNN,25,0:00:00.674880,0.07890840777562397,kNN,21,Classification,19.770773638968482,0.335243553008596
MICE,,0:13:18.413884,0.039475739968795054,kNN,21,Classification,9.169054441260744,0.4040114613180516
GAIN,,0:00:01.499506,0.3673222668264926,kNN,21,Classification,39.25501432664756,0.24641833810888253
Mean,,0:00:00,0.11886629608884092,kNN,21,Classification,25.787965616045845,0.2979942693409742
Median,,0:00:00,0.1194361991879443,kNN,21,Classification,25.501432664756447,0.31805157593123207
Min,,0:00:00,0.3686420745877529,kNN,21,Classification,34.383954154727796,0.28653295128939826
Max,,0:00:00,0.7874022823405438,kNN,21,Classification,45.845272206303726,0.22063037249283668
Full,,,,kNN,21,Classification,7.4498567335243555,0.4355300859598854
kNN,25,0:00:00.674880,0.07890840777562397,RandomForest,23,Regression,11.461318051575931,0.684650993999999
MICE,,0:13:18.413884,0.039475739968795054,RandomForest,23,Regression,9.169054441260744,0.7564448346819694
GAIN,,0:00:01.499506,0.3673222668264926,RandomForest,23,Regression,28.08022922636103,-0.11733217849495503
Mean,,0:00:00,0.11886629608884092,RandomForest,23,Regression,17.191977077363898,0.3540517667666553
Median,,0:00:00,0.1194361991879443,RandomForest,23,Regression,17.191977077363898,0.37060953603281643
Min,,0:00:00,0.3686420745877529,RandomForest,23,Regression,27.22063037249284,0.011132292842800262
Max,,0:00:00,0.7874022823405438,RandomForest,23,Regression,24.92836676217765,-0.12645716458830103
Full,,,,RandomForest,23,Regression,7.736389684813753,0.7660982348081071
kNN,25,0:00:00.674880,0.07890840777562397,RandomForest,40,Classification,11.174785100286533,0.3467048710601719
MICE,,0:13:18.413884,0.039475739968795054,RandomForest,40,Classification,8.882521489971346,0.3638968481375358
GAIN,,0:00:01.499506,0.3673222668264926,RandomForest,40,Classification,13.753581661891117,0.32951289398280803
Mean,,0:00:00,0.11886629608884092,RandomForest,40,Classification,13.180515759312321,0.33810888252148996
Median,,0:00:00,0.1194361991879443,RandomForest,40,Classification,12.034383954154729,0.3209169054441261
Min,,0:00:00,0.3686420745877529,RandomForest,40,Classification,17.76504297994269,0.31805157593123207
Max,,0:00:00,0.7874022823405438,RandomForest,40,Classification,15.472779369627506,0.2836676217765043
Full,,,,RandomForest,40,Classification,6.876790830945558,0.3753581661891118
