FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,5,0 days 00:00:00.894450,0.07289330651338785,kNN,3,Regression,8.022922636103152,0.6634930830536965
MICE,,0 days 00:10:49.090329,0.025734249258594303,kNN,3,Regression,6.303724928366762,0.7541097274785584
GAIN,,0 days 00:06:02.904011,0.13484788545237889,kNN,3,Regression,7.163323782234957,0.7004508014305824
Mean,,0 days 00:00:00.000299,0.10144622400044427,kNN,3,Regression,9.455587392550143,0.5392052068593989
Median,,0 days 00:00:00.002072,0.1011389244425206,kNN,3,Regression,9.455587392550143,0.6213464422287469
Min,,0 days 00:00:00.000132,0.32733011160262965,kNN,3,Regression,11.74785100286533,0.5222823619005135
Max,,0 days 00:00:00.000141,0.8145673795677739,kNN,3,Regression,12.893982808022923,0.43858717798996205
kNN,5,0 days 00:00:00.894450,0.07289330651338785,kNN,3,Classification,8.022922636103152,0.42406876790830944
MICE,,0 days 00:10:49.090329,0.025734249258594303,kNN,3,Classification,6.303724928366762,0.44412607449856734
GAIN,,0 days 00:06:02.904011,0.13484788545237889,kNN,3,Classification,7.736389684813753,0.4297994269340974
Mean,,0 days 00:00:00.000299,0.10144622400044427,kNN,3,Classification,9.742120343839542,0.40974212034383956
Median,,0 days 00:00:00.002072,0.1011389244425206,kNN,3,Classification,8.882521489971346,0.42406876790830944
Min,,0 days 00:00:00.000132,0.32733011160262965,kNN,3,Classification,10.315186246418339,0.42120343839541546
Max,,0 days 00:00:00.000141,0.8145673795677739,kNN,3,Classification,14.040114613180515,0.3954154727793696
kNN,5,0 days 00:00:00.894450,0.07289330651338785,RandomForest,34,Regression,9.169054441260744,0.5662241654320004
MICE,,0 days 00:10:49.090329,0.025734249258594303,RandomForest,34,Regression,8.595988538681949,0.62856028429556
GAIN,,0 days 00:06:02.904011,0.13484788545237889,RandomForest,34,Regression,8.30945558739255,0.6348658423808706
Mean,,0 days 00:00:00.000299,0.10144622400044427,RandomForest,34,Regression,9.169054441260744,0.6168593706928014
Median,,0 days 00:00:00.002072,0.1011389244425206,RandomForest,34,Regression,9.169054441260744,0.6271735652191666
Min,,0 days 00:00:00.000132,0.32733011160262965,RandomForest,34,Regression,13.180515759312321,0.4384676578058678
Max,,0 days 00:00:00.000141,0.8145673795677739,RandomForest,34,Regression,11.74785100286533,0.502340126660106
kNN,5,0 days 00:00:00.894450,0.07289330651338785,RandomForest,23,Classification,9.169054441260744,0.36962750716332377
MICE,,0 days 00:10:49.090329,0.025734249258594303,RandomForest,23,Classification,8.30945558739255,0.36962750716332377
GAIN,,0 days 00:06:02.904011,0.13484788545237889,RandomForest,23,Classification,8.595988538681949,0.3753581661891118
Mean,,0 days 00:00:00.000299,0.10144622400044427,RandomForest,23,Classification,9.455587392550143,0.3667621776504298
Median,,0 days 00:00:00.002072,0.1011389244425206,RandomForest,23,Classification,9.455587392550143,0.36103151862464183
Min,,0 days 00:00:00.000132,0.32733011160262965,RandomForest,23,Classification,9.169054441260744,0.37249283667621774
Max,,0 days 00:00:00.000141,0.8145673795677739,RandomForest,23,Classification,9.742120343839542,0.3667621776504298
