FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0 days 00:00:02.483791,0.1056932254744737,kNN,10,Regression,16.045845272206304,0.49557624553469115
MICE,,0 days 00:08:54.396050,0.07997991209414804,kNN,10,Regression,9.169054441260744,0.6281558750946064
GAIN,,0 days 00:06:59.784987,0.0845186288068892,kNN,10,Regression,10.888252148997134,0.5939060725790979
Mean,,0 days 00:00:00.000371,0.14129602706833047,kNN,10,Regression,17.478510028653297,0.40025627468546376
Median,,0 days 00:00:00.001754,0.14182840901196095,kNN,10,Regression,17.191977077363898,0.4671268486815344
Min,,0 days 00:00:00.000134,0.31263316240046984,kNN,10,Regression,23.49570200573066,0.3706690977275445
Max,,0 days 00:00:00.000126,0.7581135300619142,kNN,10,Regression,36.10315186246418,-0.09885474923519655
kNN,7,0 days 00:00:02.483791,0.1056932254744737,kNN,5,Classification,14.040114613180515,0.41260744985673353
MICE,,0 days 00:08:54.396050,0.07997991209414804,kNN,5,Classification,8.30945558739255,0.44126074498567336
GAIN,,0 days 00:06:59.784987,0.0845186288068892,kNN,5,Classification,9.455587392550143,0.42120343839541546
Mean,,0 days 00:00:00.000371,0.14129602706833047,kNN,5,Classification,15.472779369627506,0.38108882521489973
Median,,0 days 00:00:00.001754,0.14182840901196095,kNN,5,Classification,14.326647564469914,0.39255014326647564
Min,,0 days 00:00:00.000134,0.31263316240046984,kNN,5,Classification,20.34383954154728,0.3954154727793696
Max,,0 days 00:00:00.000126,0.7581135300619142,kNN,5,Classification,33.2378223495702,0.3209169054441261
kNN,7,0 days 00:00:02.483791,0.1056932254744737,RandomForest,6,Regression,14.326647564469914,0.5194814301062753
MICE,,0 days 00:08:54.396050,0.07997991209414804,RandomForest,6,Regression,12.607449856733524,0.5647325413928028
GAIN,,0 days 00:06:59.784987,0.0845186288068892,RandomForest,6,Regression,13.753581661891117,0.5751345399452513
Mean,,0 days 00:00:00.000371,0.14129602706833047,RandomForest,6,Regression,16.6189111747851,0.5277757303472819
Median,,0 days 00:00:00.001754,0.14182840901196095,RandomForest,6,Regression,14.326647564469914,0.5700071416211117
Min,,0 days 00:00:00.000134,0.31263316240046984,RandomForest,6,Regression,19.484240687679083,0.4467842808689245
Max,,0 days 00:00:00.000126,0.7581135300619142,RandomForest,6,Regression,27.507163323782233,0.1674516099353871
kNN,7,0 days 00:00:02.483791,0.1056932254744737,RandomForest,52,Classification,8.882521489971346,0.3467048710601719
MICE,,0 days 00:08:54.396050,0.07997991209414804,RandomForest,52,Classification,10.315186246418339,0.36103151862464183
GAIN,,0 days 00:06:59.784987,0.0845186288068892,RandomForest,52,Classification,10.601719197707736,0.36103151862464183
Mean,,0 days 00:00:00.000371,0.14129602706833047,RandomForest,52,Classification,11.461318051575931,0.3467048710601719
Median,,0 days 00:00:00.001754,0.14182840901196095,RandomForest,52,Classification,10.601719197707736,0.35816618911174786
Min,,0 days 00:00:00.000134,0.31263316240046984,RandomForest,52,Classification,11.461318051575931,0.36962750716332377
Max,,0 days 00:00:00.000126,0.7581135300619142,RandomForest,52,Classification,15.472779369627506,0.335243553008596
