FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,21,0:00:00.604729,0.09299744173066717,kNN,4,Regression,20.630372492836678,0.13568039330533443
MICE,,0:12:50.981203,0.03020609845934712,kNN,4,Regression,7.736389684813753,0.6543755681479427
GAIN,,0:00:01.350746,0.4315914008866984,kNN,4,Regression,36.10315186246418,-0.8780162819297672
Mean,,0:00:00,0.13044518366158195,kNN,4,Regression,25.787965616045845,-0.10660872872730032
Median,,0:00:00.008049,0.13100921337890734,kNN,4,Regression,24.068767908309457,0.03337339756011459
Min,,0:00:00,0.3809098699997401,kNN,4,Regression,32.9512893982808,-0.7834880742367927
Max,,0:00:00,0.7883074930087821,kNN,4,Regression,40.68767908309456,-0.5021074708061048
Full,,,,kNN,4,Regression,6.590257879656161,0.6601118151609564
kNN,21,0:00:00.604729,0.09299744173066717,kNN,11,Classification,20.916905444126076,0.3667621776504298
MICE,,0:12:50.981203,0.03020609845934712,kNN,11,Classification,8.30945558739255,0.45558739255014324
GAIN,,0:00:01.350746,0.4315914008866984,kNN,11,Classification,40.401146131805156,0.2664756446991404
Mean,,0:00:00,0.13044518366158195,kNN,11,Classification,26.074498567335244,0.33810888252148996
Median,,0:00:00.008049,0.13100921337890734,kNN,11,Classification,23.49570200573066,0.3638968481375358
Min,,0:00:00,0.3809098699997401,kNN,11,Classification,33.810888252149,0.32664756446991405
Max,,0:00:00,0.7883074930087821,kNN,11,Classification,43.26647564469914,0.2722063037249284
Full,,,,kNN,11,Classification,6.303724928366762,0.5186246418338109
kNN,21,0:00:00.604729,0.09299744173066717,RandomForest,59,Regression,14.326647564469914,0.392463318775753
MICE,,0:12:50.981203,0.03020609845934712,RandomForest,59,Regression,9.742120343839542,0.5535248329947393
GAIN,,0:00:01.350746,0.4315914008866984,RandomForest,59,Regression,23.20916905444126,0.03933254189356428
Mean,,0:00:00,0.13044518366158195,RandomForest,59,Regression,19.197707736389685,0.3226428796393941
Median,,0:00:00.008049,0.13100921337890734,RandomForest,59,Regression,18.33810888252149,0.2563990522115708
Min,,0:00:00,0.3809098699997401,RandomForest,59,Regression,26.64756446991404,-0.8208258484783246
Max,,0:00:00,0.7883074930087821,RandomForest,59,Regression,24.92836676217765,-0.4787554436454331
Full,,,,RandomForest,59,Regression,8.882521489971346,0.5358134483458366
kNN,21,0:00:00.604729,0.09299744173066717,RandomForest,19,Classification,12.893982808022923,0.3553008595988539
MICE,,0:12:50.981203,0.03020609845934712,RandomForest,19,Classification,12.034383954154729,0.34097421203438394
GAIN,,0:00:01.350746,0.4315914008866984,RandomForest,19,Classification,13.753581661891117,0.31805157593123207
Mean,,0:00:00,0.13044518366158195,RandomForest,19,Classification,14.326647564469914,0.3237822349570201
Median,,0:00:00.008049,0.13100921337890734,RandomForest,19,Classification,13.46704871060172,0.3151862464183381
Min,,0:00:00,0.3809098699997401,RandomForest,19,Classification,17.478510028653297,0.2836676217765043
Max,,0:00:00,0.7883074930087821,RandomForest,19,Classification,20.34383954154728,0.30659025787965616
Full,,,,RandomForest,19,Classification,10.601719197707736,0.3438395415472779
