FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,25,0:00:00.635594,0.09147168534696011,kNN,3,Regression,28.653295128939828,-0.7423507033238377
MICE,,0:12:55.261819,0.037745732879127476,kNN,3,Regression,10.02865329512894,0.28435413129808096
GAIN,,0:00:01.238333,0.27959183895346956,kNN,3,Regression,48.99713467048711,-1.7822075425306805
Mean,,0:00:00,0.12471009393465038,kNN,3,Regression,37.53581661891118,-1.3369155574489984
Median,,0:00:00,0.12530450098424906,kNN,3,Regression,37.249283667621775,-1.1858463386391938
Min,,0:00:00,0.3229660424226213,kNN,3,Regression,49.2836676217765,-2.7881707674207292
Max,,0:00:00.002014,0.7915940183938744,kNN,3,Regression,54.72779369627507,-1.4763922852996534
Full,,,,kNN,3,Regression,6.876790830945558,0.5360973469987916
kNN,25,0:00:00.635594,0.09147168534696011,kNN,9,Classification,27.793696275071632,0.28939828080229224
MICE,,0:12:55.261819,0.037745732879127476,kNN,9,Classification,8.882521489971346,0.3638968481375358
GAIN,,0:00:01.238333,0.27959183895346956,kNN,9,Classification,51.862464183381086,0.18624641833810887
Mean,,0:00:00,0.12471009393465038,kNN,9,Classification,34.383954154727796,0.25501432664756446
Median,,0:00:00,0.12530450098424906,kNN,9,Classification,34.95702005730659,0.2492836676217765
Min,,0:00:00,0.3229660424226213,kNN,9,Classification,44.98567335243553,0.23209169054441262
Max,,0:00:00.002014,0.7915940183938744,kNN,9,Classification,54.44126074498568,0.15472779369627507
Full,,,,kNN,9,Classification,5.157593123209169,0.46418338108882523
kNN,25,0:00:00.635594,0.09147168534696011,RandomForest,28,Regression,14.040114613180515,0.3251214219583889
MICE,,0:12:55.261819,0.037745732879127476,RandomForest,28,Regression,9.169054441260744,0.4721960772773942
GAIN,,0:00:01.238333,0.27959183895346956,RandomForest,28,Regression,28.653295128939828,-0.5203737588704644
Mean,,0:00:00,0.12471009393465038,RandomForest,28,Regression,19.770773638968482,-0.023220064757951686
Median,,0:00:00,0.12530450098424906,RandomForest,28,Regression,18.911174785100286,-0.018776364828212433
Min,,0:00:00,0.3229660424226213,RandomForest,28,Regression,27.793696275071632,-1.0249293065209764
Max,,0:00:00.002014,0.7915940183938744,RandomForest,28,Regression,31.23209169054441,-1.2344216943119477
Full,,,,RandomForest,28,Regression,8.022922636103152,0.5712349548272562
kNN,25,0:00:00.635594,0.09147168534696011,RandomForest,28,Classification,11.74785100286533,0.3008595988538682
MICE,,0:12:55.261819,0.037745732879127476,RandomForest,28,Classification,10.601719197707736,0.34097421203438394
GAIN,,0:00:01.238333,0.27959183895346956,RandomForest,28,Classification,20.916905444126076,0.2808022922636103
Mean,,0:00:00,0.12471009393465038,RandomForest,28,Classification,15.472779369627506,0.30659025787965616
Median,,0:00:00,0.12530450098424906,RandomForest,28,Classification,15.759312320916905,0.29512893982808025
Min,,0:00:00,0.3229660424226213,RandomForest,28,Classification,23.20916905444126,0.2636103151862464
Max,,0:00:00.002014,0.7915940183938744,RandomForest,28,Classification,26.361031518624642,0.2693409742120344
Full,,,,RandomForest,28,Classification,9.742120343839542,0.3467048710601719
