FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,9,0 days 00:00:00.762703,0.1114931467451423,kNN,5,Regression,12.893982808022923,0.6114501987349057
MICE,,0 days 00:15:43.955780,0.06906308366088429,kNN,5,Regression,8.882521489971346,0.6604965280771004
GAIN,,0 days 00:15:57.201050,0.06747731733715255,kNN,5,Regression,10.888252148997134,0.6141031733459648
Mean,,0 days 00:00:00.000335,0.1845634447806074,kNN,5,Regression,15.18624641833811,0.5265036674769994
Median,,0 days 00:00:00.033288,0.18893836273003609,kNN,5,Regression,15.18624641833811,0.5272724575528911
Min,,0 days 00:00:00.000128,0.42686104514356765,kNN,5,Regression,16.332378223495702,0.4845256151808246
Max,,0 days 00:00:00.000127,0.7440978543773431,kNN,5,Regression,17.478510028653297,0.4281243299955403
kNN,9,0 days 00:00:00.762703,0.1114931467451423,kNN,5,Classification,10.888252148997134,0.45272206303724927
MICE,,0 days 00:15:43.955780,0.06906308366088429,kNN,5,Classification,7.736389684813753,0.4699140401146132
GAIN,,0 days 00:15:57.201050,0.06747731733715255,kNN,5,Classification,10.888252148997134,0.45558739255014324
Mean,,0 days 00:00:00.000335,0.1845634447806074,kNN,5,Classification,13.180515759312321,0.4383954154727794
Median,,0 days 00:00:00.033288,0.18893836273003609,kNN,5,Classification,12.893982808022923,0.4383954154727794
Min,,0 days 00:00:00.000128,0.42686104514356765,kNN,5,Classification,13.753581661891117,0.44126074498567336
Max,,0 days 00:00:00.000127,0.7440978543773431,kNN,5,Classification,16.6189111747851,0.4355300859598854
kNN,9,0 days 00:00:00.762703,0.1114931467451423,RandomForest,21,Regression,12.607449856733524,0.5380125304274703
MICE,,0 days 00:15:43.955780,0.06906308366088429,RandomForest,21,Regression,11.74785100286533,0.5417945468802781
GAIN,,0 days 00:15:57.201050,0.06747731733715255,RandomForest,21,Regression,12.607449856733524,0.531257671493768
Mean,,0 days 00:00:00.000335,0.1845634447806074,RandomForest,21,Regression,15.759312320916905,0.5003702429598719
Median,,0 days 00:00:00.033288,0.18893836273003609,RandomForest,21,Regression,16.045845272206304,0.4975045290964569
Min,,0 days 00:00:00.000128,0.42686104514356765,RandomForest,21,Regression,16.9054441260745,0.4270387700775462
Max,,0 days 00:00:00.000127,0.7440978543773431,RandomForest,21,Regression,17.478510028653297,0.3952571173092868
kNN,9,0 days 00:00:00.762703,0.1114931467451423,RandomForest,31,Classification,12.893982808022923,0.3667621776504298
MICE,,0 days 00:15:43.955780,0.06906308366088429,RandomForest,31,Classification,12.607449856733524,0.3667621776504298
GAIN,,0 days 00:15:57.201050,0.06747731733715255,RandomForest,31,Classification,12.320916905444125,0.36103151862464183
Mean,,0 days 00:00:00.000335,0.1845634447806074,RandomForest,31,Classification,13.46704871060172,0.35816618911174786
Median,,0 days 00:00:00.033288,0.18893836273003609,RandomForest,31,Classification,13.180515759312321,0.36103151862464183
Min,,0 days 00:00:00.000128,0.42686104514356765,RandomForest,31,Classification,13.46704871060172,0.3638968481375358
Max,,0 days 00:00:00.000127,0.7440978543773431,RandomForest,31,Classification,14.613180515759312,0.3553008595988539
