FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,3,0 days 00:00:01.368990,0.07175726051112852,kNN,10,Regression,10.888252148997134,0.5695629966612613
MICE,,0 days 00:07:23.614028,0.01638582265587025,kNN,10,Regression,10.02865329512894,0.5918479408578461
GAIN,,0 days 00:06:10.816892,0.035267183781178026,kNN,10,Regression,10.315186246418339,0.569634221622284
Mean,,0 days 00:00:00.000265,0.09051830958749582,kNN,10,Regression,13.46704871060172,0.5209702411934817
Median,,0 days 00:00:00.001713,0.08919116371523741,kNN,10,Regression,12.893982808022923,0.5222808654333557
Min,,0 days 00:00:00.000145,0.2667461159072562,kNN,10,Regression,15.759312320916905,0.4490481065855244
Max,,0 days 00:00:00.000133,0.8506370506327683,kNN,10,Regression,16.9054441260745,0.3806889256736662
kNN,3,0 days 00:00:01.368990,0.07175726051112852,kNN,11,Classification,10.02865329512894,0.44412607449856734
MICE,,0 days 00:07:23.614028,0.01638582265587025,kNN,11,Classification,8.30945558739255,0.4498567335243553
GAIN,,0 days 00:06:10.816892,0.035267183781178026,kNN,11,Classification,8.882521489971346,0.44126074498567336
Mean,,0 days 00:00:00.000265,0.09051830958749582,kNN,11,Classification,11.74785100286533,0.42406876790830944
Median,,0 days 00:00:00.001713,0.08919116371523741,kNN,11,Classification,12.034383954154729,0.4269340974212034
Min,,0 days 00:00:00.000145,0.2667461159072562,kNN,11,Classification,14.899713467048711,0.4040114613180516
Max,,0 days 00:00:00.000133,0.8506370506327683,kNN,11,Classification,17.478510028653297,0.3954154727793696
kNN,3,0 days 00:00:01.368990,0.07175726051112852,RandomForest,50,Regression,12.320916905444125,0.5264497242919415
MICE,,0 days 00:07:23.614028,0.01638582265587025,RandomForest,50,Regression,11.74785100286533,0.5559098473585506
GAIN,,0 days 00:06:10.816892,0.035267183781178026,RandomForest,50,Regression,12.607449856733524,0.5517998100179147
Mean,,0 days 00:00:00.000265,0.09051830958749582,RandomForest,50,Regression,13.46704871060172,0.527960634168033
Median,,0 days 00:00:00.001713,0.08919116371523741,RandomForest,50,Regression,12.607449856733524,0.5295989343558669
Min,,0 days 00:00:00.000145,0.2667461159072562,RandomForest,50,Regression,14.040114613180515,0.5084620206810575
Max,,0 days 00:00:00.000133,0.8506370506327683,RandomForest,50,Regression,16.6189111747851,0.3401338426732917
kNN,3,0 days 00:00:01.368990,0.07175726051112852,RandomForest,50,Classification,9.742120343839542,0.37249283667621774
MICE,,0 days 00:07:23.614028,0.01638582265587025,RandomForest,50,Classification,9.169054441260744,0.37249283667621774
GAIN,,0 days 00:06:10.816892,0.035267183781178026,RandomForest,50,Classification,10.02865329512894,0.3667621776504298
Mean,,0 days 00:00:00.000265,0.09051830958749582,RandomForest,50,Classification,10.315186246418339,0.36962750716332377
Median,,0 days 00:00:00.001713,0.08919116371523741,RandomForest,50,Classification,10.02865329512894,0.36962750716332377
Min,,0 days 00:00:00.000145,0.2667461159072562,RandomForest,50,Classification,10.02865329512894,0.37822349570200575
Max,,0 days 00:00:00.000133,0.8506370506327683,RandomForest,50,Classification,10.601719197707736,0.38108882521489973
