FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,7,0:00:00.726161,0.09808726517944341,kNN,4,Regression,27.507163323782233,-0.14333538356495357
MICE,,0:13:01.449664,0.041567572738689475,kNN,4,Regression,12.893982808022923,0.37594628874144165
GAIN,,0:00:01.227699,0.38036810516554814,kNN,4,Regression,52.722063037249285,-0.6693486235570025
Mean,,0:00:00,0.13336812532634038,kNN,4,Regression,32.378223495702,-0.5209407179793015
Median,,0:00:00,0.13437399042462714,kNN,4,Regression,29.799426934097422,-0.49966981418667267
Min,,0:00:00,0.32618443644362644,kNN,4,Regression,42.12034383954155,-1.1953503119005355
Max,,0:00:00,0.8076707769291279,kNN,4,Regression,55.873925501432666,-0.8426765782127479
Full,,,,kNN,4,Regression,8.022922636103152,0.4487166943052676
kNN,7,0:00:00.726161,0.09808726517944341,kNN,9,Classification,26.074498567335244,0.2693409742120344
MICE,,0:13:01.449664,0.041567572738689475,kNN,9,Classification,13.46704871060172,0.36103151862464183
GAIN,,0:00:01.227699,0.38036810516554814,kNN,9,Classification,54.154727793696274,0.13753581661891118
Mean,,0:00:00,0.13336812532634038,kNN,9,Classification,28.939828080229226,0.2521489971346705
Median,,0:00:00,0.13437399042462714,kNN,9,Classification,26.361031518624642,0.25787965616045844
Min,,0:00:00,0.32618443644362644,kNN,9,Classification,40.97421203438395,0.22922636103151864
Max,,0:00:00,0.8076707769291279,kNN,9,Classification,59.02578796561605,0.12607449856733524
Full,,,,kNN,9,Classification,6.876790830945558,0.4297994269340974
kNN,7,0:00:00.726161,0.09808726517944341,RandomForest,59,Regression,12.893982808022923,0.4028669529693073
MICE,,0:13:01.449664,0.041567572738689475,RandomForest,59,Regression,10.315186246418339,0.4151562175624811
GAIN,,0:00:01.227699,0.38036810516554814,RandomForest,59,Regression,26.93409742120344,0.13392034308254908
Mean,,0:00:00,0.13336812532634038,RandomForest,59,Regression,17.478510028653297,0.27834932556562453
Median,,0:00:00,0.13437399042462714,RandomForest,59,Regression,17.478510028653297,0.28088800799131874
Min,,0:00:00,0.32618443644362644,RandomForest,59,Regression,25.214899713467048,-0.2586736899595157
Max,,0:00:00,0.8076707769291279,RandomForest,59,Regression,28.36676217765043,0.07174338229538058
Full,,,,RandomForest,59,Regression,8.022922636103152,0.41532546097879475
kNN,7,0:00:00.726161,0.09808726517944341,RandomForest,51,Classification,11.74785100286533,0.2979942693409742
MICE,,0:13:01.449664,0.041567572738689475,RandomForest,51,Classification,10.02865329512894,0.3209169054441261
GAIN,,0:00:01.227699,0.38036810516554814,RandomForest,51,Classification,16.332378223495702,0.2922636103151863
Mean,,0:00:00,0.13336812532634038,RandomForest,51,Classification,12.320916905444125,0.2979942693409742
Median,,0:00:00,0.13437399042462714,RandomForest,51,Classification,12.034383954154729,0.3037249283667622
Min,,0:00:00,0.32618443644362644,RandomForest,51,Classification,18.33810888252149,0.28939828080229224
Max,,0:00:00,0.8076707769291279,RandomForest,51,Classification,20.34383954154728,0.28653295128939826
Full,,,,RandomForest,51,Classification,8.882521489971346,0.36103151862464183
