FillMethod,FillKVal,FillTime,FillRMSE,PredictMethod,BestK_TreeVal,Class/Regress,OutlierRate,MSE/Accuracy
kNN,29,0:00:00.693160,0.08736291665255201,kNN,3,Regression,29.799426934097422,-0.08244000197387202
MICE,,0:12:28.901700,0.03316406787950599,kNN,3,Regression,9.169054441260744,0.5684027639076774
GAIN,,0:00:01.199276,0.3713762063457966,kNN,3,Regression,48.99713467048711,-0.6619195321880955
Mean,,0:00:00,0.13465107965798886,kNN,3,Regression,35.816618911174785,-0.30179400207182705
Median,,0:00:00.002000,0.13473649562880227,kNN,3,Regression,34.097421203438394,-0.47623395279818226
Min,,0:00:00,0.34646542485131127,kNN,3,Regression,46.70487106017192,-1.5764143450394066
Max,,0:00:00.001001,0.8092706914251089,kNN,3,Regression,53.58166189111748,-0.8006319276581684
Full,,,,kNN,3,Regression,7.163323782234957,0.6332884992485104
kNN,29,0:00:00.693160,0.08736291665255201,kNN,9,Classification,26.93409742120344,0.34097421203438394
MICE,,0:12:28.901700,0.03316406787950599,kNN,9,Classification,6.876790830945558,0.42406876790830944
GAIN,,0:00:01.199276,0.3713762063457966,kNN,9,Classification,52.14899713467049,0.18624641833810887
Mean,,0:00:00,0.13465107965798886,kNN,9,Classification,34.67048710601719,0.27507163323782235
Median,,0:00:00.002000,0.13473649562880227,kNN,9,Classification,31.80515759312321,0.28939828080229224
Min,,0:00:00,0.34646542485131127,kNN,9,Classification,42.693409742120345,0.2664756446991404
Max,,0:00:00.001001,0.8092706914251089,kNN,9,Classification,61.891117478510026,0.17765042979942694
Full,,,,kNN,9,Classification,4.871060171919771,0.4899713467048711
kNN,29,0:00:00.693160,0.08736291665255201,RandomForest,25,Regression,20.630372492836678,0.41383970288234784
MICE,,0:12:28.901700,0.03316406787950599,RandomForest,25,Regression,14.040114613180515,0.541617146551703
GAIN,,0:00:01.199276,0.3713762063457966,RandomForest,25,Regression,33.810888252149,0.25723574550404193
Mean,,0:00:00,0.13465107965798886,RandomForest,25,Regression,22.636103151862464,0.2955952486380852
Median,,0:00:00.002000,0.13473649562880227,RandomForest,25,Regression,25.214899713467048,0.28635315928493865
Min,,0:00:00,0.34646542485131127,RandomForest,25,Regression,38.108882521489974,-0.389658739163834
Max,,0:00:00.001001,0.8092706914251089,RandomForest,25,Regression,43.55300859598854,-0.6100476234765706
Full,,,,RandomForest,25,Regression,13.753581661891117,0.5766829240798763
kNN,29,0:00:00.693160,0.08736291665255201,RandomForest,56,Classification,14.613180515759312,0.32664756446991405
MICE,,0:12:28.901700,0.03316406787950599,RandomForest,56,Classification,11.461318051575931,0.36962750716332377
GAIN,,0:00:01.199276,0.3713762063457966,RandomForest,56,Classification,15.472779369627506,0.3209169054441261
Mean,,0:00:00,0.13465107965798886,RandomForest,56,Classification,15.472779369627506,0.30945558739255014
Median,,0:00:00.002000,0.13473649562880227,RandomForest,56,Classification,13.46704871060172,0.34097421203438394
Min,,0:00:00,0.34646542485131127,RandomForest,56,Classification,16.045845272206304,0.3237822349570201
Max,,0:00:00.001001,0.8092706914251089,RandomForest,56,Classification,20.916905444126076,0.3123209169054441
Full,,,,RandomForest,56,Classification,9.169054441260744,0.38108882521489973
